13:47:20,186 4,56 34,48 19,85 8,04 10,74 7,86 4,65 0,00 0,00 0,00 0,08 0,07 0,08 60,86 14,55 69,40 78,10 35,56 80,25 12,97 1,43 3,39 0,47 0,70 54,43 7,09 49,64 20,15 4,41 0,02 0,05 0,70 0,81 0,01 5,54 0,02 0,02 23,72 0,08 5,17 1,88 4,30 0,01 0,03 0,04 0,10 0,24 0,01
13:47:50,247 2,83 17,71 11,76 4,41 5,94 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,97 7,69 0,78 21,69 17,66 10,27 4,54 0,80 0,67 0,18 0,40 13,83 4,02 2,73 8,65 2,57 0,00 0,00 0,50 0,59 0,00 5,31 0,02 0,02 23,32 0,07 3,94 1,49 3,45 0,02 0,07 0,10 0,19 0,41 0,02
13:47:52,578 2,83 17,72 11,77 4,41 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,97 7,70 0,79 21,71 17,67 10,28 4,57 0,80 0,67 0,18 0,40 13,89 4,03 2,76 8,67 2,58 0,00 0,00 0,50 0,59 0,00 3,05 0,00 0,00 18,60 0,02 2,37 0,97 2,29 0,01 0,02 0,03 0,08 0,19 0,01
13:47:54,898 2,83 17,72 11,77 4,41 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,00 7,71 0,80 21,80 17,71 10,35 4,57 0,80 0,67 0,18 0,40 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 2,75 0,00 0,00 17,83 0,01 2,43 0,99 2,34 0,01 0,02 0,03 0,07 0,18 0,01
13:47:57,204 2,82 17,64 11,73 4,40 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,92 7,67 0,77 21,55 17,60 10,17 4,59 0,80 0,68 0,18 0,40 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 4,65 0,01 0,01 22,08 0,05 2,40 0,98 2,31 0,00 0,02 0,02 0,06 0,14 0,01
13:47:59,522 2,82 17,66 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,96 7,69 0,78 21,68 17,66 10,26 4,56 0,80 0,67 0,18 0,40 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 5,14 0,01 0,01 23,01 0,06 3,71 1,41 3,29 0,01 0,04 0,05 0,13 0,28 0,01
13:48:01,835 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,91 7,66 0,76 21,53 17,59 10,15 4,59 0,80 0,68 0,18 0,40 13,99 4,04 2,81 8,71 2,59 0,00 0,00 0,50 0,59 0,00 3,21 0,00 0,00 18,99 0,02 2,45 0,99 2,35 0,01 0,02 0,03 0,08 0,19 0,01
13:48:04,148 2,82 17,66 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,93 7,67 0,77 21,58 17,62 10,19 4,56 0,80 0,67 0,18 0,40 13,93 4,03 2,78 8,68 2,58 0,00 0,00 0,50 0,59 0,00 4,75 0,01 0,01 22,28 0,05 3,74 1,43 3,31 0,01 0,05 0,06 0,14 0,31 0,02
13:48:06,442 2,83 17,71 11,76 4,41 5,94 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,94 7,68 0,77 21,60 17,62 10,20 4,57 0,80 0,67 0,18 0,40 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,50 0,59 0,00 4,80 0,01 0,01 22,38 0,05 3,77 1,44 3,33 0,02 0,06 0,08 0,16 0,36 0,02
13:48:08,784 2,82 17,64 11,73 4,40 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,91 7,66 0,76 21,51 17,58 10,14 4,57 0,80 0,67 0,18 0,40 14,01 4,04 2,81 8,72 2,59 0,00 0,00 0,50 0,59 0,00 3,56 0,00 0,00 19,81 0,03 2,84 1,13 2,66 0,01 0,05 0,07 0,15 0,34 0,02
13:48:11,082 2,82 17,66 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,93 7,67 0,77 21,58 17,61 10,19 4,56 0,80 0,67 0,18 0,40 14,10 4,05 2,85 8,75 2,59 0,00 0,00 0,50 0,59 0,00 3,39 0,00 0,00 19,42 0,02 2,56 1,03 2,44 0,01 0,02 0,03 0,08 0,19 0,01
13:48:13,393 2,82 17,67 11,74 4,40 5,92 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,94 7,68 0,77 21,59 17,62 10,20 4,54 0,80 0,66 0,18 0,40 14,03 4,04 2,82 8,73 2,59 0,00 0,00 0,50 0,59 0,00 4,48 0,01 0,01 21,75 0,05 3,20 1,25 2,92 0,01 0,04 0,04 0,11 0,26 0,01
13:48:15,699 2,82 17,67 11,74 4,40 5,92 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,94 7,68 0,77 21,60 17,62 10,20 4,54 0,80 0,66 0,18 0,40 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 7,72 0,07 0,10 27,16 0,17 3,96 1,50 3,47 0,03 0,09 0,14 0,26 0,53 0,03
13:48:18,014 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,91 7,66 0,76 21,51 17,58 10,14 4,55 0,80 0,67 0,18 0,40 13,93 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 7,03 0,05 0,07 26,14 0,13 4,12 1,55 3,58 0,02 0,08 0,12 0,23 0,48 0,03
13:48:20,338 2,82 17,66 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,93 7,67 0,77 21,58 17,61 10,19 4,57 0,80 0,67 0,18 0,40 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 4,69 0,01 0,01 22,17 0,05 4,19 1,57 3,63 0,02 0,06 0,08 0,17 0,36 0,02
13:48:22,645 2,93 18,61 12,23 4,61 6,20 5,06 2,97 0,00 0,00 0,00 0,03 0,04 0,04 3,56 7,99 1,03 23,42 18,42 11,62 9,74 1,22 2,17 0,36 0,60 14,61 4,11 3,07 8,95 2,63 0,00 0,00 0,50 0,59 0,00 6,99 0,05 0,06 26,08 0,13 3,99 1,51 3,49 0,02 0,06 0,08 0,17 0,36 0,02
13:48:24,971 3,09 20,01 12,95 4,92 6,62 5,33 3,13 0,00 0,00 0,00 0,04 0,04 0,05 5,93 8,90 2,19 29,10 20,74 16,46 35,47 2,51 16,20 1,17 1,21 16,96 4,37 4,22 9,81 2,79 0,00 0,01 0,50 0,60 0,00 6,77 0,04 0,05 25,75 0,12 3,89 1,48 3,42 0,02 0,07 0,11 0,21 0,45 0,03
13:48:27,266 3,24 21,36 13,63 5,22 7,01 5,58 3,28 0,00 0,00 0,00 0,06 0,06 0,06 9,74 9,89 4,58 35,91 23,26 23,07 76,20 3,85 53,12 2,33 1,83 19,70 4,65 5,78 10,76 2,96 0,00 0,01 0,51 0,61 0,00 4,53 0,01 0,01 21,86 0,05 3,11 1,22 2,85 0,01 0,03 0,03 0,08 0,19 0,01
13:48:29,598 3,36 22,46 14,18 5,47 7,33 5,79 3,40 0,00 0,00 0,00 0,08 0,07 0,08 13,84 10,65 7,70 41,68 25,23 29,30 104,53 4,59 86,79 3,09 2,18 22,05 4,88 7,34 11,53 3,09 0,00 0,01 0,52 0,62 0,00 5,29 0,01 0,02 23,28 0,07 3,53 1,36 3,16 0,01 0,05 0,07 0,15 0,34 0,02
13:48:31,926 3,44 23,23 14,56 5,63 7,56 5,93 3,49 0,00 0,00 0,00 0,10 0,08 0,09 17,70 11,21 11,10 46,26 26,71 34,64 113,28 4,80 98,34 3,33 2,27 23,37 5,00 8,30 11,95 3,16 0,00 0,01 0,52 0,62 0,00 5,64 0,02 0,02 23,89 0,08 4,12 1,55 3,58 0,02 0,07 0,10 0,19 0,41 0,02
13:48:34,243 3,49 23,72 14,80 5,74 7,70 6,02 3,54 0,00 0,00 0,01 0,11 0,09 0,10 21,16 11,64 14,46 49,89 27,84 39,10 108,93 4,69 92,54 3,21 2,23 24,20 5,07 8,94 12,22 3,21 0,00 0,01 0,53 0,62 0,00 4,75 0,01 0,01 22,28 0,05 3,03 1,19 2,79 0,01 0,02 0,02 0,07 0,17 0,01
13:48:36,533 3,53 24,10 14,99 5,82 7,81 6,08 3,58 0,00 0,00 0,01 0,12 0,09 0,11 23,17 11,87 16,55 51,85 28,43 41,60 99,29 4,46 80,14 2,95 2,12 24,37 5,08 9,07 12,27 3,22 0,00 0,01 0,53 0,63 0,00 2,89 0,00 0,00 18,20 0,02 2,51 1,01 2,40 0,00 0,02 0,02 0,05 0,14 0,00
13:48:38,865 3,54 24,24 15,05 5,85 7,85 6,11 3,60 0,00 0,00 0,02 0,13 0,09 0,11 24,93 12,05 18,45 53,49 28,92 43,72 89,02 4,20 67,63 2,68 1,99 24,27 5,07 8,99 12,24 3,21 0,00 0,01 0,53 0,63 0,00 2,94 0,00 0,00 18,32 0,02 2,60 1,05 2,47 0,00 0,02 0,02 0,06 0,15 0,01
13:48:41,167 3,56 24,38 15,12 5,89 7,89 6,13 3,61 0,00 0,00 0,02 0,13 0,10 0,12 26,00 12,16 19,64 54,45 29,20 44,99 78,36 3,91 55,48 2,39 1,86 24,39 5,08 9,08 12,27 3,22 0,00 0,01 0,53 0,63 0,00 2,97 0,00 0,00 18,39 0,02 2,42 0,98 2,33 0,00 0,02 0,02 0,06 0,14 0,00
13:48:43,476 3,57 24,52 15,19 5,92 7,93 6,16 3,63 0,00 0,00 0,02 0,13 0,10 0,12 26,46 12,21 20,16 54,86 29,32 45,53 69,12 3,64 45,66 2,13 1,74 24,13 5,06 8,88 12,19 3,20 0,00 0,01 0,53 0,63 0,00 3,60 0,00 0,00 19,90 0,03 3,57 1,37 3,19 0,00 0,02 0,02 0,06 0,14 0,01
13:48:45,799 3,58 24,55 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,02 0,13 0,10 0,12 26,55 12,22 20,26 54,94 29,34 45,64 61,16 3,40 37,75 1,91 1,63 23,66 5,02 8,52 12,05 3,18 0,00 0,01 0,53 0,63 0,00 4,17 0,01 0,01 21,13 0,04 2,94 1,16 2,72 0,00 0,02 0,02 0,05 0,14 0,00
13:48:48,132 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,02 0,13 0,10 0,12 26,82 12,24 20,56 55,17 29,41 45,94 54,61 3,19 31,66 1,72 1,53 23,43 5,00 8,34 11,97 3,17 0,00 0,01 0,53 0,63 0,00 5,41 0,02 0,02 23,50 0,07 2,61 1,05 2,48 0,00 0,02 0,02 0,06 0,14 0,01
13:48:50,445 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,02 0,13 0,09 0,11 26,62 12,22 20,34 55,00 29,36 45,72 48,84 3,00 26,62 1,56 1,44 23,11 4,97 8,10 11,87 3,15 0,00 0,01 0,53 0,63 0,00 3,34 0,00 0,00 19,29 0,02 2,71 1,08 2,56 0,00 0,02 0,02 0,05 0,13 0,00
13:48:52,745 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,02 0,12 0,09 0,11 26,83 12,24 20,58 55,18 29,41 45,96 44,20 2,84 22,79 1,42 1,36 22,77 4,94 7,86 11,77 3,13 0,00 0,01 0,53 0,63 0,00 2,87 0,00 0,00 18,13 0,02 2,43 0,99 2,34 0,00 0,01 0,01 0,05 0,12 0,00
13:48:55,052 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,02 0,12 0,09 0,11 25,91 12,15 19,53 54,37 29,18 44,88 40,93 2,72 20,23 1,33 1,31 22,18 4,89 7,43 11,58 3,10 0,00 0,01 0,53 0,63 0,00 2,34 0,00 0,00 16,70 0,01 2,58 1,04 2,45 0,00 0,01 0,01 0,05 0,12 0,00
13:48:57,392 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,02 0,12 0,09 0,11 25,72 12,13 19,33 54,21 29,13 44,67 37,96 2,61 18,00 1,24 1,26 21,93 4,87 7,26 11,50 3,09 0,00 0,01 0,53 0,63 0,00 2,04 0,00 0,00 15,78 0,01 2,71 1,08 2,55 0,00 0,01 0,01 0,05 0,12 0,00
13:48:59,679 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,12 0,09 0,11 25,46 12,11 19,03 53,96 29,06 44,35 35,21 2,50 16,01 1,16 1,21 21,76 4,85 7,13 11,44 3,08 0,00 0,01 0,53 0,63 0,00 2,01 0,00 0,00 15,69 0,01 2,33 0,95 2,26 0,00 0,02 0,02 0,05 0,13 0,00
13:49:02,027 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,12 0,09 0,11 25,40 12,10 18,97 53,92 29,04 44,28 33,15 2,42 14,58 1,10 1,17 21,46 4,82 6,93 11,34 3,06 0,00 0,01 0,53 0,63 0,00 2,01 0,00 0,00 15,70 0,01 2,50 1,01 2,39 0,00 0,02 0,02 0,05 0,13 0,00
13:49:04,330 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,12 0,09 0,11 25,39 12,10 18,96 53,91 29,04 44,27 31,02 2,33 13,15 1,03 1,13 21,41 4,82 6,89 11,32 3,06 0,00 0,01 0,54 0,63 0,00 1,36 0,00 0,00 13,36 0,00 2,23 0,92 2,19 0,00 0,01 0,01 0,04 0,11 0,00
13:49:06,632 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,12 0,09 0,11 24,93 12,05 18,45 53,49 28,92 43,72 29,16 2,25 11,95 0,98 1,09 21,14 4,79 6,72 11,24 3,04 0,00 0,01 0,54 0,63 0,00 1,90 0,00 0,00 15,32 0,01 2,32 0,95 2,25 0,00 0,01 0,01 0,04 0,12 0,00
13:49:08,964 3,57 24,50 15,18 5,91 7,92 6,16 3,62 0,00 0,00 0,01 0,11 0,09 0,11 24,16 11,97 17,62 52,79 28,71 42,80 27,85 2,20 11,13 0,94 1,06 20,84 4,76 6,52 11,14 3,02 0,00 0,01 0,54 0,63 0,00 2,61 0,00 0,00 17,45 0,01 2,39 0,97 2,31 0,00 0,02 0,02 0,06 0,14 0,01
13:49:11,248 3,57 24,49 15,18 5,91 7,92 6,15 3,62 0,00 0,00 0,01 0,11 0,09 0,11 24,01 11,96 17,46 52,65 28,67 42,62 26,69 2,14 10,41 0,90 1,04 20,91 4,77 6,56 11,16 3,03 0,00 0,01 0,54 0,63 0,00 2,16 0,00 0,00 16,15 0,01 2,20 0,91 2,16 0,00 0,01 0,01 0,05 0,12 0,00
13:49:13,590 3,58 24,55 15,20 5,92 7,94 6,16 3,63 0,00 0,00 0,01 0,11 0,09 0,10 23,98 11,96 17,42 52,62 28,66 42,59 25,75 2,10 9,85 0,87 1,02 20,80 4,76 6,49 11,12 3,02 0,00 0,01 0,54 0,64 0,00 4,68 0,01 0,01 22,14 0,05 2,56 1,03 2,44 0,00 0,02 0,02 0,05 0,14 0,00
13:49:15,887 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,11 0,09 0,10 23,76 11,93 17,18 52,41 28,60 42,31 24,79 2,06 9,29 0,85 1,00 20,65 4,75 6,39 11,08 3,01 0,00 0,01 0,54 0,64 0,00 3,24 0,00 0,00 19,06 0,02 3,33 1,29 3,01 0,01 0,04 0,04 0,11 0,25 0,01
13:49:18,195 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,11 0,09 0,10 23,71 11,93 17,13 52,37 28,58 42,26 24,16 2,03 8,92 0,83 0,98 20,50 4,73 6,29 11,03 3,00 0,00 0,01 0,54 0,64 0,00 2,87 0,00 0,00 18,14 0,02 3,48 1,34 3,12 0,01 0,05 0,06 0,14 0,31 0,02
13:49:20,529 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,11 0,09 0,10 23,06 11,86 16,44 51,75 28,40 41,47 23,38 1,99 8,48 0,80 0,97 20,35 4,72 6,19 10,98 3,00 0,00 0,01 0,54 0,64 0,00 3,39 0,00 0,00 19,42 0,02 3,24 1,26 2,95 0,01 0,05 0,07 0,15 0,34 0,02
13:49:22,827 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,11 0,09 0,10 22,73 11,82 16,08 51,43 28,30 41,05 22,73 1,96 8,11 0,78 0,95 20,32 4,71 6,17 10,97 2,99 0,00 0,01 0,54 0,64 0,00 3,54 0,00 0,00 19,77 0,03 2,54 1,02 2,42 0,01 0,04 0,04 0,11 0,25 0,01
13:49:25,156 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,11 0,08 0,10 22,66 11,81 16,01 51,37 28,29 40,97 22,19 1,93 7,82 0,76 0,94 20,19 4,70 6,09 10,92 2,99 0,00 0,01 0,54 0,64 0,00 4,33 0,01 0,01 21,45 0,04 3,11 1,22 2,85 0,01 0,02 0,02 0,07 0,16 0,01
13:49:27,465 3,57 24,50 15,18 5,91 7,92 6,16 3,62 0,00 0,00 0,01 0,11 0,08 0,10 22,65 11,81 16,00 51,35 28,28 40,95 21,61 1,91 7,50 0,75 0,93 20,05 4,69 6,00 10,87 2,98 0,00 0,01 0,54 0,64 0,00 2,02 0,00 0,00 15,73 0,01 3,29 1,28 2,99 0,01 0,04 0,05 0,11 0,26 0,01
13:49:29,779 3,58 24,55 15,20 5,92 7,94 6,16 3,63 0,00 0,00 0,01 0,11 0,08 0,10 22,64 11,81 16,00 51,35 28,28 40,95 21,23 1,89 7,30 0,74 0,92 20,26 4,71 6,14 10,95 2,99 0,00 0,01 0,54 0,64 0,00 5,62 0,02 0,02 23,85 0,08 4,32 1,61 3,72 0,01 0,05 0,06 0,14 0,31 0,02
13:49:32,096 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,11 0,08 0,10 22,64 11,81 16,00 51,35 28,28 40,95 20,96 1,87 7,16 0,73 0,91 19,94 4,68 5,93 10,84 2,97 0,00 0,01 0,54 0,64 0,00 7,10 0,05 0,07 26,24 0,14 3,80 1,44 3,35 0,02 0,08 0,12 0,23 0,47 0,03
13:49:34,400 3,57 24,50 15,18 5,91 7,92 6,16 3,62 0,00 0,00 0,01 0,10 0,08 0,10 22,23 11,77 15,57 50,95 28,16 40,44 20,59 1,85 6,96 0,71 0,90 19,88 4,67 5,89 10,82 2,97 0,00 0,01 0,54 0,64 0,00 8,59 0,11 0,17 28,36 0,21 3,94 1,49 3,45 0,01 0,05 0,07 0,16 0,35 0,02
13:49:36,728 3,58 24,55 15,20 5,92 7,94 6,16 3,63 0,00 0,00 0,01 0,11 0,08 0,10 22,35 11,78 15,69 51,07 28,20 40,59 20,26 1,84 6,79 0,70 0,89 19,98 4,68 5,96 10,85 2,97 0,00 0,01 0,54 0,64 0,00 5,20 0,01 0,02 23,13 0,07 4,28 1,60 3,69 0,01 0,04 0,04 0,11 0,25 0,01
13:49:39,037 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 21,77 11,71 15,09 50,50 28,02 39,87 19,95 1,82 6,63 0,69 0,89 19,65 4,65 5,75 10,74 2,96 0,00 0,01 0,54 0,64 0,00 9,33 0,15 0,25 29,34 0,26 4,08 1,54 3,55 0,01 0,02 0,02 0,07 0,17 0,01
13:49:41,328 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 22,06 11,75 15,39 50,78 28,11 40,23 19,77 1,81 6,53 0,69 0,88 19,59 4,64 5,71 10,72 2,95 0,00 0,01 0,54 0,64 0,00 2,04 0,00 0,00 15,78 0,01 4,04 1,52 3,52 0,01 0,04 0,04 0,11 0,25 0,01
13:49:43,662 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 21,91 11,73 15,24 50,64 28,07 40,05 19,55 1,80 6,42 0,68 0,88 19,69 4,65 5,78 10,75 2,96 0,00 0,01 0,54 0,64 0,00 2,01 0,00 0,00 15,70 0,01 2,79 1,11 2,61 0,00 0,02 0,02 0,05 0,13 0,00
13:49:45,981 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 21,49 11,68 14,80 50,22 27,94 39,51 19,32 1,79 6,31 0,68 0,87 19,59 4,64 5,72 10,72 2,95 0,00 0,01 0,54 0,64 0,00 2,24 0,00 0,00 16,41 0,01 2,81 1,12 2,63 0,01 0,02 0,02 0,06 0,16 0,01
13:49:48,288 3,57 24,50 15,18 5,91 7,92 6,16 3,62 0,00 0,00 0,01 0,10 0,08 0,10 21,40 11,67 14,71 50,14 27,91 39,41 19,16 1,78 6,22 0,67 0,87 19,57 4,64 5,71 10,72 2,95 0,00 0,01 0,54 0,64 0,00 3,84 0,00 0,00 20,43 0,03 3,92 1,48 3,44 0,01 0,05 0,07 0,15 0,34 0,02
13:49:50,602 3,58 24,55 15,20 5,92 7,94 6,16 3,63 0,00 0,00 0,01 0,10 0,08 0,10 21,38 11,67 14,70 50,12 27,91 39,39 18,89 1,77 6,09 0,66 0,86 19,57 4,64 5,70 10,71 2,95 0,00 0,01 0,54 0,64 0,00 6,53 0,04 0,05 25,37 0,11 3,71 1,42 3,29 0,01 0,05 0,07 0,15 0,33 0,02
13:49:52,922 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 21,38 11,67 14,69 50,12 27,91 39,38 18,72 1,76 6,00 0,66 0,86 19,57 4,64 5,70 10,71 2,95 0,00 0,01 0,54 0,64 0,00 6,12 0,03 0,03 24,71 0,10 3,49 1,34 3,13 0,02 0,06 0,08 0,16 0,36 0,02
13:49:55,238 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 20,99 11,62 14,30 49,73 27,79 38,89 18,74 1,76 6,02 0,66 0,86 19,45 4,63 5,63 10,67 2,94 0,00 0,01 0,54 0,64 0,00 8,36 0,09 0,15 28,05 0,20 3,91 1,48 3,43 0,01 0,05 0,07 0,15 0,33 0,02
13:49:57,554 3,58 24,56 15,21 5,92 7,94 6,17 3,63 0,00 0,00 0,01 0,10 0,08 0,10 21,11 11,64 14,41 49,84 27,82 39,04 18,52 1,75 5,90 0,65 0,85 19,55 4,64 5,69 10,71 2,95 0,00 0,01 0,54 0,64 0,00 3,63 0,00 0,00 19,97 0,03 2,93 1,16 2,72 0,01 0,03 0,04 0,11 0,24 0,01
