16:13:16,303 4,55 34,35 19,79 8,02 10,70 7,83 4,64 0,00 0,00 0,00 0,08 0,07 0,08 49,93 13,96 51,72 71,80 33,96 70,13 10,59 1,28 2,48 0,39 0,63 51,38 6,92 43,92 19,44 4,31 0,02 0,05 0,69 0,80 0,01 36,73 36,45 159,30 51,30 6,68 21,45 6,30 13,51 2,95 7,63 34,27 13,81 16,87 3,74
16:13:41,780 2,80 17,43 11,62 4,35 5,85 4,83 2,83 0,00 0,00 0,00 0,03 0,04 0,04 2,20 7,23 0,50 19,12 16,49 8,39 3,36 0,68 0,42 0,14 0,34 13,02 3,92 2,41 8,33 2,51 0,00 0,00 0,49 0,59 0,00 70,21 493,94 3389,06 66,82 30,93 12,90 4,09 8,97 7,03 17,19 94,06 28,73 31,90 8,99
16:13:44,086 2,80 17,43 11,62 4,35 5,85 4,83 2,83 0,00 0,00 0,00 0,03 0,04 0,04 2,18 7,21 0,49 19,02 16,44 8,32 3,32 0,67 0,41 0,14 0,34 12,89 3,90 2,36 8,28 2,50 0,00 0,00 0,49 0,59 0,00 36,31 34,80 150,88 51,06 6,50 10,49 3,43 7,59 2,21 5,82 24,46 10,82 13,64 2,79
16:13:46,416 2,80 17,43 11,62 4,35 5,85 4,83 2,83 0,00 0,00 0,00 0,03 0,04 0,04 2,15 7,19 0,49 18,93 16,40 8,25 3,30 0,67 0,41 0,14 0,33 12,79 3,89 2,32 8,24 2,50 0,00 0,00 0,49 0,59 0,00 34,64 28,81 120,86 50,09 5,81 13,60 4,27 9,36 0,40 1,19 3,38 2,57 3,91 0,50
16:13:48,737 2,79 17,38 11,59 4,34 5,84 4,82 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,17 7,20 0,49 18,98 16,42 8,29 3,29 0,67 0,40 0,14 0,33 12,84 3,90 2,34 8,26 2,50 0,00 0,00 0,49 0,59 0,00 49,79 123,95 669,44 58,08 13,72 14,10 4,41 9,64 7,53 18,33 101,85 30,44 33,55 9,64
16:13:51,032 2,79 17,33 11,57 4,33 5,82 4,81 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,11 7,16 0,47 18,77 16,32 8,14 3,25 0,66 0,40 0,14 0,33 12,93 3,91 2,37 8,29 2,51 0,00 0,00 0,49 0,59 0,00 61,69 293,48 1840,12 63,39 22,77 15,91 4,88 10,62 44,33 96,12 799,78 135,79 123,15 57,87
16:13:53,359 2,78 17,32 11,56 4,32 5,82 4,81 2,81 0,00 0,00 0,00 0,03 0,04 0,04 2,10 7,15 0,47 18,73 16,30 8,11 3,24 0,66 0,39 0,13 0,33 12,79 3,89 2,32 8,24 2,50 0,00 0,00 0,49 0,59 0,00 31,27 19,08 74,56 48,05 4,56 15,34 4,73 10,31 1,59 4,29 16,76 8,22 10,74 2,01
16:13:55,693 2,79 17,36 11,58 4,33 5,83 4,82 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,08 7,14 0,46 18,64 16,26 8,06 3,22 0,66 0,39 0,13 0,33 12,84 3,90 2,34 8,26 2,50 0,00 0,00 0,49 0,59 0,00 57,13 215,54 1281,15 61,43 18,99 13,95 4,37 9,55 8,76 21,10 121,40 34,58 37,48 11,23
16:13:57,996 2,79 17,33 11,57 4,33 5,82 4,81 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,07 7,13 0,46 18,63 16,25 8,05 3,19 0,66 0,38 0,13 0,33 12,63 3,87 2,26 8,18 2,48 0,00 0,00 0,49 0,59 0,00 55,39 190,30 1107,02 60,66 17,65 14,59 4,54 9,90 2,20 5,81 24,41 10,80 13,62 2,78
16:14:00,293 2,79 17,36 11,58 4,33 5,83 4,82 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,07 7,13 0,46 18,62 16,25 8,04 3,17 0,65 0,38 0,13 0,33 12,74 3,88 2,30 8,22 2,49 0,00 0,00 0,49 0,58 0,00 63,58 331,42 2122,24 64,17 24,46 13,83 4,33 9,48 2,41 6,33 27,14 11,66 14,56 3,05
16:14:02,640 2,79 17,37 11,59 4,34 5,83 4,82 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,05 7,12 0,45 18,55 16,22 7,99 3,17 0,65 0,38 0,13 0,33 12,68 3,88 2,28 8,20 2,49 0,00 0,00 0,49 0,58 0,00 34,90 29,66 125,09 50,24 5,91 16,53 5,05 10,95 3,43 8,79 40,86 15,69 18,85 4,35
16:14:04,918 2,79 17,33 11,57 4,33 5,82 4,81 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,07 7,13 0,46 18,61 16,24 8,03 3,15 0,65 0,38 0,13 0,33 12,67 3,88 2,27 8,19 2,49 0,00 0,00 0,49 0,59 0,00 48,69 113,26 602,27 57,55 13,01 10,20 3,35 7,43 0,37 1,08 3,02 2,37 3,65 0,45
16:14:07,252 2,79 17,36 11,58 4,33 5,83 4,82 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,01 7,09 0,44 18,40 16,14 7,89 3,15 0,65 0,38 0,13 0,33 12,60 3,87 2,25 8,16 2,48 0,00 0,00 0,49 0,58 0,00 50,33 129,42 704,26 58,34 14,07 9,27 3,08 6,87 0,68 1,94 6,25 4,02 5,77 0,85
16:14:09,566 2,79 17,37 11,59 4,34 5,83 4,82 2,82 0,00 0,00 0,00 0,03 0,03 0,04 1,96 7,05 0,42 18,21 16,05 7,76 3,11 0,65 0,37 0,13 0,32 12,51 3,86 2,21 8,13 2,47 0,00 0,00 0,49 0,58 0,00 44,01 75,42 373,81 55,23 10,24 9,43 3,13 6,97 2,99 7,73 34,81 13,97 17,04 3,79
16:14:11,872 2,79 17,33 11,57 4,33 5,82 4,81 2,82 0,00 0,00 0,00 0,03 0,03 0,04 1,95 7,05 0,42 18,17 16,04 7,73 3,11 0,65 0,37 0,13 0,32 12,34 3,83 2,15 8,06 2,46 0,00 0,00 0,49 0,58 0,00 27,21 10,91 38,68 45,40 3,28 14,84 4,60 10,04 1,63 4,37 17,15 8,36 10,90 2,05
16:14:14,195 2,78 17,32 11,56 4,32 5,82 4,81 2,81 0,00 0,00 0,00 0,03 0,03 0,04 1,95 7,04 0,42 18,17 16,03 7,73 3,11 0,65 0,37 0,13 0,32 12,53 3,86 2,22 8,14 2,48 0,00 0,00 0,49 0,58 0,00 27,10 10,74 37,97 45,33 3,25 12,38 3,94 8,67 0,34 1,03 2,82 2,26 3,49 0,43
16:14:16,520 2,78 17,32 11,56 4,32 5,82 4,81 2,81 0,00 0,00 0,00 0,03 0,03 0,04 1,95 7,04 0,42 18,16 16,03 7,73 3,07 0,64 0,36 0,13 0,32 12,35 3,84 2,15 8,06 2,46 0,00 0,00 0,49 0,59 0,00 30,45 17,15 65,76 47,53 4,28 12,22 3,90 8,59 0,68 1,94 6,25 4,02 5,76 0,85
16:14:18,830 2,79 17,41 11,61 4,34 5,84 4,82 2,82 0,00 0,00 0,00 0,03 0,04 0,04 2,05 7,11 0,45 18,53 16,21 7,98 3,71 0,71 0,49 0,15 0,36 12,83 3,90 2,33 8,25 2,50 0,00 0,00 0,49 0,59 0,00 34,59 28,63 119,99 50,06 5,79 14,46 4,50 9,83 3,44 8,80 40,93 15,71 18,87 4,36
16:14:21,141 2,83 17,74 11,78 4,42 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 2,38 7,34 0,56 19,75 16,78 8,84 5,54 0,89 0,91 0,22 0,44 13,62 3,99 2,65 8,56 2,56 0,00 0,00 0,49 0,59 0,00 54,28 175,47 1006,49 60,17 16,83 16,48 5,03 10,93 3,15 8,11 36,97 14,59 17,70 3,99
16:14:23,455 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,03 0,04 0,04 2,66 7,52 0,67 20,73 17,23 9,55 7,53 1,06 1,46 0,29 0,52 14,27 4,07 2,92 8,81 2,61 0,00 0,00 0,49 0,59 0,00 46,90 97,40 504,59 56,68 11,90 9,76 3,22 7,16 0,39 1,16 3,30 2,53 3,85 0,49
16:14:25,771 2,85 17,93 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,03 0,04 0,04 2,94 7,68 0,77 21,60 17,62 10,21 8,95 1,17 1,91 0,34 0,57 14,65 4,12 3,09 8,96 2,63 0,00 0,00 0,49 0,59 0,00 35,91 33,30 143,26 50,84 6,33 10,65 3,47 7,69 0,43 1,26 3,66 2,73 4,12 0,53
16:14:28,097 2,86 17,98 11,90 4,47 6,02 4,94 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,23 7,83 0,89 22,48 18,01 10,88 9,71 1,22 2,16 0,36 0,60 14,98 4,16 3,24 9,09 2,66 0,00 0,00 0,50 0,59 0,00 42,77 67,27 326,88 54,59 9,57 11,06 3,59 7,93 0,70 1,99 6,46 4,11 5,89 0,88
16:14:30,415 2,87 18,08 11,96 4,50 6,05 4,96 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,41 7,92 0,97 23,02 18,25 11,30 9,96 1,24 2,25 0,37 0,61 15,22 4,18 3,35 9,18 2,67 0,00 0,00 0,50 0,59 0,00 52,42 152,46 853,47 59,31 15,49 12,65 4,02 8,83 1,32 3,59 13,44 7,00 9,34 1,66
16:14:32,700 2,87 18,10 11,97 4,50 6,05 4,96 2,91 0,00 0,00 0,00 0,04 0,04 0,04 3,48 7,96 0,99 23,22 18,33 11,46 9,86 1,23 2,22 0,37 0,61 15,10 4,17 3,30 9,13 2,66 0,00 0,00 0,50 0,59 0,00 57,98 228,71 1373,47 61,80 19,67 12,45 3,96 8,71 3,90 9,92 47,47 17,50 20,72 4,96
16:14:35,041 2,87 18,11 11,97 4,50 6,05 4,96 2,91 0,00 0,00 0,00 0,04 0,04 0,04 3,53 7,98 1,01 23,35 18,39 11,57 9,57 1,21 2,12 0,36 0,60 15,16 4,18 3,32 9,15 2,67 0,00 0,00 0,50 0,59 0,00 34,52 28,42 118,94 50,03 5,77 11,39 3,68 8,12 2,99 7,74 34,89 13,99 17,06 3,80
16:14:37,337 2,87 18,06 11,95 4,49 6,04 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,61 8,02 1,05 23,57 18,48 11,73 9,29 1,19 2,02 0,35 0,59 15,09 4,17 3,29 9,12 2,66 0,00 0,00 0,50 0,59 0,00 35,39 31,39 133,65 50,53 6,11 12,51 3,98 8,75 2,27 5,97 25,26 11,07 13,92 2,87
16:14:39,670 2,86 18,01 11,92 4,48 6,02 4,94 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,69 8,06 1,08 23,79 18,58 11,92 9,01 1,17 1,93 0,34 0,58 15,25 4,19 3,36 9,18 2,67 0,00 0,00 0,50 0,59 0,00 49,88 124,85 675,17 58,12 13,77 10,39 3,40 7,53 1,96 5,21 21,30 9,78 12,50 2,47
16:14:41,989 2,86 17,95 11,89 4,47 6,01 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,64 8,03 1,06 23,65 18,52 11,81 8,69 1,15 1,82 0,33 0,57 15,28 4,19 3,38 9,20 2,68 0,00 0,00 0,50 0,59 0,00 43,95 75,05 371,63 55,20 10,21 13,49 4,24 9,30 0,98 2,73 9,53 5,46 7,52 1,23
16:14:44,270 2,87 18,03 11,93 4,48 6,03 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,66 8,04 1,07 23,72 18,55 11,86 8,42 1,13 1,73 0,32 0,56 15,20 4,18 3,34 9,17 2,67 0,00 0,00 0,50 0,59 0,00 41,35 58,70 278,59 53,84 8,84 17,96 5,42 11,71 0,56 1,61 4,93 3,38 4,97 0,69
16:14:46,620 2,87 18,04 11,94 4,49 6,04 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,70 8,06 1,09 23,83 18,59 11,94 8,19 1,11 1,66 0,31 0,55 15,01 4,16 3,25 9,09 2,66 0,00 0,00 0,50 0,59 0,00 38,60 44,54 201,50 52,36 7,51 13,77 4,32 9,45 2,68 6,98 30,65 12,74 15,72 3,39
16:14:48,933 2,86 18,00 11,92 4,48 6,02 4,94 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,64 8,03 1,06 23,66 18,52 11,81 8,02 1,10 1,61 0,31 0,54 15,23 4,18 3,36 9,18 2,67 0,00 0,00 0,50 0,59 0,00 50,75 133,79 732,24 58,53 14,35 13,45 4,23 9,27 1,45 3,92 14,98 7,58 10,01 1,82
16:14:51,245 2,87 18,04 11,94 4,49 6,03 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,63 8,03 1,06 23,63 18,51 11,78 7,81 1,08 1,55 0,30 0,53 15,01 4,16 3,26 9,10 2,66 0,00 0,00 0,50 0,59 0,00 35,18 30,64 129,93 50,41 6,03 11,41 3,68 8,13 2,46 6,45 27,79 11,86 14,78 3,11
16:14:53,554 2,87 18,05 11,94 4,49 6,04 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,63 8,03 1,06 23,62 18,50 11,78 7,59 1,06 1,48 0,29 0,53 14,97 4,15 3,24 9,08 2,66 0,00 0,00 0,50 0,59 0,00 46,91 97,51 505,26 56,69 11,91 16,16 4,95 10,75 1,01 2,79 9,81 5,57 7,66 1,26
16:14:55,848 2,86 18,00 11,92 4,48 6,02 4,94 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,66 8,04 1,07 23,71 18,54 11,85 7,52 1,06 1,46 0,29 0,52 14,88 4,14 3,19 9,05 2,65 0,00 0,00 0,50 0,59 0,00 48,91 115,32 615,11 57,66 13,15 12,43 3,96 8,71 3,60 9,20 43,25 16,35 19,54 4,58
16:14:58,189 2,86 17,95 11,89 4,47 6,01 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,63 8,03 1,06 23,64 18,51 11,79 7,37 1,05 1,41 0,28 0,52 14,86 4,14 3,18 9,04 2,65 0,00 0,00 0,50 0,59 0,00 38,43 43,75 197,31 52,26 7,43 11,96 3,83 8,44 5,30 13,20 67,72 22,64 25,93 6,76
16:15:00,491 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,70 8,06 1,09 23,81 18,59 11,93 7,27 1,04 1,38 0,28 0,51 14,94 4,15 3,22 9,07 2,65 0,00 0,00 0,50 0,59 0,00 49,79 123,89 669,11 58,08 13,71 14,81 4,59 10,02 1,10 3,02 10,83 5,99 8,16 1,37
16:15:02,801 2,87 18,06 11,95 4,49 6,04 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,57 8,00 1,03 23,47 18,44 11,66 7,14 1,03 1,34 0,28 0,51 14,87 4,14 3,19 9,04 2,65 0,00 0,00 0,50 0,59 0,00 28,35 12,86 46,92 46,16 3,62 14,80 4,59 10,02 0,74 2,09 6,85 4,29 6,11 0,92
16:15:05,108 2,86 17,96 11,90 4,47 6,01 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,52 7,97 1,01 23,31 18,37 11,53 6,96 1,01 1,29 0,27 0,50 14,60 4,11 3,07 8,94 2,63 0,00 0,00 0,50 0,59 0,00 44,57 79,40 397,02 55,52 10,55 12,19 3,89 8,57 1,48 4,00 15,36 7,71 10,17 1,86
16:15:07,427 2,86 17,94 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,41 7,92 0,96 23,01 18,24 11,29 6,86 1,01 1,26 0,27 0,50 14,55 4,11 3,05 8,92 2,63 0,00 0,00 0,49 0,59 0,00 39,81 50,38 232,85 53,02 8,08 9,64 3,19 7,09 10,77 25,60 154,37 41,16 43,61 13,84
16:15:09,741 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,48 7,96 0,99 23,22 18,33 11,46 6,82 1,00 1,25 0,26 0,50 14,54 4,10 3,04 8,92 2,62 0,00 0,00 0,49 0,59 0,00 39,12 46,99 214,59 52,64 7,75 9,42 3,13 6,96 3,51 8,98 41,95 16,00 19,17 4,46
16:15:12,071 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,43 7,93 0,97 23,08 18,27 11,35 6,81 1,00 1,25 0,26 0,50 14,45 4,09 3,00 8,89 2,62 0,00 0,00 0,49 0,59 0,00 34,65 28,84 121,03 50,10 5,82 10,26 3,36 7,46 3,18 8,19 37,42 14,72 17,83 4,03
16:15:14,389 2,85 17,92 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,46 7,95 0,98 23,14 18,30 11,40 6,79 1,00 1,24 0,26 0,49 14,69 4,12 3,11 8,97 2,64 0,00 0,00 0,49 0,59 0,00 51,74 144,64 802,36 59,00 15,02 11,84 3,80 8,37 4,07 10,31 49,83 18,12 21,37 5,18
16:15:16,683 2,85 17,93 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,46 7,95 0,98 23,15 18,30 11,41 6,77 1,00 1,24 0,26 0,49 14,48 4,10 3,02 8,90 2,62 0,00 0,00 0,49 0,59 0,00 34,84 29,46 124,10 50,21 5,89 15,22 4,70 10,24 34,92 76,90 606,04 111,03 103,38 45,46
16:15:19,009 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,49 7,96 1,00 23,25 18,35 11,48 6,72 0,99 1,22 0,26 0,49 14,36 4,08 2,96 8,85 2,61 0,00 0,00 0,49 0,59 0,00 44,14 76,33 379,10 55,30 10,31 12,19 3,89 8,57 2,32 6,09 25,87 11,26 14,13 2,93
16:15:21,348 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,40 7,92 0,96 22,99 18,24 11,28 6,71 0,99 1,22 0,26 0,49 14,50 4,10 3,03 8,90 2,62 0,00 0,00 0,49 0,59 0,00 33,29 24,54 100,17 49,29 5,29 9,63 3,19 7,09 2,53 6,62 28,69 12,14 15,08 3,20
16:15:23,644 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,48 7,96 0,99 23,22 18,33 11,46 6,71 0,99 1,22 0,26 0,49 14,28 4,07 2,93 8,82 2,61 0,00 0,00 0,49 0,59 0,00 28,00 12,24 44,27 45,93 3,51 13,48 4,24 9,29 8,61 20,77 118,98 34,08 37,00 11,03
16:15:25,961 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,50 7,97 1,00 23,26 18,35 11,49 6,71 0,99 1,22 0,26 0,49 14,49 4,10 3,02 8,90 2,62 0,00 0,00 0,49 0,59 0,00 34,12 27,09 112,46 49,78 5,61 12,98 4,11 9,01 8,91 21,46 123,93 35,10 37,97 11,43
16:15:28,257 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,47 7,95 0,99 23,18 18,32 11,43 6,71 0,99 1,22 0,26 0,49 14,61 4,11 3,07 8,95 2,63 0,00 0,00 0,49 0,59 0,00 23,61 6,16 19,79 42,84 2,35 8,58 2,89 6,46 2,66 6,92 30,35 12,65 15,63 3,36
16:15:30,574 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,46 7,95 0,99 23,16 18,31 11,41 6,71 0,99 1,22 0,26 0,49 14,55 4,11 3,05 8,92 2,63 0,00 0,00 0,49 0,59 0,00 41,47 59,41 282,52 53,91 8,90 10,43 3,41 7,56 11,02 26,16 158,56 41,97 44,36 14,16
16:15:32,924 2,85 17,88 11,85 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,49 7,96 1,00 23,25 18,35 11,48 6,71 0,99 1,22 0,26 0,49 14,71 4,12 3,12 8,98 2,64 0,00 0,00 0,49 0,59 0,00 67,02 409,69 2721,45 65,57 27,71 17,65 5,33 11,54 19,30 44,19 304,33 67,36 66,93 24,97
16:15:35,208 2,85 17,92 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,40 7,92 0,96 22,99 18,24 11,28 6,71 0,99 1,22 0,26 0,49 14,74 4,13 3,13 8,99 2,64 0,00 0,00 0,49 0,59 0,00 43,88 74,55 368,76 55,16 10,17 12,97 4,10 9,01 2,03 5,38 22,21 10,08 12,83 2,56
16:15:37,518 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,48 7,96 0,99 23,22 18,33 11,46 6,71 0,99 1,22 0,26 0,49 14,49 4,10 3,02 8,90 2,62 0,00 0,00 0,49 0,59 0,00 72,57 564,10 3960,44 67,73 33,44 14,00 4,38 9,58 25,54 57,40 421,25 85,28 82,17 33,13
16:15:39,837 2,85 17,92 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,50 7,97 1,00 23,26 18,35 11,49 6,71 0,99 1,22 0,26 0,49 14,53 4,10 3,04 8,91 2,62 0,00 0,00 0,49 0,59 0,00 35,64 32,30 138,23 50,68 6,22 12,74 4,04 8,88 1,37 3,73 14,06 7,24 9,62 1,72
16:15:42,149 2,85 17,93 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,50 7,97 1,00 23,27 18,35 11,50 6,71 0,99 1,22 0,26 0,49 14,54 4,10 3,04 8,92 2,62 0,00 0,00 0,49 0,59 0,00 56,16 201,09 1181,00 61,00 18,23 15,72 4,84 10,52 0,55 1,58 4,84 3,34 4,91 0,68
16:15:44,492 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,44 7,94 0,98 23,09 18,28 11,36 6,71 0,99 1,22 0,26 0,49 14,45 4,09 3,00 8,89 2,62 0,00 0,00 0,49 0,59 0,00 36,13 34,12 147,43 50,96 6,42 11,72 3,77 8,30 6,93 16,95 92,43 28,37 31,56 8,86
16:15:46,802 2,85 17,92 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,46 7,95 0,98 23,14 18,30 11,40 6,71 0,99 1,22 0,26 0,49 14,27 4,07 2,92 8,82 2,61 0,00 0,00 0,49 0,59 0,00 22,25 4,85 14,96 41,82 2,04 11,07 3,59 7,93 7,14 17,45 95,82 29,12 32,28 9,14
16:15:49,114 2,85 17,89 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,04 3,49 7,96 1,00 23,25 18,34 11,48 6,71 0,99 1,22 0,26 0,49 14,65 4,12 3,09 8,96 2,63 0,00 0,00 0,49 0,59 0,00 38,20 42,68 191,67 52,13 7,33 11,48 3,70 8,16 2,53 6,61 28,66 12,13 15,07 3,20
16:15:51,407 2,85 17,92 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 3,47 7,95 0,99 23,18 18,31 11,43 6,71 0,99 1,22 0,26 0,49 14,73 4,13 3,13 8,99 2,64 0,00 0,00 0,49 0,59 0,00 46,30 92,49 474,84 56,38 11,55 15,34 4,73 10,31 2,38 6,23 26,65 11,51 14,40 3,00
