13:33:40,688 4,56 34,48 19,85 8,04 10,74 7,85 4,65 0,00 0,00 0,00 0,08 0,07 0,08 59,48 14,48 67,07 77,34 35,37 79,00 11,90 1,37 2,97 0,44 0,67 54,02 7,07 48,85 20,06 4,40 0,02 0,05 0,70 0,80 0,01 78,78 784,89 5834,77 70,03 40,61 17,44 5,28 11,44 1,16 3,19 11,58 6,29 8,51 1,45
13:34:06,162 2,77 17,22 11,51 4,30 5,79 4,79 2,80 0,00 0,00 0,00 0,03 0,03 0,04 2,37 7,34 0,56 19,74 16,78 8,83 3,46 0,69 0,44 0,14 0,34 13,79 4,01 2,72 8,63 2,57 0,00 0,00 0,49 0,59 0,00 66,05 386,28 2539,96 65,18 26,77 18,55 5,57 12,02 0,82 2,30 7,72 4,68 6,59 1,02
13:34:08,477 2,77 17,22 11,51 4,30 5,79 4,79 2,80 0,00 0,00 0,00 0,03 0,03 0,03 2,38 7,35 0,57 19,76 16,79 8,85 3,40 0,68 0,42 0,14 0,34 13,63 4,00 2,66 8,57 2,56 0,00 0,00 0,49 0,59 0,00 73,87 606,03 4307,93 68,22 34,88 16,56 5,05 10,97 1,29 3,53 13,12 6,88 9,21 1,62
13:34:10,780 2,77 17,21 11,51 4,30 5,79 4,79 2,80 0,00 0,00 0,00 0,03 0,03 0,03 2,32 7,30 0,54 19,53 16,68 8,68 3,37 0,68 0,42 0,14 0,34 13,60 3,99 2,64 8,56 2,56 0,00 0,00 0,49 0,59 0,00 74,44 625,04 4466,90 68,43 35,52 14,38 4,48 9,79 1,08 2,98 10,66 5,92 8,07 1,35
13:34:13,097 2,77 17,21 11,51 4,30 5,79 4,79 2,80 0,00 0,00 0,00 0,03 0,03 0,03 2,30 7,29 0,54 19,48 16,66 8,65 3,32 0,67 0,41 0,14 0,34 13,52 3,98 2,61 8,53 2,55 0,00 0,00 0,49 0,59 0,00 75,24 652,31 4696,36 68,73 36,43 12,88 4,08 8,96 0,40 1,19 3,39 2,58 3,92 0,50
13:34:15,420 2,77 17,17 11,48 4,29 5,78 4,78 2,80 0,00 0,00 0,00 0,03 0,03 0,03 2,26 7,26 0,52 19,32 16,58 8,53 3,29 0,67 0,40 0,14 0,33 13,75 4,01 2,70 8,62 2,57 0,00 0,00 0,49 0,59 0,00 100,67 2104,84 18560,13 77,40 72,55 18,90 5,65 12,20 0,81 2,27 7,59 4,62 6,51 1,01
13:34:17,737 2,76 17,13 11,46 4,28 5,76 4,77 2,79 0,00 0,00 0,00 0,03 0,03 0,03 2,21 7,23 0,51 19,13 16,49 8,40 3,25 0,66 0,40 0,14 0,33 13,71 4,01 2,69 8,60 2,56 0,00 0,00 0,49 0,59 0,00 56,97 213,10 1264,17 61,36 18,86 17,86 5,39 11,65 0,94 2,62 9,08 5,27 7,30 1,18
13:34:20,060 2,76 17,08 11,43 4,27 5,75 4,76 2,79 0,00 0,00 0,00 0,03 0,03 0,03 2,18 7,21 0,49 19,02 16,44 8,32 3,22 0,66 0,39 0,13 0,33 13,62 3,99 2,65 8,57 2,56 0,00 0,00 0,49 0,59 0,00 36,67 36,20 158,00 51,27 6,65 11,02 3,58 7,90 0,49 1,43 4,28 3,05 4,54 0,61
13:34:22,369 2,75 17,03 11,41 4,26 5,73 4,75 2,78 0,00 0,00 0,00 0,03 0,03 0,03 2,15 7,19 0,49 18,92 16,39 8,25 3,18 0,65 0,38 0,13 0,33 13,52 3,98 2,61 8,53 2,55 0,00 0,00 0,49 0,59 0,00 43,89 74,60 369,00 55,17 10,17 12,50 3,98 8,75 0,33 0,97 2,65 2,16 3,36 0,40
13:34:24,680 2,75 16,98 11,38 4,25 5,72 4,74 2,77 0,00 0,00 0,00 0,03 0,03 0,03 2,12 7,17 0,48 18,83 16,35 8,19 3,15 0,65 0,38 0,13 0,33 13,58 3,99 2,63 8,55 2,56 0,00 0,00 0,49 0,59 0,00 30,84 18,05 69,86 47,78 4,42 11,57 3,73 8,22 0,56 1,62 4,98 3,41 5,00 0,70
13:34:26,997 2,75 17,01 11,40 4,25 5,73 4,75 2,78 0,00 0,00 0,00 0,03 0,03 0,03 2,08 7,14 0,46 18,66 16,27 8,07 3,11 0,65 0,37 0,13 0,32 13,43 3,97 2,57 8,49 2,54 0,00 0,00 0,49 0,59 0,00 31,45 19,52 76,58 48,16 4,62 11,82 3,79 8,36 0,75 2,12 6,99 4,36 6,18 0,94
13:34:29,307 2,74 16,98 11,38 4,25 5,72 4,74 2,77 0,00 0,00 0,00 0,03 0,03 0,03 2,05 7,12 0,45 18,55 16,22 7,99 3,11 0,65 0,37 0,13 0,32 13,48 3,98 2,59 8,51 2,55 0,00 0,00 0,49 0,58 0,00 34,34 27,81 116,00 49,92 5,70 15,23 4,71 10,25 0,71 2,02 6,56 4,16 5,94 0,89
13:34:31,634 2,74 16,97 11,38 4,25 5,71 4,74 2,77 0,00 0,00 0,00 0,03 0,03 0,03 2,05 7,11 0,45 18,53 16,21 7,98 3,05 0,64 0,36 0,13 0,32 13,41 3,97 2,56 8,48 2,54 0,00 0,00 0,49 0,59 0,00 39,04 46,60 212,50 52,60 7,71 12,64 4,02 8,83 0,33 0,98 2,66 2,16 3,36 0,40
13:34:33,935 2,74 16,97 11,38 4,25 5,71 4,74 2,77 0,00 0,00 0,00 0,03 0,03 0,03 2,01 7,09 0,44 18,38 16,14 7,88 3,01 0,64 0,35 0,13 0,32 13,48 3,98 2,59 8,51 2,55 0,00 0,00 0,49 0,59 0,00 77,67 741,35 5456,97 69,63 39,27 17,54 5,31 11,49 1,32 3,61 13,51 7,03 9,37 1,66
13:34:36,243 2,74 16,93 11,36 4,24 5,70 4,73 2,77 0,00 0,00 0,00 0,03 0,03 0,03 2,00 7,08 0,44 18,35 16,12 7,85 3,00 0,63 0,35 0,13 0,32 13,41 3,97 2,56 8,48 2,54 0,00 0,00 0,49 0,58 0,00 48,96 115,84 618,36 57,68 13,18 13,26 4,18 9,17 0,34 1,03 2,83 2,26 3,49 0,43
13:34:38,577 2,73 16,88 11,33 4,23 5,69 4,72 2,76 0,00 0,00 0,00 0,03 0,03 0,03 1,98 7,06 0,43 18,27 16,08 7,80 2,99 0,63 0,35 0,13 0,32 13,31 3,96 2,52 8,45 2,54 0,00 0,00 0,49 0,59 0,00 66,87 405,95 2692,35 65,50 27,56 16,86 5,13 11,13 0,75 2,13 7,00 4,36 6,19 0,94
13:34:40,872 2,74 16,91 11,35 4,23 5,70 4,73 2,77 0,00 0,00 0,00 0,03 0,03 0,03 1,94 7,03 0,42 18,11 16,01 7,69 2,98 0,63 0,35 0,13 0,32 13,37 3,96 2,55 8,47 2,54 0,00 0,00 0,49 0,58 0,00 52,25 150,42 840,12 59,23 15,37 15,06 4,66 10,16 0,76 2,14 7,03 4,38 6,21 0,94
13:34:43,198 2,74 16,96 11,37 4,24 5,71 4,73 2,77 0,00 0,00 0,00 0,03 0,03 0,03 1,95 7,04 0,42 18,15 16,02 7,72 3,38 0,68 0,42 0,14 0,34 13,39 3,97 2,55 8,48 2,54 0,00 0,00 0,49 0,58 0,00 63,72 334,38 2144,49 64,23 24,59 11,26 3,64 8,04 0,59 1,69 5,24 3,54 5,16 0,73
13:34:45,514 2,80 17,44 11,62 4,35 5,86 4,83 2,83 0,00 0,00 0,00 0,03 0,03 0,03 2,22 7,24 0,51 19,20 16,52 8,45 5,02 0,84 0,78 0,20 0,42 13,64 4,00 2,66 8,57 2,56 0,00 0,00 0,49 0,59 0,00 57,73 224,75 1345,63 61,69 19,46 14,18 4,43 9,68 0,92 2,58 8,88 5,19 7,20 1,15
13:34:47,832 2,84 17,83 11,83 4,44 5,97 4,91 2,87 0,00 0,00 0,00 0,03 0,04 0,04 2,60 7,49 0,65 20,53 17,14 9,40 7,13 1,03 1,34 0,27 0,51 13,94 4,03 2,78 8,69 2,58 0,00 0,00 0,49 0,59 0,00 77,66 741,07 5454,52 69,63 39,27 17,58 5,32 11,51 0,98 2,72 9,49 5,44 7,50 1,22
13:34:50,130 2,87 18,03 11,93 4,48 6,03 4,95 2,90 0,00 0,00 0,00 0,03 0,04 0,04 2,95 7,69 0,78 21,64 17,64 10,24 8,90 1,16 1,89 0,34 0,57 14,35 4,08 2,96 8,85 2,61 0,00 0,00 0,49 0,59 0,00 51,57 142,74 790,03 58,92 14,90 17,69 5,35 11,57 1,06 2,93 10,44 5,83 7,97 1,33
13:34:52,459 2,89 18,20 12,02 4,52 6,08 4,98 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,26 7,85 0,90 22,58 18,05 10,96 10,00 1,24 2,27 0,37 0,61 14,69 4,12 3,11 8,98 2,64 0,00 0,00 0,49 0,59 0,00 68,22 439,86 2957,99 66,04 28,89 13,26 4,18 9,17 1,00 2,77 9,70 5,53 7,61 1,25
13:34:54,777 2,89 18,23 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,42 7,93 0,97 23,04 18,26 11,32 10,36 1,27 2,40 0,38 0,62 14,50 4,10 3,02 8,90 2,62 0,00 0,00 0,49 0,59 0,00 59,31 250,51 1528,25 62,38 20,75 13,26 4,18 9,17 0,50 1,46 4,39 3,11 4,61 0,63
13:34:57,089 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,55 7,99 1,02 23,41 18,42 11,61 10,34 1,26 2,39 0,38 0,62 14,46 4,09 3,01 8,89 2,62 0,00 0,00 0,49 0,59 0,00 54,12 173,36 992,32 60,09 16,71 14,05 4,40 9,61 0,49 1,41 4,21 3,02 4,49 0,60
13:34:59,420 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 3,65 8,04 1,06 23,67 18,53 11,82 10,18 1,25 2,33 0,38 0,62 14,54 4,10 3,04 8,92 2,62 0,00 0,00 0,49 0,59 0,00 49,51 121,17 651,90 57,95 13,53 14,03 4,39 9,59 0,43 1,27 3,70 2,75 4,14 0,54
13:35:01,721 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 3,70 8,06 1,09 23,82 18,59 11,94 10,08 1,25 2,30 0,38 0,61 14,64 4,12 3,09 8,96 2,63 0,00 0,00 0,49 0,59 0,00 57,44 220,23 1313,88 61,57 19,23 16,03 4,92 10,68 0,91 2,55 8,78 5,14 7,15 1,14
13:35:04,025 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 3,85 8,13 1,15 24,22 18,76 12,27 9,94 1,24 2,25 0,37 0,61 14,58 4,11 3,06 8,93 2,63 0,00 0,00 0,49 0,59 0,00 89,43 1307,22 10614,70 73,75 54,83 13,29 4,19 9,19 0,95 2,66 9,22 5,33 7,37 1,19
13:35:06,344 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 3,88 8,14 1,17 24,31 18,80 12,33 9,64 1,22 2,14 0,36 0,60 14,47 4,10 3,01 8,89 2,62 0,00 0,00 0,49 0,59 0,00 102,18 2234,73 19910,82 77,87 75,16 17,36 5,26 11,39 2,11 5,57 23,18 10,40 13,18 2,66
13:35:08,658 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 3,92 8,16 1,19 24,42 18,84 12,43 9,46 1,20 2,08 0,35 0,59 14,63 4,11 3,08 8,95 2,63 0,00 0,00 0,50 0,59 0,00 172,49 18358,19 235499,36 96,40 259,37 19,08 5,70 12,29 1,59 4,29 16,76 8,22 10,74 2,01
13:35:10,971 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 4,01 8,20 1,22 24,63 18,93 12,60 9,25 1,19 2,01 0,35 0,59 14,57 4,11 3,06 8,93 2,63 0,00 0,00 0,50 0,59 0,00 126,55 5281,76 54613,00 84,96 124,65 16,77 5,11 11,08 1,35 3,68 13,83 7,15 9,52 1,70
13:35:13,308 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,05 4,02 8,20 1,23 24,68 18,95 12,64 9,07 1,17 1,95 0,34 0,58 14,56 4,11 3,05 8,93 2,63 0,00 0,00 0,50 0,59 0,00 179,94 21763,99 287535,19 98,08 286,68 18,11 5,45 11,78 1,10 3,03 10,87 6,01 8,18 1,38
13:35:15,604 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,05 0,05 4,10 8,24 1,27 24,88 19,04 12,80 8,95 1,17 1,91 0,34 0,57 14,56 4,11 3,05 8,93 2,63 0,00 0,00 0,50 0,59 0,00 78,36 768,13 5688,86 69,88 40,10 16,04 4,92 10,69 0,96 2,68 9,35 5,38 7,43 1,21
13:35:17,916 2,89 18,24 12,04 4,53 6,09 4,99 2,92 0,00 0,00 0,00 0,04 0,05 0,05 4,12 8,24 1,27 24,92 19,06 12,84 8,79 1,15 1,85 0,33 0,57 14,65 4,12 3,09 8,96 2,63 0,00 0,00 0,50 0,59 0,00 67,70 426,63 2853,90 65,84 28,38 12,26 3,91 8,61 0,36 1,07 2,99 2,35 3,62 0,45
13:35:20,248 2,89 18,28 12,06 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,05 0,05 4,16 8,26 1,29 25,03 19,10 12,93 8,70 1,15 1,83 0,33 0,57 14,67 4,12 3,10 8,97 2,63 0,00 0,00 0,50 0,59 0,00 57,30 218,02 1298,47 61,50 19,12 14,06 4,40 9,62 0,26 0,78 2,00 1,76 2,81 0,32
13:35:31,435 2,89 18,25 12,04 4,53 6,10 4,99 2,92 0,00 0,00 0,00 0,04 0,05 0,05 4,21 8,28 1,32 25,15 19,15 13,03 8,58 1,14 1,79 0,32 0,56 14,85 4,14 3,18 9,03 2,65 0,00 0,00 0,50 0,59 0,00 38,88 45,81 208,26 52,51 7,64 14,81 4,60 10,02 0,47 1,38 4,07 2,95 4,40 0,59
13:35:31,435 2,89 18,28 12,06 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,05 0,05 0,05 4,25 8,30 1,34 25,27 19,20 13,13 8,50 1,13 1,76 0,32 0,56 14,79 4,13 3,16 9,01 2,64 0,00 0,00 0,50 0,59 0,00 64,22 344,93 2224,06 64,43 25,04 16,22 4,97 10,79 0,79 2,24 7,45 4,57 6,44 0,99
13:35:31,435 2,90 18,33 12,09 4,55 6,12 5,01 2,93 0,00 0,00 0,00 0,04 0,05 0,05 4,34 8,34 1,38 25,50 19,29 13,32 8,38 1,12 1,72 0,32 0,55 14,78 4,13 3,15 9,01 2,64 0,00 0,00 0,50 0,59 0,00 52,87 157,82 888,77 59,52 15,81 12,39 3,95 8,68 0,43 1,27 3,69 2,74 4,13 0,54
13:35:31,435 2,90 18,30 12,07 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,05 0,05 4,28 8,31 1,35 25,34 19,23 13,19 8,33 1,12 1,71 0,32 0,55 14,87 4,14 3,19 9,04 2,65 0,00 0,00 0,50 0,59 0,00 55,68 194,29 1134,29 60,79 17,87 14,01 4,38 9,59 0,31 0,93 2,49 2,06 3,22 0,38
13:35:41,501 2,89 18,25 12,05 4,53 6,10 4,99 2,92 0,00 0,00 0,00 0,05 0,05 0,05 4,31 8,32 1,36 25,41 19,26 13,24 8,27 1,12 1,69 0,31 0,55 14,80 4,13 3,16 9,02 2,64 0,00 0,00 0,50 0,59 0,00 27,69 11,71 42,03 45,72 3,42 14,08 4,40 9,62 0,68 1,94 6,24 4,01 5,76 0,85
13:35:41,501 2,91 18,41 12,13 4,57 6,14 5,02 2,94 0,00 0,00 0,00 0,05 0,05 0,05 4,35 8,34 1,39 25,52 19,31 13,34 8,23 1,11 1,67 0,31 0,55 14,70 4,12 3,11 8,98 2,64 0,00 0,00 0,50 0,59 0,00 37,11 38,01 167,30 51,52 6,84 12,45 3,97 8,72 0,37 1,09 3,05 2,39 3,67 0,46
13:35:41,501 2,91 18,40 12,12 4,57 6,14 5,02 2,94 0,00 0,00 0,00 0,05 0,05 0,05 4,36 8,35 1,39 25,55 19,31 13,36 8,14 1,11 1,65 0,31 0,55 14,85 4,14 3,18 9,04 2,65 0,00 0,00 0,50 0,59 0,00 53,40 164,24 931,33 59,76 16,18 16,29 4,98 10,82 0,57 1,63 5,03 3,43 5,02 0,70
13:35:41,501 2,91 18,44 12,14 4,58 6,15 5,03 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,41 8,36 1,41 25,65 19,36 13,45 8,18 1,11 1,66 0,31 0,55 14,71 4,12 3,12 8,98 2,64 0,00 0,00 0,50 0,59 0,00 29,87 15,87 60,06 47,16 4,09 10,94 3,55 7,85 0,32 0,96 2,61 2,13 3,33 0,40
13:35:41,577 2,92 18,49 12,17 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,41 8,37 1,41 25,67 19,37 13,46 8,08 1,10 1,63 0,31 0,54 14,77 4,13 3,14 9,00 2,64 0,00 0,00 0,50 0,60 0,00 31,31 19,17 74,98 48,07 4,58 12,24 3,91 8,60 0,32 0,97 2,63 2,14 3,34 0,40
13:35:51,643 2,91 18,42 12,13 4,57 6,15 5,02 2,94 0,00 0,00 0,00 0,05 0,05 0,05 4,46 8,38 1,43 25,78 19,41 13,55 8,09 1,10 1,63 0,31 0,54 14,96 4,15 3,23 9,08 2,65 0,00 0,00 0,50 0,60 0,00 45,40 85,51 433,09 55,94 11,02 16,12 4,94 10,73 0,93 2,58 8,91 5,20 7,21 1,16
13:35:51,643 2,92 18,49 12,17 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,42 8,37 1,42 25,70 19,38 13,49 8,04 1,10 1,62 0,31 0,54 15,00 4,16 3,25 9,09 2,66 0,00 0,00 0,50 0,60 0,00 42,15 63,43 305,10 54,27 9,25 18,28 5,50 11,87 0,93 2,59 8,93 5,20 7,22 1,16
13:35:51,643 2,91 18,46 12,15 4,58 6,16 5,03 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,46 8,38 1,43 25,78 19,41 13,56 8,03 1,10 1,61 0,31 0,54 15,10 4,17 3,29 9,13 2,66 0,00 0,00 0,50 0,60 0,00 80,76 867,43 6560,96 70,75 43,07 13,45 4,23 9,28 0,56 1,60 4,93 3,38 4,96 0,69
13:35:51,643 2,92 18,50 12,17 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,51 8,40 1,46 25,90 19,46 13,66 8,03 1,10 1,61 0,31 0,54 14,93 4,15 3,22 9,07 2,65 0,00 0,00 0,50 0,60 0,00 96,08 1744,34 14889,20 75,94 64,96 13,53 4,26 9,32 0,75 2,13 6,99 4,36 6,19 0,94
13:36:02,207 2,92 18,50 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,56 8,42 1,48 26,03 19,51 13,76 8,03 1,10 1,61 0,31 0,54 15,08 4,17 3,29 9,12 2,66 0,00 0,01 0,50 0,60 0,00 160,78 13838,17 169041,70 93,68 219,65 19,28 5,75 12,39 1,15 3,16 11,45 6,24 8,45 1,44
13:36:02,207 2,92 18,50 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,57 8,43 1,49 26,05 19,52 13,78 8,03 1,10 1,61 0,31 0,54 14,93 4,15 3,22 9,07 2,65 0,00 0,00 0,50 0,60 0,00 126,21 5225,84 53935,32 84,87 123,87 19,37 5,77 12,44 2,49 6,52 28,15 11,98 14,90 3,15
13:36:02,207 2,92 18,46 12,16 4,58 6,16 5,03 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,57 8,43 1,49 26,06 19,52 13,79 8,00 1,10 1,60 0,30 0,54 15,08 4,17 3,29 9,12 2,66 0,00 0,00 0,50 0,60 0,00 131,61 6184,98 65723,68 86,34 136,78 18,45 5,54 11,96 1,61 4,33 16,92 8,28 10,81 2,02
13:36:02,207 2,92 18,50 12,17 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,61 8,45 1,51 26,16 19,57 13,88 8,02 1,10 1,61 0,31 0,54 15,11 4,17 3,30 9,13 2,66 0,00 0,01 0,50 0,60 0,00 82,29 935,52 7169,08 71,29 45,03 13,80 4,33 9,47 0,94 2,62 9,08 5,27 7,30 1,18
13:36:12,240 2,92 18,50 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,62 8,45 1,51 26,18 19,58 13,89 8,03 1,10 1,61 0,31 0,54 15,12 4,17 3,30 9,14 2,67 0,00 0,01 0,50 0,60 0,00 86,79 1158,70 9214,28 72,85 51,07 20,91 6,16 13,23 2,37 6,23 26,63 11,50 14,39 3,00
13:36:12,240 2,92 18,50 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,63 8,45 1,51 26,19 19,58 13,90 7,93 1,09 1,58 0,30 0,54 14,94 4,15 3,22 9,07 2,65 0,00 0,01 0,50 0,60 0,00 46,08 90,80 464,73 56,28 11,42 17,01 5,17 11,20 0,40 1,18 3,35 2,56 3,89 0,49
13:36:12,240 2,92 18,51 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,63 8,45 1,51 26,19 19,58 13,90 7,96 1,09 1,59 0,30 0,54 15,08 4,17 3,29 9,12 2,66 0,00 0,01 0,50 0,60 0,00 42,22 63,83 307,33 54,30 9,28 10,48 3,43 7,59 0,32 0,96 2,61 2,13 3,33 0,40
13:36:12,240 2,92 18,51 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,67 8,47 1,54 26,29 19,62 13,99 7,99 1,09 1,60 0,30 0,54 15,02 4,16 3,26 9,10 2,66 0,00 0,01 0,50 0,60 0,00 41,26 58,21 275,84 53,80 8,79 12,65 4,02 8,83 0,31 0,92 2,46 2,04 3,20 0,38
13:36:22,273 2,92 18,51 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,05 0,05 0,05 4,63 8,45 1,52 26,21 19,59 13,92 7,97 1,09 1,59 0,30 0,54 14,83 4,14 3,17 9,03 2,65 0,00 0,01 0,50 0,60 0,00 29,55 15,21 57,12 46,95 3,99 12,00 3,84 8,46 0,71 2,02 6,57 4,17 5,95 0,89
13:36:22,273 2,92 18,55 12,20 4,60 6,18 5,05 2,96 0,00 0,00 0,00 0,05 0,05 0,05 4,63 8,45 1,52 26,19 19,58 13,90 7,94 1,09 1,58 0,30 0,54 14,88 4,14 3,19 9,05 2,65 0,00 0,01 0,50 0,60 0,00 36,94 37,32 163,73 51,43 6,77 12,58 4,00 8,79 0,45 1,31 3,81 2,81 4,22 0,55
13:36:22,273 2,93 18,56 12,20 4,60 6,19 5,05 2,96 0,00 0,00 0,00 0,05 0,05 0,05 4,76 8,50 1,58 26,50 19,70 14,16 7,99 1,09 1,60 0,30 0,54 14,89 4,14 3,20 9,05 2,65 0,00 0,01 0,50 0,60 0,00 36,45 35,36 153,72 51,15 6,56 14,98 4,64 10,11 0,73 2,08 6,81 4,28 6,09 0,92
