11:54:32,155 4,56 34,46 19,84 8,04 10,73 7,85 4,65 0,00 0,00 0,00 0,08 0,07 0,08 58,04 14,41 64,67 76,54 35,17 77,69 12,80 1,42 3,33 0,47 0,70 53,63 7,05 48,10 19,96 4,39 0,02 0,05 0,70 0,80 0,01 100,78 2114,04 18655,41 77,43 72,74 16,24 4,97 10,79 1,05 2,91 10,35 5,79 7,92 1,32
11:55:16,164 2,80 17,43 11,62 4,35 5,85 4,83 2,83 0,00 0,00 0,00 0,03 0,04 0,04 2,73 7,56 0,69 20,94 17,32 9,71 4,30 0,77 0,61 0,17 0,39 13,21 3,94 2,48 8,41 2,53 0,00 0,00 0,49 0,59 0,00 52,14 149,19 832,05 59,18 15,30 10,72 3,49 7,73 1,11 3,07 11,05 6,07 8,26 1,40
11:55:18,446 2,80 17,44 11,62 4,35 5,86 4,83 2,83 0,00 0,00 0,00 0,03 0,03 0,04 2,68 7,53 0,67 20,78 17,26 9,59 4,29 0,77 0,61 0,17 0,39 13,29 3,95 2,51 8,44 2,53 0,00 0,00 0,49 0,58 0,00 48,30 109,69 580,06 57,37 12,76 8,45 2,85 6,38 0,57 1,64 5,05 3,44 5,04 0,71
11:55:20,775 2,81 17,53 11,67 4,37 5,88 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,70 7,54 0,68 20,84 17,28 9,63 4,28 0,77 0,61 0,17 0,39 13,22 3,95 2,49 8,41 2,53 0,00 0,00 0,49 0,58 0,00 50,89 135,31 742,03 58,60 14,44 7,94 2,70 6,07 0,55 1,58 4,84 3,34 4,91 0,68
11:55:23,076 2,80 17,46 11,63 4,36 5,86 4,83 2,83 0,00 0,00 0,00 0,03 0,03 0,04 2,65 7,51 0,66 20,68 17,21 9,52 4,27 0,77 0,61 0,17 0,38 13,13 3,93 2,45 8,38 2,52 0,00 0,00 0,49 0,58 0,00 50,33 129,42 704,26 58,34 14,07 9,93 3,27 7,26 0,80 2,25 7,50 4,59 6,47 1,00
11:55:25,398 2,81 17,53 11,67 4,37 5,88 4,85 2,84 0,00 0,00 0,00 0,03 0,03 0,04 2,64 7,51 0,66 20,65 17,19 9,49 4,26 0,77 0,60 0,17 0,38 13,19 3,94 2,48 8,40 2,53 0,00 0,00 0,49 0,58 0,00 44,24 77,06 383,34 55,35 10,37 10,27 3,37 7,47 1,21 3,31 12,13 6,50 8,76 1,51
11:55:27,726 2,60 15,77 10,74 3,97 5,35 4,50 2,63 0,00 0,00 0,00 0,03 0,03 0,03 2,52 7,43 0,61 20,23 17,00 9,18 3,93 0,74 0,53 0,16 0,37 18,40 4,52 5,01 10,31 2,88 0,00 0,00 0,48 0,57 0,00 43,93 74,90 370,78 55,19 10,20 7,49 2,57 5,79 0,42 1,23 3,54 2,66 4,02 0,52
11:55:30,032 2,61 15,86 10,79 3,99 5,38 4,51 2,64 0,00 0,00 0,00 0,03 0,03 0,03 2,56 7,46 0,63 20,39 17,08 9,30 3,90 0,73 0,52 0,16 0,37 17,76 4,46 4,65 10,09 2,84 0,00 0,00 0,47 0,57 0,00 39,01 46,45 211,68 52,58 7,70 8,15 2,76 6,19 0,76 2,15 7,10 4,41 6,25 0,95
11:55:32,361 2,63 15,99 10,86 4,02 5,42 4,54 2,66 0,00 0,00 0,00 0,03 0,03 0,03 2,55 7,45 0,63 20,34 17,05 9,27 3,90 0,73 0,53 0,16 0,37 17,13 4,39 4,30 9,87 2,80 0,00 0,00 0,47 0,56 0,00 36,49 35,51 154,50 51,17 6,58 7,84 2,67 6,01 1,06 2,92 10,39 5,81 7,94 1,32
11:55:34,651 2,64 16,10 10,92 4,05 5,45 4,56 2,67 0,00 0,00 0,00 0,03 0,03 0,03 2,57 7,46 0,63 20,41 17,09 9,32 4,30 0,77 0,61 0,17 0,39 16,81 4,36 4,14 9,75 2,78 0,00 0,00 0,47 0,56 0,00 36,02 33,71 145,33 50,90 6,38 7,47 2,57 5,78 0,43 1,26 3,64 2,72 4,10 0,53
11:55:36,982 2,67 16,31 11,03 4,10 5,52 4,61 2,69 0,00 0,00 0,00 0,03 0,03 0,04 2,83 7,62 0,73 21,27 17,48 9,96 5,29 0,87 0,84 0,21 0,43 16,95 4,37 4,21 9,80 2,79 0,00 0,00 0,47 0,56 0,00 39,60 49,34 227,23 52,90 7,98 7,34 2,53 5,70 0,49 1,43 4,26 3,04 4,53 0,61
11:55:39,314 2,68 16,44 11,10 4,12 5,55 4,63 2,71 0,00 0,00 0,00 0,03 0,04 0,04 3,18 7,81 0,87 22,33 17,95 10,77 6,33 0,96 1,12 0,25 0,48 17,07 4,39 4,27 9,85 2,80 0,00 0,00 0,47 0,56 0,00 41,45 59,26 281,69 53,90 8,89 6,54 2,29 5,19 0,30 0,90 2,41 2,01 3,16 0,37
11:55:41,625 2,71 16,66 11,21 4,18 5,62 4,68 2,74 0,00 0,00 0,00 0,04 0,04 0,04 3,44 7,94 0,98 23,10 18,28 11,37 7,04 1,02 1,31 0,27 0,50 17,70 4,45 4,61 10,07 2,84 0,00 0,00 0,47 0,56 0,00 47,73 104,53 548,19 57,09 12,41 9,10 3,04 6,77 1,14 3,15 11,39 6,21 8,42 1,43
11:55:43,929 2,73 16,83 11,30 4,21 5,67 4,71 2,76 0,00 0,00 0,00 0,04 0,04 0,04 3,63 8,03 1,06 23,64 18,51 11,79 7,46 1,05 1,44 0,29 0,52 18,04 4,49 4,80 10,19 2,86 0,00 0,00 0,47 0,56 0,00 66,25 391,03 2576,65 65,26 26,96 8,23 2,79 6,25 0,36 1,07 2,97 2,34 3,60 0,44
11:55:46,237 2,73 16,86 11,32 4,22 5,68 4,72 2,76 0,00 0,00 0,00 0,04 0,04 0,04 3,89 8,15 1,17 24,33 18,81 12,35 7,72 1,07 1,52 0,30 0,53 18,00 4,48 4,78 10,18 2,86 0,00 0,00 0,47 0,56 0,00 46,88 97,26 503,72 56,67 11,89 8,21 2,78 6,23 0,36 1,07 2,97 2,34 3,61 0,45
11:55:48,553 2,74 16,91 11,35 4,23 5,70 4,73 2,77 0,00 0,00 0,00 0,04 0,04 0,04 4,05 8,22 1,25 24,76 18,99 12,71 7,82 1,08 1,55 0,30 0,53 17,58 4,44 4,55 10,03 2,83 0,00 0,00 0,47 0,56 0,00 42,33 64,54 311,38 54,36 9,34 7,61 2,61 5,86 0,36 1,07 2,99 2,35 3,62 0,45
11:55:50,881 2,76 17,08 11,44 4,27 5,75 4,76 2,79 0,00 0,00 0,00 0,04 0,04 0,05 4,17 8,27 1,30 25,05 19,11 12,95 7,84 1,08 1,55 0,30 0,53 18,12 4,50 4,85 10,22 2,86 0,00 0,00 0,47 0,56 0,00 42,07 62,94 302,35 54,23 9,21 8,90 2,98 6,65 0,93 2,59 8,92 5,20 7,22 1,16
11:55:53,196 2,76 17,12 11,46 4,28 5,76 4,77 2,79 0,00 0,00 0,00 0,04 0,04 0,05 4,35 8,34 1,38 25,52 19,30 13,33 7,85 1,08 1,56 0,30 0,54 18,13 4,50 4,85 10,22 2,86 0,00 0,00 0,47 0,57 0,00 57,61 222,88 1332,49 61,64 19,37 9,66 3,19 7,10 0,99 2,76 9,68 5,52 7,60 1,24
11:55:55,486 2,77 17,21 11,50 4,30 5,79 4,78 2,80 0,00 0,00 0,00 0,04 0,04 0,05 4,52 8,41 1,46 25,92 19,47 13,67 7,85 1,08 1,56 0,30 0,54 18,23 4,51 4,91 10,26 2,87 0,00 0,00 0,47 0,57 0,00 63,33 326,26 2083,51 64,07 24,23 9,84 3,25 7,21 0,99 2,75 9,61 5,49 7,56 1,24
11:55:57,828 2,77 17,19 11,49 4,29 5,78 4,78 2,80 0,00 0,00 0,00 0,04 0,04 0,05 4,59 8,44 1,50 26,11 19,54 13,83 7,77 1,08 1,53 0,30 0,53 17,53 4,43 4,52 10,01 2,82 0,00 0,00 0,47 0,57 0,00 39,66 49,63 228,78 52,94 8,01 8,54 2,88 6,44 0,43 1,25 3,61 2,70 4,08 0,53
11:56:00,129 2,79 17,35 11,58 4,33 5,83 4,81 2,82 0,00 0,00 0,00 0,04 0,04 0,05 4,70 8,48 1,55 26,35 19,64 14,04 7,76 1,08 1,53 0,30 0,53 17,90 4,47 4,72 10,14 2,85 0,00 0,00 0,47 0,57 0,00 46,32 92,73 476,29 56,40 11,56 10,06 3,31 7,34 0,97 2,69 9,38 5,39 7,45 1,21
11:56:02,459 2,79 17,38 11,59 4,34 5,84 4,82 2,82 0,00 0,00 0,00 0,04 0,04 0,05 4,81 8,52 1,60 26,61 19,75 14,26 7,78 1,08 1,53 0,30 0,53 18,08 4,49 4,82 10,20 2,86 0,00 0,00 0,47 0,57 0,00 35,36 31,30 133,21 50,52 6,10 10,54 3,44 7,63 1,20 3,29 12,03 6,46 8,72 1,50
11:56:04,737 2,79 17,39 11,60 4,34 5,84 4,82 2,82 0,00 0,00 0,00 0,04 0,04 0,05 4,92 8,56 1,66 26,88 19,86 14,50 7,71 1,07 1,51 0,29 0,53 17,39 4,42 4,44 9,96 2,82 0,00 0,00 0,47 0,57 0,00 39,78 50,23 232,05 53,00 8,06 8,91 2,98 6,66 0,83 2,33 7,83 4,73 6,65 1,03
11:56:07,073 2,79 17,39 11,60 4,34 5,84 4,82 2,82 0,00 0,00 0,00 0,04 0,04 0,05 4,94 8,57 1,67 26,93 19,88 14,54 7,72 1,07 1,52 0,30 0,53 17,46 4,43 4,48 9,99 2,82 0,00 0,00 0,47 0,57 0,00 57,84 226,43 1357,39 61,74 19,55 7,82 2,67 5,99 0,81 2,28 7,64 4,65 6,54 1,01
11:56:09,374 2,81 17,52 11,66 4,37 5,88 4,85 2,84 0,00 0,00 0,00 0,04 0,04 0,05 5,04 8,60 1,72 27,16 19,97 14,74 7,75 1,08 1,52 0,30 0,53 17,99 4,48 4,77 10,17 2,85 0,00 0,00 0,47 0,57 0,00 58,03 229,54 1379,33 61,83 19,71 9,46 3,14 6,99 0,98 2,72 9,49 5,44 7,50 1,22
11:56:11,688 2,82 17,59 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,04 0,04 0,05 5,06 8,61 1,73 27,21 19,99 14,78 7,75 1,08 1,53 0,30 0,53 17,99 4,48 4,78 10,17 2,85 0,00 0,00 0,47 0,57 0,00 51,13 137,88 758,55 58,71 14,60 11,33 3,66 8,08 1,08 3,00 10,72 5,94 8,10 1,36
11:56:14,029 2,81 17,51 11,66 4,37 5,88 4,85 2,84 0,00 0,00 0,00 0,04 0,04 0,05 5,11 8,63 1,76 27,32 20,04 14,88 7,73 1,07 1,52 0,30 0,53 17,89 4,47 4,72 10,14 2,85 0,00 0,00 0,48 0,57 0,00 50,89 135,37 742,40 58,60 14,45 10,52 3,44 7,61 1,12 3,10 11,17 6,13 8,32 1,41
11:56:16,342 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,04 0,04 0,05 5,22 8,67 1,81 27,57 20,13 15,09 7,70 1,07 1,51 0,29 0,53 17,77 4,46 4,65 10,09 2,84 0,00 0,00 0,47 0,57 0,00 34,93 29,78 125,68 50,26 5,93 10,39 3,40 7,54 1,08 2,97 10,61 5,90 8,05 1,35
11:56:18,647 2,82 17,65 11,73 4,40 5,92 4,87 2,85 0,00 0,00 0,00 0,04 0,04 0,05 5,24 8,68 1,82 27,62 20,15 15,14 7,72 1,07 1,52 0,30 0,53 17,95 4,48 4,75 10,16 2,85 0,00 0,00 0,48 0,57 0,00 36,10 33,99 146,77 50,94 6,41 8,88 2,98 6,64 0,39 1,16 3,28 2,52 3,84 0,49
11:56:20,939 2,82 17,66 11,74 4,40 5,92 4,87 2,85 0,00 0,00 0,00 0,04 0,04 0,05 5,40 8,73 1,91 27,96 20,29 15,44 7,69 1,07 1,51 0,29 0,53 17,47 4,43 4,49 9,99 2,82 0,00 0,00 0,48 0,57 0,00 44,01 75,42 373,82 55,23 10,24 6,70 2,34 5,29 0,33 0,99 2,70 2,18 3,39 0,41
11:56:23,263 2,83 17,70 11,76 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,04 0,04 0,05 5,43 8,74 1,92 28,03 20,32 15,50 7,69 1,07 1,51 0,29 0,53 17,48 4,43 4,49 9,99 2,82 0,00 0,00 0,48 0,57 0,00 32,64 22,66 91,22 48,89 5,05 7,05 2,45 5,52 0,46 1,36 4,00 2,91 4,35 0,58
11:56:25,590 2,84 17,80 11,81 4,43 5,96 4,90 2,87 0,00 0,00 0,00 0,04 0,04 0,05 5,49 8,76 1,95 28,15 20,37 15,61 7,69 1,07 1,51 0,29 0,53 17,68 4,45 4,60 10,06 2,83 0,00 0,00 0,48 0,57 0,00 43,62 72,82 358,70 55,03 10,03 10,21 3,35 7,43 1,25 3,42 12,65 6,70 8,99 1,57
11:56:27,911 2,84 17,82 11,82 4,44 5,97 4,90 2,87 0,00 0,00 0,00 0,04 0,04 0,05 5,50 8,76 1,96 28,18 20,38 15,63 7,69 1,07 1,51 0,29 0,53 17,22 4,40 4,35 9,90 2,81 0,00 0,00 0,48 0,57 0,00 62,64 312,10 1977,82 63,78 23,61 11,40 3,68 8,12 1,10 3,03 10,85 5,99 8,16 1,37
11:56:30,222 2,84 17,82 11,82 4,44 5,97 4,91 2,87 0,00 0,00 0,00 0,04 0,04 0,05 5,50 8,76 1,96 28,18 20,38 15,64 7,71 1,07 1,51 0,29 0,53 17,63 4,45 4,57 10,05 2,83 0,00 0,00 0,48 0,57 0,00 38,08 42,15 188,89 52,07 7,27 7,52 2,58 5,81 0,50 1,44 4,32 3,07 4,57 0,62
11:56:32,521 2,85 17,86 11,85 4,45 5,98 4,91 2,88 0,00 0,00 0,00 0,04 0,04 0,04 5,55 8,78 1,99 28,30 20,42 15,74 7,69 1,07 1,51 0,29 0,53 17,92 4,48 4,73 10,15 2,85 0,00 0,00 0,48 0,57 0,00 35,07 30,26 128,06 50,35 5,98 6,55 2,30 5,20 0,34 1,01 2,77 2,22 3,45 0,42
11:56:34,859 2,85 17,87 11,85 4,45 5,98 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,05 5,62 8,80 2,02 28,43 20,48 15,86 7,72 1,07 1,52 0,30 0,53 17,88 4,47 4,71 10,13 2,85 0,00 0,00 0,48 0,57 0,00 44,72 80,47 403,32 55,59 10,64 9,39 3,12 6,95 1,02 2,83 9,99 5,65 7,75 1,28
11:56:37,158 2,85 17,92 11,87 4,46 6,00 4,92 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,68 8,82 2,06 28,57 20,53 15,99 7,74 1,08 1,52 0,30 0,53 17,87 4,47 4,70 10,13 2,85 0,00 0,00 0,48 0,57 0,00 63,66 332,99 2133,97 64,20 24,53 10,28 3,37 7,47 3,47 8,89 41,45 15,86 19,02 4,41
11:56:39,465 2,85 17,88 11,86 4,45 5,99 4,92 2,88 0,00 0,00 0,00 0,04 0,04 0,05 5,75 8,85 2,09 28,72 20,59 16,11 7,73 1,07 1,52 0,30 0,53 17,87 4,47 4,70 10,13 2,85 0,00 0,00 0,48 0,57 0,00 51,61 143,21 793,10 58,94 14,93 10,16 3,33 7,40 1,89 5,03 20,39 9,48 12,16 2,38
11:56:41,791 2,85 17,92 11,87 4,46 6,00 4,92 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,71 8,83 2,07 28,63 20,55 16,04 7,70 1,07 1,51 0,29 0,53 17,76 4,46 4,65 10,09 2,84 0,00 0,00 0,48 0,57 0,00 31,88 20,61 81,63 48,42 4,78 7,41 2,55 5,74 1,48 3,99 15,32 7,70 10,15 1,86
11:56:44,108 2,85 17,93 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,86 8,88 2,15 28,96 20,68 16,33 7,72 1,07 1,52 0,30 0,53 17,74 4,46 4,63 10,08 2,84 0,00 0,00 0,48 0,57 0,00 35,54 31,95 136,45 50,62 6,18 7,92 2,70 6,06 0,41 1,19 3,41 2,59 3,93 0,50
11:56:46,407 2,85 17,93 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,84 8,88 2,14 28,91 20,66 16,29 7,72 1,07 1,52 0,30 0,53 17,84 4,47 4,69 10,12 2,84 0,00 0,00 0,48 0,57 0,00 34,90 29,68 125,17 50,25 5,92 7,96 2,71 6,08 0,53 1,54 4,68 3,26 4,80 0,66
11:56:48,748 2,85 17,93 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,84 8,87 2,14 28,90 20,66 16,28 7,72 1,07 1,52 0,30 0,53 17,25 4,40 4,37 9,91 2,81 0,00 0,00 0,48 0,57 0,00 31,44 19,49 76,44 48,15 4,62 9,11 3,04 6,78 1,36 3,69 13,89 7,17 9,54 1,70
11:56:51,048 2,86 17,97 11,90 4,47 6,01 4,94 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,89 8,89 2,17 29,01 20,70 16,38 7,75 1,08 1,52 0,30 0,53 17,23 4,40 4,36 9,90 2,81 0,00 0,00 0,48 0,57 0,00 30,18 16,55 63,07 47,36 4,20 7,06 2,45 5,52 0,92 2,56 8,80 5,15 7,15 1,15
11:56:53,355 2,86 17,94 11,88 4,46 6,00 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,05 5,90 8,89 2,17 29,03 20,71 16,40 7,73 1,07 1,52 0,30 0,53 17,23 4,40 4,36 9,90 2,81 0,00 0,00 0,48 0,57 0,00 31,45 19,52 76,55 48,16 4,62 6,63 2,32 5,25 1,27 3,46 12,82 6,77 9,07 1,59
11:56:55,676 2,86 18,02 11,93 4,48 6,03 4,94 2,90 0,00 0,00 0,00 0,04 0,04 0,04 5,90 8,90 2,18 29,04 20,71 16,41 7,72 1,07 1,52 0,30 0,53 17,13 4,39 4,30 9,87 2,80 0,00 0,00 0,48 0,57 0,00 31,06 18,57 72,21 47,91 4,49 7,18 2,48 5,59 0,51 1,48 4,44 3,14 4,65 0,63
11:56:57,983 2,86 17,95 11,89 4,47 6,01 4,93 2,89 0,00 0,00 0,00 0,04 0,04 0,04 5,90 8,90 2,18 29,04 20,71 16,41 7,72 1,07 1,52 0,30 0,53 17,51 4,43 4,51 10,00 2,82 0,00 0,00 0,48 0,57 0,00 36,94 37,30 163,67 51,42 6,77 7,41 2,55 5,74 0,34 1,02 2,80 2,24 3,47 0,42
11:57:00,307 2,86 17,98 11,90 4,47 6,02 4,94 2,89 0,00 0,00 0,00 0,04 0,04 0,04 5,90 8,90 2,18 29,04 20,71 16,41 7,70 1,07 1,51 0,29 0,53 17,59 4,44 4,55 10,03 2,83 0,00 0,00 0,48 0,57 0,00 46,43 93,61 481,64 56,45 11,63 9,14 3,05 6,79 1,11 3,07 11,04 6,07 8,25 1,39
11:57:02,614 2,87 18,03 11,93 4,48 6,03 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 6,07 8,95 2,27 29,39 20,85 16,72 7,82 1,08 1,55 0,30 0,53 17,60 4,44 4,56 10,04 2,83 0,00 0,00 0,48 0,58 0,00 47,23 100,23 521,83 56,84 12,10 9,97 3,28 7,29 3,47 8,87 41,34 15,82 18,99 4,40
11:57:04,944 2,87 18,04 11,94 4,49 6,03 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 5,99 8,92 2,22 29,22 20,79 16,58 7,71 1,07 1,51 0,29 0,53 17,40 4,42 4,45 9,97 2,82 0,00 0,00 0,48 0,57 0,00 32,97 23,60 95,65 49,09 5,17 8,54 2,88 6,44 0,70 2,00 6,47 4,12 5,90 0,88
11:57:07,242 2,88 18,13 11,98 4,51 6,06 4,97 2,91 0,00 0,00 0,00 0,04 0,04 0,04 6,03 8,94 2,25 29,31 20,82 16,65 7,74 1,08 1,52 0,30 0,53 17,06 4,39 4,27 9,84 2,80 0,00 0,00 0,48 0,57 0,00 52,72 155,95 876,44 59,45 15,70 11,38 3,67 8,11 0,95 2,65 9,21 5,32 7,36 1,19
