17:15:35,869 4,58 34,68 19,94 8,08 10,79 7,89 4,67 0,00 0,00 0,00 0,08 0,07 0,08 61,60 14,59 70,65 78,50 35,66 80,91 12,97 1,43 3,39 0,47 0,70 54,43 7,09 49,64 20,15 4,41 0,02 0,05 0,70 0,81 0,01 85,33 1082,24 8505,24 72,35 49,06 15,14 4,68 10,21 0,75 2,12 6,99 4,36 6,19 0,94
17:16:01,302 2,84 17,77 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,58 0,80 0,67 0,18 0,40 13,50 3,98 2,60 8,52 2,55 0,00 0,00 0,50 0,59 0,00 47,53 102,79 537,48 56,99 12,29 7,98 2,72 6,09 0,14 0,44 0,97 1,04 1,78 0,17
17:16:03,636 2,83 17,73 11,77 4,42 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,59 0,80 0,68 0,18 0,40 13,59 3,99 2,64 8,55 2,56 0,00 0,00 0,50 0,59 0,00 31,95 20,82 82,56 48,47 4,80 7,81 2,67 5,99 0,32 0,96 2,59 2,12 3,31 0,40
17:16:05,938 2,83 17,72 11,77 4,41 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,58 0,80 0,67 0,18 0,40 13,93 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 44,16 76,52 380,17 55,31 10,33 8,43 2,85 6,37 0,45 1,33 3,90 2,85 4,28 0,56
17:16:08,267 2,84 17,76 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,59 0,80 0,68 0,18 0,40 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,50 0,59 0,00 40,96 56,51 266,42 53,64 8,64 8,12 2,76 6,18 0,33 0,98 2,67 2,17 3,37 0,41
17:16:10,560 2,84 17,77 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,58 0,80 0,67 0,18 0,40 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 30,43 17,09 65,51 47,51 4,28 7,26 2,51 5,64 0,29 0,86 2,27 1,93 3,04 0,35
17:16:12,870 2,83 17,69 11,75 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,59 0,80 0,68 0,18 0,40 13,85 4,02 2,75 8,66 2,58 0,00 0,00 0,50 0,59 0,00 29,37 14,83 55,46 46,83 3,93 6,94 2,41 5,44 0,41 1,21 3,49 2,63 3,99 0,51
17:16:15,221 2,83 17,71 11,77 4,41 5,94 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,05 7,74 0,82 21,96 17,78 10,48 4,58 0,80 0,67 0,18 0,40 13,90 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 36,43 35,26 153,19 51,13 6,55 8,21 2,78 6,23 0,58 1,66 5,13 3,48 5,09 0,72
17:16:17,517 2,83 17,67 11,75 4,40 5,92 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,75 0,83 22,03 17,81 10,53 4,56 0,80 0,67 0,18 0,40 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,49 0,59 0,00 49,72 123,23 664,91 58,05 13,67 10,11 3,32 7,37 0,51 1,48 4,48 3,15 4,67 0,64
17:16:19,837 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,57 0,80 0,67 0,18 0,40 13,93 4,03 2,78 8,69 2,58 0,00 0,00 0,49 0,59 0,00 17,79 1,98 5,21 38,18 1,20 7,18 2,48 5,59 0,57 1,65 5,09 3,46 5,06 0,71
17:16:22,129 2,82 17,66 11,74 4,40 5,92 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,57 0,80 0,67 0,18 0,40 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,49 0,59 0,00 33,20 24,29 98,94 49,24 5,26 8,32 2,81 6,30 0,34 1,02 2,80 2,24 3,47 0,42
17:16:24,439 2,83 17,75 11,78 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,05 7,74 0,82 21,96 17,78 10,48 4,57 0,80 0,67 0,18 0,40 13,93 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 27,89 12,05 43,47 45,86 3,48 9,63 3,19 7,09 0,28 0,84 2,20 1,88 2,98 0,34
17:16:26,761 2,83 17,68 11,75 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,75 0,83 22,03 17,81 10,53 4,57 0,80 0,67 0,18 0,40 13,35 3,96 2,54 8,46 2,54 0,00 0,00 0,49 0,59 0,00 30,85 18,07 69,92 47,78 4,42 7,56 2,59 5,83 0,47 1,37 4,03 2,92 4,37 0,58
17:16:29,107 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,05 7,74 0,82 21,95 17,78 10,47 4,57 0,80 0,67 0,18 0,40 13,32 3,96 2,53 8,45 2,54 0,00 0,00 0,49 0,59 0,00 31,19 18,88 73,61 47,99 4,53 7,28 2,51 5,66 0,47 1,36 4,01 2,91 4,35 0,58
17:16:31,394 2,82 17,66 11,74 4,40 5,92 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,75 0,83 22,03 17,81 10,53 4,57 0,80 0,67 0,18 0,40 13,39 3,97 2,56 8,48 2,54 0,00 0,00 0,49 0,59 0,00 30,99 18,41 71,50 47,87 4,47 6,62 2,32 5,24 0,18 0,57 1,37 1,33 2,21 0,23
17:16:33,703 2,82 17,66 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,57 0,80 0,67 0,18 0,40 13,41 3,97 2,56 8,48 2,54 0,00 0,00 0,49 0,59 0,00 20,09 3,22 9,24 40,11 1,60 6,17 2,18 4,95 0,45 1,31 3,84 2,82 4,24 0,56
17:16:36,045 2,81 17,54 11,68 4,37 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,59 0,80 0,68 0,18 0,40 13,17 3,94 2,47 8,39 2,52 0,00 0,00 0,49 0,59 0,00 27,36 11,16 39,72 45,50 3,33 7,77 2,66 5,97 0,53 1,54 4,67 3,25 4,79 0,66
17:16:38,334 2,83 17,68 11,75 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,14 7,79 0,85 22,22 17,90 10,68 4,95 0,84 0,76 0,20 0,42 13,44 3,97 2,58 8,50 2,55 0,00 0,00 0,49 0,59 0,00 40,15 52,13 242,37 53,20 8,24 10,68 3,48 7,71 0,22 0,68 1,71 1,57 2,54 0,28
17:16:40,655 2,85 17,92 11,87 4,46 6,00 4,92 2,89 0,00 0,00 0,00 0,03 0,04 0,04 3,40 7,92 0,96 22,98 18,23 11,27 5,87 0,92 0,99 0,23 0,46 13,74 4,01 2,70 8,61 2,57 0,00 0,00 0,49 0,59 0,00 29,13 14,34 53,33 46,68 3,86 8,54 2,88 6,43 0,45 1,31 3,81 2,81 4,22 0,55
17:16:45,068 2,88 18,13 11,99 4,51 6,06 4,97 2,91 0,00 0,00 0,00 0,04 0,04 0,04 3,72 8,07 1,10 23,89 18,62 11,99 6,77 1,00 1,24 0,26 0,49 13,88 4,03 2,76 8,67 2,58 0,00 0,00 0,50 0,59 0,00 32,88 23,34 94,44 49,04 5,14 7,89 2,69 6,04 0,23 0,69 1,74 1,59 2,57 0,28
17:16:51,251 2,89 18,26 12,05 4,54 6,10 4,99 2,93 0,00 0,00 0,00 0,04 0,04 0,04 4,05 8,22 1,24 24,75 18,98 12,70 7,52 1,06 1,46 0,29 0,52 13,99 4,04 2,81 8,71 2,59 0,00 0,00 0,50 0,59 0,00 46,05 90,57 463,30 56,26 11,40 8,72 2,93 6,54 0,79 2,23 7,42 4,55 6,42 0,99
17:16:51,251 2,92 18,46 12,16 4,58 6,16 5,03 2,95 0,00 0,00 0,00 0,04 0,04 0,05 4,28 8,31 1,35 25,33 19,23 13,18 8,06 1,10 1,62 0,31 0,54 14,26 4,07 2,92 8,81 2,61 0,00 0,00 0,50 0,59 0,00 41,28 58,30 276,37 53,81 8,80 7,89 2,69 6,04 0,35 1,04 2,88 2,29 3,54 0,43
17:16:51,251 2,92 18,55 12,20 4,60 6,18 5,05 2,96 0,00 0,00 0,00 0,04 0,04 0,05 4,49 8,40 1,45 25,86 19,44 13,62 8,40 1,13 1,73 0,32 0,56 14,32 4,08 2,95 8,84 2,61 0,00 0,00 0,50 0,59 0,00 41,50 59,60 283,60 53,93 8,92 8,84 2,96 6,61 0,61 1,75 5,47 3,65 5,30 0,76
17:17:01,323 2,94 18,69 12,28 4,63 6,23 5,08 2,98 0,00 0,00 0,00 0,04 0,04 0,05 4,62 8,45 1,51 26,17 19,57 13,89 8,67 1,14 1,81 0,33 0,56 14,42 4,09 2,99 8,87 2,62 0,00 0,00 0,50 0,60 0,00 37,42 39,27 173,83 51,69 6,98 9,11 3,04 6,78 0,30 0,90 2,39 2,00 3,14 0,37
17:17:01,323 2,95 18,81 12,34 4,66 6,26 5,10 2,99 0,00 0,00 0,00 0,04 0,05 0,05 4,82 8,52 1,61 26,65 19,77 14,30 8,75 1,15 1,84 0,33 0,57 14,95 4,15 3,23 9,07 2,65 0,00 0,01 0,50 0,60 0,00 45,70 87,76 446,50 56,08 11,19 8,48 2,86 6,40 0,38 1,13 3,19 2,47 3,77 0,47
17:17:01,323 2,95 18,79 12,33 4,65 6,26 5,09 2,99 0,00 0,00 0,00 0,05 0,05 0,05 4,91 8,56 1,66 26,86 19,85 14,47 8,87 1,16 1,88 0,33 0,57 15,15 4,17 3,32 9,15 2,67 0,00 0,01 0,50 0,60 0,00 51,31 139,84 771,21 58,80 14,72 8,61 2,90 6,48 0,21 0,63 1,55 1,46 2,39 0,25
17:17:01,323 2,96 18,83 12,35 4,66 6,27 5,10 2,99 0,00 0,00 0,00 0,05 0,05 0,05 4,97 8,58 1,69 27,01 19,91 14,60 8,95 1,17 1,91 0,34 0,57 15,01 4,16 3,26 9,10 2,66 0,00 0,01 0,50 0,60 0,00 50,06 126,62 686,43 58,21 13,89 8,43 2,85 6,37 0,71 2,01 6,51 4,14 5,91 0,88
17:17:08,284 2,98 19,02 12,44 4,70 6,32 5,14 3,01 0,00 0,00 0,00 0,05 0,05 0,05 5,08 8,62 1,74 27,25 20,01 14,82 9,06 1,17 1,94 0,34 0,58 15,07 4,17 3,28 9,12 2,66 0,00 0,01 0,50 0,60 0,00 23,74 6,30 20,31 42,94 2,38 7,23 2,50 5,63 0,30 0,91 2,42 2,02 3,17 0,37
17:17:08,284 2,98 19,06 12,46 4,71 6,34 5,15 3,02 0,00 0,00 0,00 0,05 0,05 0,05 5,15 8,64 1,78 27,41 20,07 14,95 9,08 1,17 1,95 0,34 0,58 15,09 4,17 3,29 9,12 2,66 0,00 0,01 0,50 0,60 0,00 48,18 108,61 573,35 57,31 12,69 7,76 2,65 5,96 0,21 0,64 1,58 1,48 2,42 0,26
17:17:08,284 2,98 19,06 12,47 4,71 6,34 5,15 3,02 0,00 0,00 0,00 0,05 0,05 0,05 5,21 8,67 1,81 27,55 20,13 15,08 9,11 1,18 1,96 0,34 0,58 15,18 4,18 3,33 9,16 2,67 0,00 0,01 0,50 0,60 0,00 42,44 65,17 314,92 54,42 9,40 9,35 3,11 6,92 0,41 1,20 3,42 2,59 3,94 0,50
17:17:10,852 2,99 19,16 12,51 4,74 6,36 5,16 3,03 0,00 0,00 0,00 0,05 0,05 0,05 5,37 8,72 1,89 27,91 20,27 15,39 9,23 1,19 2,00 0,35 0,58 15,28 4,19 3,38 9,20 2,68 0,00 0,01 0,50 0,60 0,00 32,58 22,50 90,46 48,86 5,03 9,42 3,13 6,96 1,10 3,05 10,94 6,03 8,21 1,38
17:17:10,852 3,01 19,27 12,57 4,76 6,40 5,19 3,04 0,00 0,00 0,00 0,05 0,05 0,05 5,41 8,73 1,91 27,98 20,30 15,46 9,26 1,19 2,01 0,35 0,59 15,13 4,17 3,31 9,14 2,67 0,00 0,01 0,50 0,60 0,00 27,19 10,87 38,52 45,38 3,28 8,25 2,79 6,26 1,65 4,45 17,50 8,48 11,04 2,08
17:17:17,186 3,00 19,20 12,53 4,74 6,38 5,17 3,03 0,00 0,00 0,00 0,05 0,05 0,05 5,52 8,77 1,97 28,21 20,39 15,67 9,26 1,19 2,01 0,35 0,59 15,45 4,21 3,46 9,26 2,69 0,00 0,01 0,50 0,60 0,00 41,91 61,95 296,77 54,14 9,12 7,11 2,46 5,55 0,24 0,72 1,82 1,64 2,65 0,29
17:17:17,186 3,01 19,27 12,57 4,76 6,40 5,19 3,04 0,00 0,00 0,00 0,05 0,05 0,05 5,49 8,76 1,95 28,15 20,37 15,61 9,38 1,20 2,05 0,35 0,59 15,43 4,21 3,45 9,25 2,69 0,00 0,01 0,51 0,60 0,00 35,40 31,42 133,80 50,54 6,12 7,66 2,62 5,90 0,19 0,59 1,42 1,37 2,26 0,23
17:17:18,266 3,02 19,38 12,63 4,79 6,43 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 5,53 8,77 1,98 28,25 20,41 15,70 9,43 1,20 2,07 0,35 0,59 15,34 4,20 3,41 9,22 2,68 0,00 0,01 0,51 0,60 0,00 28,16 12,52 45,45 46,04 3,56 8,22 2,78 6,24 0,48 1,40 4,14 2,98 4,45 0,59
17:17:28,331 3,01 19,31 12,59 4,77 6,41 5,19 3,05 0,00 0,00 0,00 0,05 0,05 0,06 5,54 8,78 1,98 28,27 20,41 15,72 9,44 1,20 2,07 0,35 0,59 15,32 4,19 3,40 9,21 2,68 0,00 0,01 0,51 0,60 0,00 39,64 49,53 228,26 52,92 8,00 8,08 2,74 6,15 0,66 1,89 6,05 3,93 5,65 0,83
17:17:28,331 3,01 19,34 12,61 4,78 6,42 5,20 3,05 0,00 0,00 0,00 0,05 0,05 0,06 5,54 8,78 1,98 28,27 20,41 15,72 9,56 1,21 2,11 0,36 0,60 15,58 4,22 3,52 9,31 2,70 0,00 0,01 0,51 0,60 0,00 30,74 17,81 68,74 47,71 4,38 9,34 3,10 6,91 0,25 0,75 1,91 1,70 2,73 0,30
17:17:28,331 3,03 19,44 12,66 4,80 6,45 5,22 3,06 0,00 0,00 0,00 0,05 0,05 0,06 5,54 8,78 1,98 28,27 20,41 15,72 9,59 1,21 2,12 0,36 0,60 15,64 4,23 3,55 9,33 2,70 0,00 0,01 0,51 0,60 0,00 31,74 20,25 79,93 48,34 4,73 8,02 2,73 6,12 0,19 0,57 1,37 1,34 2,22 0,23
17:17:28,331 3,03 19,46 12,67 4,80 6,45 5,22 3,06 0,00 0,00 0,00 0,05 0,05 0,06 5,59 8,80 2,01 28,39 20,46 15,82 9,65 1,22 2,15 0,36 0,60 15,56 4,22 3,51 9,30 2,70 0,00 0,01 0,51 0,60 0,00 42,12 63,21 303,86 54,25 9,23 8,02 2,73 6,12 0,79 2,22 7,37 4,53 6,40 0,98
17:17:38,365 3,03 19,51 12,69 4,81 6,47 5,23 3,07 0,00 0,00 0,00 0,05 0,05 0,06 5,61 8,80 2,01 28,41 20,47 15,84 9,67 1,22 2,15 0,36 0,60 15,54 4,22 3,50 9,29 2,69 0,00 0,01 0,51 0,61 0,00 26,78 10,22 35,86 45,10 3,16 7,74 2,65 5,94 0,66 1,90 6,06 3,93 5,66 0,83
17:17:38,365 3,04 19,61 12,75 4,84 6,50 5,25 3,08 0,00 0,00 0,00 0,05 0,05 0,06 5,56 8,78 1,99 28,30 20,43 15,74 9,79 1,23 2,19 0,37 0,60 15,81 4,25 3,63 9,39 2,71 0,00 0,01 0,51 0,61 0,00 39,49 48,77 224,12 52,84 7,92 7,22 2,50 5,62 0,38 1,14 3,20 2,47 3,78 0,48
17:17:38,365 3,04 19,59 12,73 4,83 6,49 5,25 3,08 0,00 0,00 0,00 0,05 0,05 0,06 5,60 8,80 2,01 28,39 20,46 15,82 9,81 1,23 2,20 0,37 0,60 15,87 4,26 3,66 9,41 2,72 0,00 0,01 0,51 0,61 0,00 38,95 46,15 210,06 52,55 7,67 8,86 2,97 6,63 0,31 0,92 2,48 2,05 3,22 0,38
17:17:38,365 3,05 19,63 12,75 4,84 6,50 5,26 3,08 0,00 0,00 0,00 0,05 0,05 0,06 5,61 8,80 2,01 28,41 20,47 15,84 9,82 1,23 2,20 0,37 0,60 15,33 4,19 3,40 9,22 2,68 0,00 0,01 0,51 0,61 0,00 37,28 38,70 170,87 51,62 6,92 9,06 3,03 6,75 0,34 1,01 2,76 2,22 3,44 0,42
17:17:48,398 3,05 19,68 12,78 4,85 6,52 5,27 3,09 0,00 0,00 0,00 0,05 0,05 0,06 5,66 8,82 2,04 28,53 20,51 15,94 9,91 1,23 2,24 0,37 0,61 15,14 4,17 3,31 9,14 2,67 0,00 0,01 0,51 0,61 0,00 52,83 157,28 885,21 59,50 15,78 6,70 2,34 5,29 0,19 0,59 1,41 1,36 2,25 0,23
17:17:48,398 3,05 19,69 12,79 4,86 6,52 5,27 3,09 0,00 0,00 0,00 0,05 0,05 0,06 5,67 8,82 2,05 28,55 20,52 15,97 9,96 1,24 2,25 0,37 0,61 15,10 4,17 3,30 9,13 2,66 0,00 0,01 0,51 0,61 0,00 48,11 107,93 569,12 57,27 12,64 8,77 2,94 6,57 0,61 1,75 5,50 3,66 5,32 0,76
17:17:48,398 3,05 19,70 12,79 4,86 6,52 5,27 3,09 0,00 0,00 0,00 0,06 0,05 0,06 5,62 8,80 2,02 28,44 20,48 15,87 10,00 1,24 2,27 0,37 0,61 15,27 4,19 3,37 9,19 2,68 0,00 0,01 0,51 0,61 0,00 34,10 27,03 112,16 49,77 5,60 9,83 3,24 7,21 0,50 1,45 4,34 3,08 4,58 0,62
17:17:48,398 3,05 19,70 12,79 4,86 6,52 5,27 3,09 0,00 0,00 0,00 0,06 0,05 0,06 5,56 8,78 1,99 28,31 20,43 15,75 10,11 1,25 2,30 0,38 0,61 15,21 4,18 3,35 9,17 2,67 0,00 0,01 0,51 0,61 0,00 34,04 26,83 111,21 49,74 5,58 9,44 3,13 6,98 0,67 1,90 6,09 3,94 5,67 0,83
17:17:58,431 3,06 19,79 12,84 4,88 6,55 5,29 3,10 0,00 0,00 0,00 0,06 0,05 0,06 5,70 8,83 2,07 28,62 20,55 16,03 10,06 1,24 2,29 0,37 0,61 15,11 4,17 3,30 9,13 2,67 0,00 0,01 0,51 0,61 0,00 38,68 44,87 203,26 52,40 7,54 9,62 3,18 7,08 0,59 1,71 5,32 3,58 5,21 0,74
17:17:58,431 3,07 19,81 12,85 4,88 6,56 5,29 3,10 0,00 0,00 0,00 0,06 0,05 0,06 5,68 8,82 2,05 28,57 20,53 15,98 10,18 1,25 2,33 0,38 0,62 15,09 4,17 3,29 9,13 2,66 0,00 0,01 0,51 0,61 0,00 32,36 21,90 87,63 48,72 4,95 8,54 2,88 6,44 0,36 1,08 3,02 2,37 3,64 0,45
17:17:58,431 3,07 19,86 12,87 4,89 6,57 5,30 3,11 0,00 0,00 0,00 0,06 0,05 0,06 5,73 8,84 2,08 28,67 20,57 16,07 10,21 1,25 2,34 0,38 0,62 15,27 4,19 3,37 9,19 2,68 0,00 0,01 0,51 0,61 0,00 42,76 67,17 326,28 54,58 9,57 11,44 3,69 8,14 0,37 1,09 3,03 2,38 3,65 0,45
17:17:58,431 3,07 19,82 12,85 4,88 6,56 5,29 3,11 0,00 0,00 0,00 0,06 0,05 0,06 5,79 8,86 2,11 28,80 20,62 16,20 10,21 1,25 2,34 0,38 0,62 15,21 4,18 3,35 9,17 2,67 0,00 0,01 0,51 0,61 0,00 24,85 7,57 25,21 43,75 2,65 9,07 3,03 6,76 0,36 1,06 2,93 2,32 3,57 0,44
17:18:08,464 3,08 19,96 12,92 4,91 6,60 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 5,75 8,85 2,09 28,72 20,59 16,12 10,21 1,25 2,34 0,38 0,62 15,20 4,18 3,34 9,17 2,67 0,00 0,01 0,51 0,61 0,00 33,95 26,56 109,88 49,68 5,54 7,78 2,66 5,97 0,57 1,65 5,09 3,46 5,07 0,71
17:18:08,464 3,07 19,84 12,86 4,89 6,57 5,30 3,11 0,00 0,00 0,00 0,06 0,05 0,06 5,80 8,86 2,12 28,81 20,63 16,20 10,34 1,26 2,39 0,38 0,62 15,29 4,19 3,38 9,20 2,68 0,00 0,01 0,51 0,61 0,00 29,86 15,85 59,98 47,15 4,09 7,87 2,68 6,02 0,40 1,19 3,40 2,58 3,93 0,50
17:18:08,464 3,08 19,91 12,90 4,90 6,59 5,31 3,12 0,00 0,00 0,00 0,06 0,05 0,06 5,65 8,81 2,04 28,49 20,50 15,92 10,33 1,26 2,38 0,38 0,62 15,31 4,19 3,39 9,21 2,68 0,00 0,01 0,51 0,61 0,00 42,96 68,48 333,75 54,69 9,67 8,63 2,90 6,49 0,21 0,64 1,57 1,48 2,41 0,26
17:18:08,464 3,07 19,88 12,88 4,90 6,58 5,30 3,11 0,00 0,00 0,00 0,06 0,05 0,06 5,77 8,85 2,11 28,77 20,61 16,16 10,36 1,27 2,40 0,38 0,62 15,31 4,19 3,39 9,21 2,68 0,00 0,01 0,51 0,61 0,00 32,43 22,09 88,52 48,76 4,97 9,16 3,06 6,81 0,46 1,36 3,99 2,90 4,35 0,58
17:18:14,998 3,08 19,97 12,93 4,92 6,60 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 5,75 8,85 2,09 28,71 20,59 16,11 10,40 1,27 2,41 0,39 0,62 15,49 4,21 3,48 9,27 2,69 0,00 0,01 0,51 0,61 0,00 36,75 36,55 159,81 51,32 6,69 8,11 2,75 6,17 0,66 1,88 6,00 3,90 5,62 0,82
17:18:14,998 3,09 19,99 12,94 4,92 6,61 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 5,64 8,81 2,03 28,47 20,49 15,90 10,41 1,27 2,41 0,39 0,62 15,35 4,20 3,41 9,22 2,68 0,00 0,01 0,51 0,61 0,00 30,92 18,23 70,65 47,82 4,44 8,52 2,87 6,42 0,45 1,33 3,89 2,85 4,27 0,56
17:18:14,998 3,08 19,94 12,92 4,91 6,60 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 5,67 8,82 2,05 28,54 20,52 15,96 10,48 1,27 2,44 0,39 0,63 15,68 4,23 3,57 9,34 2,70 0,00 0,01 0,51 0,61 0,00 23,77 6,33 20,42 42,96 2,38 7,75 2,65 5,95 0,27 0,82 2,15 1,85 2,94 0,34
