18:17:39,511 4,54 34,28 19,76 8,00 10,68 7,82 4,63 0,00 0,00 0,00 0,08 0,07 0,08 63,10 14,66 73,21 79,30 35,86 82,24 12,97 1,43 3,39 0,47 0,70 54,43 7,09 49,64 20,15 4,41 0,02 0,05 0,70 0,81 0,01 88,87 1274,53 10303,96 73,56 54,02 23,58 6,83 14,57 0,81 2,29 7,68 4,66 6,56 1,02
18:18:04,988 2,82 17,67 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,16 7,80 0,86 22,27 17,92 10,72 4,56 0,80 0,67 0,18 0,40 14,10 4,05 2,85 8,75 2,59 0,00 0,00 0,50 0,59 0,00 196,58 31061,24 436423,34 101,68 353,39 16,38 5,01 10,87 1,12 3,09 11,14 6,11 8,30 1,41
18:18:07,298 2,82 17,67 11,74 4,40 5,92 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,16 7,80 0,86 22,27 17,92 10,72 4,60 0,80 0,68 0,19 0,40 14,64 4,12 3,09 8,96 2,63 0,00 0,00 0,50 0,59 0,00 147,69 9833,26 113222,21 90,49 179,66 16,90 5,14 11,15 2,09 5,53 22,97 10,33 13,11 2,64
18:18:09,622 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,16 7,80 0,86 22,27 17,92 10,72 4,55 0,80 0,67 0,18 0,40 14,66 4,12 3,09 8,96 2,63 0,00 0,00 0,50 0,59 0,00 134,39 6727,40 72535,35 87,07 143,71 12,67 4,02 8,84 1,23 3,38 12,45 6,63 8,91 1,55
18:18:11,936 2,82 17,66 11,74 4,40 5,92 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,28 7,86 0,91 22,63 18,08 11,00 4,59 0,80 0,68 0,18 0,40 14,66 4,12 3,10 8,97 2,63 0,00 0,00 0,50 0,59 0,00 84,39 1035,12 8072,43 72,03 47,79 14,09 4,41 9,63 1,23 3,38 12,43 6,62 8,90 1,55
18:18:14,265 2,82 17,67 11,74 4,40 5,92 4,87 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,21 7,82 0,88 22,43 17,99 10,84 4,58 0,80 0,67 0,18 0,40 14,75 4,13 3,14 9,00 2,64 0,00 0,00 0,50 0,59 0,00 96,82 1798,98 15437,83 76,18 66,15 18,07 5,44 11,76 1,74 4,65 18,51 8,83 11,44 2,19
18:18:16,566 2,82 17,63 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,26 7,85 0,90 22,57 18,05 10,95 4,61 0,80 0,68 0,19 0,40 14,42 4,09 2,99 8,87 2,62 0,00 0,00 0,50 0,59 0,00 142,11 8422,14 94408,71 89,08 164,01 16,83 5,12 11,11 2,73 7,10 31,31 12,94 15,94 3,45
18:18:18,898 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,30 7,87 0,92 22,69 18,11 11,05 4,60 0,80 0,68 0,18 0,40 14,10 4,05 2,85 8,75 2,59 0,00 0,00 0,50 0,59 0,00 159,22 13303,65 161408,17 93,31 214,61 16,20 4,96 10,77 0,76 2,16 7,13 4,42 6,27 0,95
18:18:21,183 2,83 17,70 11,76 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,34 7,89 0,93 22,81 18,16 11,14 4,58 0,80 0,67 0,18 0,40 14,29 4,07 2,93 8,82 2,61 0,00 0,00 0,50 0,59 0,00 107,53 2743,82 25330,61 79,51 84,80 16,07 4,93 10,71 0,78 2,21 7,35 4,52 6,39 0,98
18:18:23,498 2,82 17,63 11,73 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,32 7,88 0,92 22,74 18,13 11,08 4,58 0,80 0,67 0,18 0,40 14,07 4,05 2,84 8,74 2,59 0,00 0,00 0,50 0,59 0,00 185,52 24609,84 332122,59 99,31 308,17 17,70 5,35 11,57 0,99 2,74 9,59 5,48 7,55 1,23
18:18:25,848 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,34 7,89 0,94 22,82 18,16 11,15 4,58 0,80 0,67 0,18 0,40 14,20 4,06 2,89 8,79 2,60 0,00 0,00 0,50 0,59 0,00 120,58 4349,58 43487,92 83,31 111,19 17,44 5,28 11,44 2,52 6,58 28,49 12,08 15,01 3,18
18:18:28,129 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,29 7,86 0,91 22,65 18,09 11,01 4,58 0,80 0,67 0,18 0,40 13,97 4,04 2,80 8,70 2,58 0,00 0,00 0,50 0,59 0,00 119,02 4127,11 40890,34 82,87 107,81 14,70 4,57 9,96 4,09 10,37 50,18 18,21 21,46 5,21
18:18:30,463 2,82 17,61 11,71 4,39 5,91 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,27 7,86 0,91 22,62 18,07 10,99 4,56 0,80 0,67 0,18 0,40 14,01 4,04 2,81 8,72 2,59 0,00 0,00 0,50 0,59 0,00 135,01 6853,16 74128,47 87,24 145,28 12,38 3,95 8,68 1,40 3,80 14,40 7,36 9,76 1,76
18:18:32,787 2,82 17,62 11,72 4,39 5,91 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,34 7,89 0,93 22,80 18,15 11,13 4,57 0,80 0,67 0,18 0,40 14,10 4,05 2,85 8,75 2,59 0,00 0,00 0,50 0,59 0,00 119,34 4172,02 41412,87 82,96 108,50 17,39 5,27 11,40 5,81 14,38 75,35 24,46 27,74 7,42
18:18:35,075 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,35 7,89 0,94 22,83 18,16 11,15 4,56 0,80 0,67 0,18 0,40 14,12 4,05 2,86 8,76 2,59 0,00 0,00 0,50 0,59 0,00 112,17 3251,35 30910,83 80,89 93,70 19,68 5,85 12,60 5,17 12,91 65,87 22,19 25,48 6,60
18:18:37,419 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,35 7,89 0,94 22,84 18,17 11,16 4,56 0,80 0,67 0,18 0,40 14,21 4,06 2,90 8,79 2,60 0,00 0,00 0,50 0,59 0,00 82,69 953,71 7332,87 71,43 45,55 17,68 5,34 11,56 2,12 5,59 23,29 10,44 13,22 2,67
18:18:39,720 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,35 7,89 0,94 22,84 18,17 11,16 4,56 0,80 0,67 0,18 0,40 14,14 4,06 2,87 8,77 2,60 0,00 0,00 0,50 0,59 0,00 32,61 22,59 90,88 48,88 5,04 11,69 3,76 8,28 0,80 2,26 7,57 4,62 6,50 1,00
18:18:42,039 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,35 7,89 0,94 22,84 18,17 11,16 4,57 0,80 0,67 0,18 0,40 14,21 4,07 2,90 8,79 2,60 0,00 0,00 0,50 0,59 0,00 102,82 2291,52 20505,66 78,07 76,27 20,75 6,12 13,15 1,44 3,92 14,95 7,57 10,00 1,82
18:18:44,345 2,86 17,98 11,91 4,47 6,02 4,94 2,89 0,00 0,00 0,00 0,03 0,04 0,04 3,65 8,04 1,07 23,69 18,53 11,83 5,68 0,90 0,94 0,22 0,45 14,75 4,13 3,13 9,00 2,64 0,00 0,00 0,50 0,59 0,00 136,78 7222,65 78838,41 87,70 149,84 24,05 6,94 14,81 4,01 10,18 49,03 17,91 21,15 5,10
18:18:46,662 2,91 18,44 12,14 4,58 6,15 5,03 2,95 0,00 0,00 0,00 0,04 0,04 0,04 4,36 8,35 1,39 25,55 19,31 13,36 7,59 1,06 1,48 0,29 0,53 15,31 4,19 3,39 9,21 2,68 0,00 0,00 0,50 0,59 0,00 162,65 14494,59 178486,28 94,12 225,71 20,74 6,12 13,14 2,06 5,45 22,57 10,20 12,96 2,60
18:18:48,985 2,94 18,70 12,28 4,63 6,23 5,08 2,98 0,00 0,00 0,00 0,04 0,04 0,04 4,92 8,56 1,66 26,89 19,86 14,50 9,19 1,18 1,99 0,35 0,58 15,61 4,23 3,53 9,32 2,70 0,00 0,00 0,50 0,60 0,00 232,60 61124,00 965572,56 108,91 526,24 14,59 4,54 9,90 2,97 7,69 34,57 13,90 16,96 3,77
18:18:51,309 2,96 18,84 12,35 4,67 6,27 5,10 2,99 0,00 0,00 0,00 0,04 0,04 0,05 5,34 8,71 1,87 27,83 20,24 15,32 10,26 1,26 2,36 0,38 0,62 15,85 4,25 3,65 9,41 2,72 0,00 0,01 0,50 0,60 0,00 224,65 53136,42 819293,13 107,37 484,63 16,95 5,15 11,17 0,92 2,58 8,88 5,19 7,20 1,15
18:18:53,619 2,99 19,09 12,48 4,72 6,35 5,15 3,02 0,00 0,00 0,00 0,05 0,05 0,05 5,74 8,84 2,09 28,70 20,58 16,10 10,75 1,29 2,54 0,40 0,63 16,00 4,27 3,72 9,46 2,73 0,00 0,01 0,50 0,60 0,00 197,06 31371,49 441541,53 101,78 355,46 18,05 5,44 11,75 1,54 4,16 16,13 7,99 10,49 1,94
18:18:55,950 3,00 19,19 12,53 4,74 6,37 5,17 3,03 0,00 0,00 0,00 0,05 0,05 0,05 5,94 8,91 2,19 29,11 20,74 16,47 10,82 1,30 2,56 0,40 0,64 16,12 4,28 3,79 9,51 2,73 0,00 0,01 0,50 0,60 0,00 193,39 29086,33 404055,28 101,01 340,00 15,36 4,74 10,32 1,29 3,53 13,14 6,89 9,21 1,62
18:18:58,237 3,00 19,20 12,54 4,75 6,38 5,17 3,03 0,00 0,00 0,00 0,05 0,05 0,05 5,98 8,92 2,22 29,19 20,77 16,55 10,77 1,29 2,54 0,40 0,64 15,86 4,25 3,66 9,41 2,72 0,00 0,01 0,50 0,60 0,00 281,15 131018,48 2361650,30 117,66 824,03 13,91 4,36 9,53 1,59 4,29 16,73 8,21 10,73 2,00
18:19:00,589 2,99 19,16 12,52 4,74 6,37 5,17 3,03 0,00 0,00 0,00 0,05 0,05 0,05 5,99 8,92 2,22 29,21 20,78 16,56 10,59 1,28 2,48 0,39 0,63 15,53 4,22 3,50 9,29 2,69 0,00 0,01 0,51 0,60 0,00 212,50 42492,76 630318,00 104,96 424,92 14,96 4,64 10,11 3,23 8,31 38,11 14,92 18,04 4,10
18:19:02,875 3,00 19,20 12,54 4,75 6,38 5,17 3,03 0,00 0,00 0,00 0,05 0,05 0,06 6,04 8,94 2,25 29,33 20,83 16,67 10,43 1,27 2,42 0,39 0,62 15,65 4,23 3,56 9,33 2,70 0,00 0,01 0,51 0,60 0,00 160,51 13744,75 167703,88 93,62 218,77 14,19 4,43 9,69 1,29 3,52 13,08 6,87 9,19 1,62
18:19:05,204 3,00 19,25 12,56 4,76 6,39 5,18 3,04 0,00 0,00 0,00 0,05 0,05 0,06 6,00 8,93 2,23 29,24 20,79 16,59 10,24 1,26 2,35 0,38 0,62 15,68 4,23 3,57 9,34 2,70 0,00 0,01 0,51 0,60 0,00 195,34 30282,95 423624,00 101,42 348,16 19,27 5,75 12,39 2,75 7,14 31,54 13,00 16,01 3,48
18:19:07,499 3,01 19,26 12,57 4,76 6,40 5,19 3,04 0,00 0,00 0,00 0,05 0,05 0,06 5,93 8,90 2,19 29,10 20,74 16,46 10,05 1,24 2,28 0,37 0,61 15,59 4,22 3,52 9,31 2,70 0,00 0,01 0,51 0,60 0,00 291,22 150952,53 2788486,50 119,36 895,61 22,39 6,53 13,98 1,40 3,81 14,44 7,38 9,78 1,76
18:19:09,819 3,02 19,35 12,61 4,78 6,42 5,20 3,05 0,00 0,00 0,00 0,06 0,05 0,06 5,86 8,88 2,15 28,96 20,68 16,33 9,92 1,23 2,24 0,37 0,61 15,66 4,23 3,56 9,34 2,70 0,00 0,01 0,51 0,60 0,00 337,62 273584,03 5601646,50 126,77 1270,63 17,45 5,28 11,44 1,16 3,19 11,57 6,28 8,50 1,45
18:19:12,144 3,02 19,37 12,62 4,78 6,43 5,21 3,05 0,00 0,00 0,00 0,06 0,05 0,06 5,74 8,84 2,09 28,70 20,58 16,10 9,77 1,22 2,19 0,37 0,60 15,68 4,23 3,57 9,34 2,70 0,00 0,01 0,51 0,60 0,00 131,71 6204,02 65961,15 86,36 137,02 16,72 5,09 11,05 1,55 4,18 16,19 8,02 10,51 1,95
18:19:14,473 3,02 19,42 12,65 4,79 6,44 5,22 3,06 0,00 0,00 0,00 0,06 0,05 0,06 5,72 8,84 2,08 28,65 20,56 16,06 9,71 1,22 2,17 0,36 0,60 15,77 4,24 3,61 9,38 2,71 0,00 0,01 0,51 0,61 0,00 192,86 28766,37 398845,56 100,89 337,79 14,78 4,59 10,01 2,13 5,62 23,42 10,48 13,27 2,68
18:19:16,777 3,01 19,34 12,61 4,78 6,42 5,20 3,05 0,00 0,00 0,00 0,06 0,05 0,06 5,50 8,76 1,96 28,18 20,38 15,64 9,64 1,22 2,14 0,36 0,60 15,61 4,23 3,53 9,32 2,70 0,00 0,01 0,51 0,61 0,00 210,70 41062,64 605504,81 104,60 416,45 18,25 5,49 11,86 1,04 2,88 10,20 5,73 7,85 1,30
18:19:19,093 3,03 19,46 12,67 4,80 6,45 5,22 3,06 0,00 0,00 0,00 0,06 0,05 0,06 5,51 8,77 1,96 28,20 20,39 15,66 9,60 1,21 2,13 0,36 0,60 15,76 4,24 3,61 9,37 2,71 0,00 0,01 0,51 0,61 0,00 213,19 43048,40 639997,38 105,10 428,18 20,25 6,00 12,89 2,28 5,99 25,36 11,10 13,95 2,88
18:19:21,413 3,03 19,44 12,66 4,80 6,45 5,22 3,06 0,00 0,00 0,00 0,06 0,05 0,06 5,36 8,72 1,88 27,87 20,26 15,36 9,50 1,21 2,09 0,36 0,59 15,98 4,27 3,71 9,45 2,72 0,00 0,01 0,51 0,61 0,00 87,26 1184,24 9453,03 73,01 51,73 20,26 6,00 12,90 1,66 4,46 17,55 8,50 11,06 2,09
18:19:23,734 3,03 19,48 12,68 4,81 6,46 5,23 3,07 0,00 0,00 0,00 0,06 0,06 0,06 5,33 8,71 1,87 27,81 20,23 15,30 9,45 1,20 2,08 0,35 0,59 15,93 4,26 3,69 9,44 2,72 0,00 0,01 0,51 0,61 0,00 140,63 8075,54 89867,46 88,70 160,01 16,43 5,02 10,90 1,30 3,54 13,19 6,91 9,24 1,63
18:19:26,051 3,03 19,49 12,68 4,81 6,46 5,23 3,07 0,00 0,00 0,00 0,06 0,06 0,06 5,27 8,69 1,84 27,68 20,18 15,19 9,47 1,20 2,08 0,35 0,59 15,92 4,26 3,69 9,43 2,72 0,00 0,01 0,51 0,61 0,00 121,03 4414,23 44247,16 83,43 112,16 14,90 4,62 10,07 1,23 3,37 12,40 6,60 8,88 1,54
18:19:28,349 3,04 19,58 12,73 4,83 6,49 5,25 3,08 0,00 0,00 0,00 0,06 0,06 0,06 5,12 8,63 1,76 27,33 20,04 14,88 9,45 1,20 2,07 0,35 0,59 15,92 4,26 3,68 9,43 2,72 0,00 0,01 0,51 0,61 0,00 178,97 21295,34 280285,69 97,86 283,03 18,26 5,49 11,86 2,03 5,38 22,21 10,08 12,83 2,56
18:19:30,687 3,04 19,60 12,74 4,83 6,50 5,25 3,08 0,00 0,00 0,00 0,06 0,06 0,06 5,08 8,62 1,74 27,26 20,01 14,82 9,44 1,20 2,07 0,35 0,59 15,92 4,26 3,68 9,43 2,72 0,00 0,01 0,51 0,61 0,00 124,44 4936,51 50449,45 84,38 119,79 13,97 4,37 9,56 0,91 2,54 8,74 5,13 7,13 1,14
18:19:32,990 3,05 19,69 12,79 4,86 6,52 5,27 3,09 0,00 0,00 0,00 0,06 0,06 0,06 5,03 8,60 1,72 27,13 19,96 14,71 9,32 1,19 2,03 0,35 0,59 16,30 4,30 3,87 9,57 2,75 0,00 0,01 0,51 0,61 0,00 175,50 19684,62 255582,66 97,09 270,24 16,09 4,93 10,72 0,83 2,35 7,90 4,76 6,69 1,04
18:19:35,314 3,06 19,71 12,80 4,86 6,53 5,27 3,09 0,00 0,00 0,00 0,06 0,06 0,06 4,83 8,53 1,62 26,68 19,78 14,32 9,33 1,19 2,03 0,35 0,59 16,57 4,33 4,01 9,67 2,76 0,00 0,01 0,51 0,61 0,00 216,98 46214,13 695552,00 105,86 446,43 16,47 5,03 10,92 1,36 3,70 13,91 7,18 9,55 1,71
18:19:37,611 3,05 19,67 12,78 4,85 6,52 5,26 3,09 0,00 0,00 0,00 0,06 0,06 0,06 4,79 8,51 1,60 26,59 19,74 14,24 9,39 1,20 2,05 0,35 0,59 16,43 4,32 3,94 9,62 2,75 0,00 0,01 0,51 0,61 0,00 132,40 6335,08 67598,72 86,55 138,72 15,61 4,81 10,46 4,87 12,19 61,37 21,08 24,37 6,20
18:19:39,966 3,06 19,71 12,80 4,86 6,53 5,27 3,09 0,00 0,00 0,00 0,06 0,06 0,06 4,74 8,49 1,57 26,46 19,69 14,14 9,31 1,19 2,03 0,35 0,59 16,50 4,32 3,98 9,64 2,76 0,00 0,01 0,51 0,61 0,00 115,65 3676,53 35704,53 81,90 100,72 18,24 5,49 11,85 3,01 7,79 35,15 14,07 17,14 3,82
18:19:42,261 3,06 19,76 12,82 4,87 6,54 5,28 3,10 0,00 0,00 0,00 0,06 0,06 0,06 4,78 8,51 1,59 26,55 19,72 14,21 9,27 1,19 2,01 0,35 0,59 16,51 4,33 3,98 9,65 2,76 0,00 0,01 0,51 0,61 0,00 124,62 4964,94 50790,43 84,43 120,19 20,92 6,17 13,24 6,06 14,96 79,15 25,35 28,61 7,74
18:19:44,567 3,06 19,77 12,83 4,87 6,55 5,28 3,10 0,00 0,00 0,00 0,06 0,06 0,06 4,61 8,44 1,51 26,14 19,56 13,86 9,26 1,19 2,01 0,35 0,59 16,13 4,28 3,79 9,51 2,73 0,00 0,01 0,51 0,61 0,00 135,69 6993,53 75912,68 87,42 147,03 23,45 6,79 14,51 3,81 9,71 46,22 17,16 20,38 4,85
18:19:46,886 3,06 19,78 12,83 4,87 6,55 5,28 3,10 0,00 0,00 0,00 0,06 0,06 0,07 4,53 8,41 1,47 25,95 19,48 13,70 9,26 1,19 2,01 0,35 0,59 15,96 4,27 3,70 9,45 2,72 0,00 0,01 0,51 0,61 0,00 120,97 4406,61 44157,57 83,42 112,05 16,63 5,07 11,00 4,51 11,35 56,14 19,76 23,04 5,74
18:19:49,201 3,06 19,78 12,83 4,87 6,55 5,28 3,10 0,00 0,00 0,00 0,06 0,06 0,07 4,47 8,39 1,44 25,81 19,42 13,58 9,26 1,19 2,01 0,35 0,59 16,02 4,27 3,73 9,47 2,73 0,00 0,01 0,51 0,61 0,00 163,17 14682,00 181196,50 94,24 227,43 13,25 4,18 9,17 1,55 4,19 16,24 8,03 10,53 1,95
18:19:51,533 3,07 19,82 12,85 4,88 6,56 5,29 3,11 0,00 0,00 0,00 0,06 0,06 0,07 4,33 8,33 1,38 25,48 19,28 13,30 9,26 1,19 2,01 0,35 0,59 16,03 4,27 3,74 9,47 2,73 0,00 0,01 0,51 0,61 0,00 252,64 85228,45 1426084,80 112,64 639,88 17,92 5,40 11,68 3,94 10,02 48,05 17,65 20,88 5,01
18:19:53,837 3,06 19,79 12,83 4,88 6,55 5,29 3,10 0,00 0,00 0,00 0,06 0,06 0,07 4,27 8,31 1,34 25,31 19,22 13,16 9,26 1,19 2,01 0,35 0,59 15,85 4,25 3,65 9,41 2,72 0,00 0,01 0,51 0,61 0,00 176,87 20309,50 265126,13 97,40 275,25 20,37 6,03 12,96 0,81 2,27 7,61 4,63 6,53 1,01
18:19:56,158 3,07 19,87 12,88 4,89 6,58 5,30 3,11 0,00 0,00 0,00 0,06 0,06 0,07 4,21 8,28 1,32 25,17 19,16 13,04 9,23 1,19 2,00 0,35 0,58 15,90 4,26 3,68 9,43 2,72 0,00 0,01 0,51 0,61 0,00 96,49 1774,53 15192,04 76,07 65,62 16,25 4,97 10,80 1,46 3,95 15,12 7,63 10,07 1,83
18:19:58,489 3,08 19,93 12,91 4,91 6,59 5,31 3,12 0,00 0,00 0,00 0,07 0,06 0,07 4,20 8,28 1,31 25,14 19,15 13,02 9,20 1,18 1,99 0,35 0,58 16,01 4,27 3,73 9,46 2,73 0,00 0,01 0,51 0,61 0,00 190,72 27500,85 378342,47 100,43 328,97 18,64 5,59 12,06 0,77 2,18 7,23 4,47 6,32 0,97
18:20:00,773 3,08 19,95 12,92 4,91 6,60 5,32 3,12 0,00 0,00 0,00 0,07 0,06 0,07 4,04 8,21 1,24 24,74 18,98 12,69 9,16 1,18 1,98 0,34 0,58 15,93 4,26 3,69 9,44 2,72 0,00 0,01 0,51 0,61 0,00 221,54 50246,27 767267,31 106,76 468,94 14,39 4,49 9,80 1,71 4,58 18,17 8,72 11,30 2,15
18:20:03,110 3,08 19,95 12,92 4,91 6,60 5,32 3,12 0,00 0,00 0,00 0,07 0,06 0,07 4,01 8,20 1,23 24,66 18,94 12,62 9,13 1,18 1,97 0,34 0,58 15,92 4,26 3,69 9,43 2,72 0,00 0,01 0,51 0,61 0,00 109,18 2917,12 27217,53 80,00 87,91 14,42 4,49 9,81 2,21 5,84 24,55 10,84 13,67 2,80
18:20:05,437 3,09 20,00 12,94 4,92 6,61 5,33 3,13 0,00 0,00 0,00 0,07 0,06 0,07 4,01 8,20 1,22 24,64 18,94 12,61 9,15 1,18 1,97 0,34 0,58 16,11 4,28 3,78 9,50 2,73 0,00 0,01 0,51 0,61 0,00 151,17 10799,16 126376,66 91,35 189,84 18,92 5,66 12,21 1,13 3,11 11,21 6,14 8,34 1,41
18:20:07,752 3,09 20,05 12,97 4,93 6,63 5,34 3,13 0,00 0,00 0,00 0,07 0,06 0,07 3,93 8,16 1,19 24,44 18,85 12,44 9,12 1,18 1,97 0,34 0,58 16,05 4,28 3,75 9,48 2,73 0,00 0,01 0,51 0,61 0,00 180,73 22151,56 293551,44 98,26 289,67 18,64 5,59 12,06 3,16 8,15 37,16 14,65 17,76 4,01
18:20:10,045 3,09 20,02 12,95 4,93 6,62 5,33 3,13 0,00 0,00 0,00 0,07 0,06 0,07 3,88 8,14 1,17 24,30 18,79 12,33 9,09 1,18 1,95 0,34 0,58 16,04 4,27 3,74 9,48 2,73 0,00 0,01 0,52 0,61 0,00 128,36 5593,43 58412,37 85,46 128,92 17,22 5,22 11,31 0,95 2,64 9,16 5,30 7,34 1,19
18:20:12,366 3,09 20,01 12,95 4,93 6,62 5,33 3,13 0,00 0,00 0,00 0,07 0,06 0,07 3,83 8,12 1,15 24,18 18,74 12,23 9,14 1,18 1,97 0,34 0,58 16,13 4,28 3,79 9,51 2,73 0,00 0,01 0,52 0,61 0,00 95,75 1720,63 14652,09 75,83 64,44 15,94 4,89 10,63 1,65 4,43 17,40 8,45 11,00 2,07
18:20:14,699 3,10 20,15 13,02 4,96 6,66 5,35 3,14 0,00 0,00 0,00 0,07 0,06 0,07 3,82 8,12 1,14 24,15 18,73 12,21 9,12 1,18 1,97 0,34 0,58 16,93 4,37 4,20 9,80 2,79 0,00 0,01 0,52 0,61 0,00 149,48 10322,51 119858,58 90,94 184,86 18,81 5,63 12,15 2,13 5,64 23,50 10,51 13,30 2,69
