17:19:42,252 4,59 34,78 19,99 8,11 10,82 7,90 4,68 0,00 0,00 0,00 0,08 0,07 0,08 62,35 14,63 71,92 78,90 35,76 81,57 12,97 1,43 3,39 0,47 0,70 53,62 7,05 48,08 19,96 4,39 0,02 0,05 0,70 0,80 0,01 8,14 0,08 0,13 27,75 0,19 7,36 2,53 5,71 0,04 0,14 0,25 0,38 0,75 0,05
17:20:07,687 2,83 17,74 11,78 4,42 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,10 7,77 0,84 22,11 17,85 10,59 4,67 0,81 0,69 0,19 0,40 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 13,98 0,75 1,67 34,60 0,68 5,15 1,87 4,28 0,08 0,25 0,48 0,63 1,15 0,09
17:20:10,030 2,84 17,76 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,09 7,76 0,83 22,06 17,83 10,55 4,69 0,81 0,70 0,19 0,40 14,08 4,05 2,84 8,74 2,59 0,00 0,00 0,50 0,59 0,00 17,73 1,95 5,13 38,12 1,19 4,76 1,75 4,02 0,11 0,34 0,72 0,83 1,47 0,13
17:20:12,339 2,84 17,81 11,82 4,43 5,96 4,90 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,05 7,74 0,82 21,96 17,78 10,48 4,69 0,81 0,70 0,19 0,40 13,95 4,03 2,79 8,69 2,58 0,00 0,00 0,50 0,59 0,00 17,10 1,68 4,32 37,57 1,09 4,83 1,77 4,07 0,03 0,11 0,17 0,29 0,59 0,04
17:20:14,648 2,84 17,82 11,82 4,44 5,97 4,90 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,75 0,83 22,03 17,81 10,53 4,67 0,81 0,70 0,19 0,40 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,50 0,59 0,00 13,19 0,59 1,27 33,79 0,59 6,02 2,14 4,85 0,05 0,17 0,30 0,44 0,84 0,06
17:20:16,958 2,83 17,73 11,78 4,42 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,11 7,77 0,84 22,13 17,86 10,61 4,67 0,81 0,69 0,19 0,40 14,02 4,04 2,81 8,72 2,59 0,00 0,00 0,50 0,59 0,00 15,67 1,19 2,87 36,25 0,89 5,67 2,03 4,62 0,20 0,61 1,48 1,41 2,32 0,24
17:20:19,272 2,84 17,76 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,09 7,76 0,83 22,06 17,83 10,56 4,69 0,81 0,70 0,19 0,40 14,10 4,05 2,85 8,75 2,59 0,00 0,00 0,50 0,59 0,00 8,36 0,09 0,15 28,05 0,20 4,65 1,72 3,95 0,04 0,15 0,26 0,40 0,78 0,05
17:20:21,586 2,84 17,77 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,05 17,82 10,55 4,69 0,81 0,70 0,19 0,40 14,03 4,04 2,82 8,73 2,59 0,00 0,00 0,50 0,59 0,00 16,40 1,42 3,55 36,93 0,99 5,02 1,83 4,20 0,28 0,84 2,21 1,89 2,99 0,34
17:20:23,915 2,84 17,77 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,66 0,81 0,69 0,19 0,40 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 11,90 0,39 0,78 32,40 0,46 5,07 1,85 4,23 0,05 0,16 0,28 0,42 0,81 0,06
17:20:26,220 2,84 17,81 11,82 4,43 5,97 4,90 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,08 7,76 0,83 22,04 17,82 10,54 4,65 0,81 0,69 0,19 0,40 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 11,52 0,34 0,67 31,97 0,43 4,59 1,70 3,90 0,07 0,22 0,42 0,56 1,04 0,08
17:20:28,525 2,83 17,73 11,78 4,42 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,11 7,77 0,84 22,13 17,86 10,61 4,68 0,81 0,70 0,19 0,40 13,93 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 13,13 0,58 1,24 33,72 0,59 4,46 1,66 3,82 0,02 0,07 0,10 0,20 0,43 0,02
17:20:30,860 2,83 17,72 11,77 4,41 5,94 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,12 7,77 0,84 22,15 17,87 10,63 4,69 0,81 0,70 0,19 0,40 14,09 4,05 2,84 8,75 2,59 0,00 0,00 0,50 0,59 0,00 10,33 0,22 0,40 30,58 0,33 4,88 1,79 4,10 0,02 0,08 0,11 0,22 0,45 0,03
17:20:33,144 2,83 17,76 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,06 7,74 0,82 21,98 17,79 10,49 4,70 0,81 0,70 0,19 0,41 14,03 4,04 2,82 8,73 2,59 0,00 0,00 0,50 0,59 0,00 13,09 0,57 1,22 33,68 0,58 4,99 1,82 4,17 0,06 0,19 0,34 0,49 0,92 0,07
17:20:35,471 2,84 17,76 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,11 7,77 0,84 22,12 17,85 10,60 4,71 0,81 0,70 0,19 0,41 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 20,40 3,42 9,94 40,37 1,66 4,82 1,77 4,06 0,05 0,17 0,29 0,44 0,83 0,06
17:20:37,762 2,83 17,72 11,77 4,41 5,94 4,89 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,09 7,76 0,83 22,06 17,83 10,55 4,71 0,81 0,70 0,19 0,41 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 18,56 2,34 6,36 38,84 1,33 4,15 1,56 3,60 0,06 0,19 0,35 0,49 0,93 0,07
17:20:40,093 2,83 17,76 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,05 7,74 0,82 21,96 17,78 10,48 4,71 0,81 0,70 0,19 0,41 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 14,14 0,78 1,76 34,77 0,70 4,58 1,69 3,90 0,41 1,21 3,46 2,62 3,97 0,51
17:20:42,393 2,83 17,68 11,75 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,03 0,04 0,04 3,11 7,77 0,84 22,12 17,85 10,60 4,71 0,81 0,70 0,19 0,41 14,02 4,04 2,82 8,72 2,59 0,00 0,00 0,50 0,59 0,00 17,39 1,80 4,67 37,82 1,14 4,65 1,71 3,94 0,59 1,69 5,24 3,54 5,16 0,73
17:20:44,736 2,90 18,32 12,08 4,55 6,12 5,00 2,93 0,00 0,00 0,00 0,03 0,04 0,04 3,63 8,03 1,06 23,63 18,51 11,79 8,45 1,13 1,75 0,32 0,56 15,06 4,16 3,28 9,12 2,66 0,00 0,00 0,50 0,59 0,00 14,62 0,90 2,06 35,24 0,76 4,84 1,77 4,07 0,03 0,10 0,16 0,28 0,57 0,03
17:20:47,037 2,99 19,09 12,48 4,72 6,35 5,15 3,02 0,00 0,00 0,00 0,04 0,04 0,04 5,37 8,72 1,89 27,90 20,27 15,39 23,29 1,99 8,43 0,80 0,96 17,82 4,46 4,68 10,11 2,84 0,00 0,01 0,50 0,60 0,00 14,81 0,94 2,19 35,42 0,78 6,37 2,24 5,08 0,02 0,08 0,12 0,23 0,48 0,03
17:20:49,353 3,04 19,58 12,73 4,83 6,49 5,25 3,08 0,00 0,00 0,00 0,04 0,04 0,04 7,78 9,43 3,27 32,64 22,08 19,79 43,30 2,81 22,08 1,40 1,35 20,46 4,73 6,27 11,01 3,00 0,00 0,01 0,51 0,61 0,00 17,73 1,94 5,12 38,12 1,19 3,81 1,45 3,36 0,02 0,06 0,09 0,19 0,40 0,02
17:20:51,672 3,08 19,93 12,91 4,91 6,59 5,31 3,12 0,00 0,00 0,00 0,04 0,04 0,04 10,29 10,00 4,96 36,75 23,56 23,94 56,59 3,26 33,46 1,78 1,56 22,29 4,90 7,51 11,61 3,11 0,00 0,01 0,51 0,61 0,00 16,21 1,36 3,35 36,75 0,96 4,20 1,57 3,63 0,03 0,12 0,19 0,31 0,63 0,04
17:20:53,994 3,10 20,15 13,02 4,96 6,66 5,35 3,14 0,00 0,00 0,00 0,04 0,04 0,04 12,28 10,38 6,45 39,62 24,55 27,01 59,99 3,37 36,64 1,88 1,61 23,74 5,03 8,58 12,07 3,18 0,00 0,01 0,51 0,61 0,00 21,63 4,33 13,10 41,34 1,91 5,73 2,05 4,67 0,22 0,69 1,71 1,57 2,55 0,28
17:20:56,293 3,11 20,24 13,07 4,98 6,68 5,37 3,15 0,00 0,00 0,00 0,04 0,04 0,04 13,96 10,67 7,81 41,84 25,29 29,47 58,27 3,31 35,02 1,83 1,59 24,32 5,08 9,03 12,25 3,21 0,00 0,01 0,52 0,61 0,00 17,90 2,02 5,35 38,27 1,22 5,87 2,09 4,76 0,17 0,52 1,21 1,22 2,05 0,20
17:20:58,590 3,12 20,31 13,10 4,99 6,70 5,38 3,16 0,00 0,00 0,00 0,04 0,04 0,05 14,73 10,79 8,45 42,79 25,60 30,57 54,00 3,17 31,11 1,71 1,52 24,17 5,07 8,91 12,20 3,21 0,00 0,01 0,52 0,61 0,00 23,74 6,30 20,32 42,94 2,38 6,21 2,20 4,98 0,16 0,49 1,14 1,17 1,97 0,19
17:21:00,935 3,13 20,37 13,13 5,01 6,72 5,40 3,17 0,00 0,00 0,00 0,04 0,04 0,05 15,17 10,85 8,83 43,33 25,77 31,18 49,14 3,01 26,87 1,57 1,45 24,00 5,05 8,78 12,15 3,20 0,00 0,01 0,52 0,61 0,00 19,74 3,00 8,50 39,82 1,54 3,76 1,43 3,32 0,02 0,08 0,11 0,21 0,45 0,03
17:21:03,228 3,11 20,23 13,06 4,98 6,68 5,37 3,15 0,00 0,00 0,00 0,04 0,04 0,05 15,69 10,93 9,28 43,95 25,98 31,90 44,68 2,86 23,18 1,44 1,37 23,96 5,05 8,75 12,14 3,19 0,00 0,01 0,52 0,61 0,00 19,95 3,13 8,94 40,00 1,57 5,40 1,95 4,45 0,07 0,23 0,44 0,59 1,08 0,08
17:21:05,551 3,10 20,16 13,02 4,96 6,66 5,36 3,14 0,00 0,00 0,00 0,04 0,04 0,05 15,94 10,97 9,50 44,25 26,07 32,25 40,37 2,70 19,80 1,31 1,30 23,41 5,00 8,33 11,97 3,17 0,00 0,01 0,52 0,61 0,00 15,45 1,12 2,68 36,04 0,86 4,22 1,58 3,65 0,06 0,19 0,34 0,48 0,91 0,07
17:21:07,857 3,10 20,09 12,99 4,94 6,64 5,34 3,14 0,00 0,00 0,00 0,04 0,04 0,05 15,41 10,89 9,04 43,62 25,87 31,52 36,42 2,55 16,88 1,20 1,23 23,30 4,99 8,25 11,93 3,16 0,00 0,01 0,52 0,61 0,00 11,63 0,36 0,70 32,09 0,44 3,97 1,50 3,47 0,04 0,13 0,21 0,34 0,68 0,04
17:21:10,186 3,09 20,03 12,96 4,93 6,62 5,33 3,13 0,00 0,00 0,00 0,04 0,04 0,05 15,31 10,88 8,95 43,49 25,83 31,37 33,04 2,41 14,51 1,10 1,17 22,62 4,93 7,75 11,72 3,12 0,00 0,01 0,52 0,61 0,00 15,84 1,24 3,01 36,41 0,91 4,87 1,79 4,10 0,02 0,06 0,08 0,17 0,37 0,02
17:21:12,480 3,09 20,02 12,95 4,93 6,62 5,33 3,13 0,00 0,00 0,00 0,04 0,04 0,05 15,14 10,85 8,81 43,30 25,77 31,15 30,17 2,30 12,60 1,01 1,11 22,36 4,90 7,56 11,63 3,11 0,00 0,01 0,52 0,61 0,00 9,75 0,18 0,30 29,87 0,29 6,12 2,17 4,92 0,06 0,19 0,34 0,48 0,92 0,07
17:21:14,799 3,09 20,02 12,95 4,93 6,62 5,33 3,13 0,00 0,00 0,00 0,04 0,04 0,05 14,56 10,76 8,31 42,59 25,53 30,33 27,59 2,18 10,96 0,93 1,06 22,05 4,88 7,34 11,53 3,09 0,00 0,01 0,52 0,61 0,00 15,24 1,06 2,51 35,84 0,83 4,92 1,80 4,13 0,20 0,62 1,50 1,43 2,34 0,25
17:21:17,136 3,08 19,92 12,90 4,90 6,59 5,31 3,12 0,00 0,00 0,00 0,04 0,04 0,05 14,18 10,70 7,99 42,11 25,38 29,79 25,61 2,09 9,76 0,87 1,02 21,61 4,84 7,04 11,39 3,07 0,00 0,01 0,52 0,61 0,00 16,93 1,62 4,13 37,41 1,07 4,41 1,64 3,78 0,03 0,11 0,18 0,31 0,62 0,04
17:21:19,449 3,07 19,80 12,84 4,88 6,55 5,29 3,10 0,00 0,00 0,00 0,04 0,04 0,05 13,72 10,63 7,61 41,53 25,18 29,13 23,98 2,02 8,82 0,82 0,98 21,03 4,78 6,64 11,20 3,04 0,00 0,01 0,51 0,61 0,00 15,25 1,06 2,51 35,85 0,83 4,57 1,69 3,89 0,05 0,17 0,30 0,44 0,84 0,06
17:21:21,764 3,06 19,73 12,80 4,86 6,53 5,27 3,09 0,00 0,00 0,00 0,04 0,04 0,05 13,51 10,59 7,43 41,25 25,09 28,82 22,35 1,94 7,91 0,77 0,94 20,80 4,76 6,49 11,13 3,02 0,00 0,01 0,51 0,61 0,00 17,93 2,04 5,40 38,29 1,22 3,76 1,43 3,33 0,08 0,26 0,51 0,65 1,18 0,10
17:21:24,047 3,07 19,81 12,85 4,88 6,56 5,29 3,10 0,00 0,00 0,00 0,04 0,04 0,05 12,97 10,50 7,00 40,55 24,86 28,04 21,13 1,88 7,25 0,73 0,92 20,75 4,76 6,46 11,11 3,02 0,00 0,01 0,51 0,61 0,00 23,74 6,30 20,33 42,94 2,38 6,00 2,13 4,84 0,80 2,24 7,47 4,57 6,45 0,99
17:21:26,374 3,06 19,78 12,83 4,87 6,55 5,28 3,10 0,00 0,00 0,00 0,04 0,04 0,05 12,87 10,49 6,92 40,41 24,81 27,88 19,97 1,82 6,64 0,70 0,89 20,50 4,73 6,29 11,03 3,00 0,00 0,01 0,51 0,61 0,00 24,52 7,18 23,67 43,51 2,57 5,47 1,97 4,49 0,19 0,59 1,42 1,37 2,26 0,23
17:21:28,713 3,06 19,72 12,80 4,86 6,53 5,27 3,09 0,00 0,00 0,00 0,04 0,04 0,05 12,38 10,40 6,53 39,75 24,59 27,16 19,10 1,78 6,19 0,67 0,87 20,10 4,69 6,03 10,89 2,98 0,00 0,01 0,51 0,61 0,00 20,70 3,63 10,64 40,60 1,72 5,34 1,93 4,41 0,04 0,14 0,25 0,39 0,75 0,05
17:21:30,998 3,05 19,66 12,77 4,85 6,51 5,26 3,09 0,00 0,00 0,00 0,04 0,04 0,05 12,17 10,36 6,37 39,47 24,49 26,85 18,15 1,73 5,72 0,64 0,84 20,02 4,69 5,98 10,87 2,98 0,00 0,01 0,51 0,61 0,00 13,61 0,67 1,47 34,23 0,64 4,66 1,72 3,95 0,03 0,09 0,14 0,25 0,52 0,03
17:21:33,339 3,05 19,65 12,77 4,85 6,51 5,26 3,09 0,00 0,00 0,00 0,04 0,04 0,05 12,02 10,33 6,25 39,26 24,42 26,61 17,43 1,69 5,37 0,62 0,82 19,66 4,65 5,76 10,74 2,96 0,00 0,01 0,51 0,61 0,00 8,82 0,12 0,19 28,67 0,23 4,56 1,69 3,88 0,04 0,12 0,20 0,33 0,66 0,04
17:21:35,632 3,04 19,60 12,74 4,83 6,50 5,25 3,08 0,00 0,00 0,00 0,04 0,04 0,05 11,55 10,25 5,89 38,60 24,20 25,90 16,77 1,65 5,06 0,59 0,81 19,70 4,65 5,78 10,76 2,96 0,00 0,01 0,51 0,61 0,00 7,03 0,05 0,07 26,14 0,13 4,18 1,57 3,62 0,01 0,04 0,05 0,13 0,29 0,01
17:21:37,932 3,03 19,45 12,66 4,80 6,45 5,22 3,06 0,00 0,00 0,00 0,04 0,04 0,05 11,46 10,23 5,82 38,47 24,15 25,77 16,24 1,62 4,81 0,58 0,79 19,48 4,63 5,65 10,68 2,94 0,00 0,01 0,51 0,61 0,00 14,68 0,91 2,10 35,30 0,76 5,44 1,96 4,48 0,05 0,16 0,27 0,41 0,80 0,06
17:21:40,250 3,04 19,56 12,72 4,83 6,48 5,24 3,08 0,00 0,00 0,00 0,04 0,04 0,05 10,92 10,13 5,42 37,69 23,89 24,93 15,79 1,60 4,61 0,56 0,78 19,10 4,59 5,42 10,55 2,92 0,00 0,01 0,51 0,61 0,00 13,56 0,66 1,45 34,18 0,63 4,14 1,56 3,60 0,03 0,12 0,20 0,33 0,65 0,04
17:21:42,577 3,03 19,49 12,68 4,81 6,46 5,23 3,07 0,00 0,00 0,00 0,04 0,04 0,05 10,82 10,11 5,34 37,54 23,83 24,77 15,23 1,57 4,36 0,54 0,77 18,80 4,57 5,24 10,45 2,90 0,00 0,01 0,51 0,61 0,00 13,08 0,57 1,22 33,67 0,58 6,21 2,19 4,98 0,32 0,95 2,58 2,11 3,30 0,39
17:21:44,883 3,03 19,47 12,67 4,81 6,46 5,23 3,07 0,00 0,00 0,00 0,04 0,04 0,05 10,70 10,08 5,26 37,36 23,77 24,58 14,90 1,55 4,21 0,53 0,76 18,85 4,57 5,27 10,47 2,91 0,00 0,01 0,51 0,61 0,00 14,46 0,86 1,96 35,08 0,74 3,95 1,49 3,46 0,13 0,42 0,92 1,00 1,72 0,16
17:21:47,218 3,03 19,52 12,70 4,82 6,47 5,23 3,07 0,00 0,00 0,00 0,04 0,04 0,05 10,28 10,00 4,96 36,74 23,55 23,93 14,60 1,53 4,08 0,52 0,75 18,75 4,56 5,21 10,44 2,90 0,00 0,01 0,51 0,61 0,00 19,58 2,90 8,19 39,70 1,51 4,45 1,65 3,81 0,18 0,57 1,35 1,32 2,19 0,22
17:21:49,540 3,02 19,43 12,65 4,80 6,45 5,22 3,06 0,00 0,00 0,00 0,04 0,05 0,05 10,20 9,98 4,90 36,62 23,51 23,80 14,32 1,52 3,96 0,52 0,74 18,73 4,56 5,20 10,43 2,90 0,00 0,01 0,51 0,61 0,00 18,11 2,12 5,67 38,45 1,25 3,31 1,28 3,00 0,05 0,16 0,27 0,41 0,80 0,06
17:21:51,849 3,02 19,36 12,62 4,78 6,43 5,20 3,05 0,00 0,00 0,00 0,04 0,05 0,05 10,18 9,98 4,89 36,59 23,50 23,78 14,05 1,50 3,84 0,51 0,73 18,62 4,55 5,13 10,39 2,89 0,00 0,01 0,51 0,61 0,00 14,66 0,91 2,09 35,28 0,76 3,81 1,45 3,36 0,03 0,10 0,16 0,28 0,57 0,03
17:21:54,133 3,02 19,35 12,61 4,78 6,42 5,20 3,05 0,00 0,00 0,00 0,04 0,05 0,05 9,99 9,94 4,75 36,30 23,40 23,47 13,79 1,48 3,73 0,50 0,73 18,71 4,56 5,18 10,42 2,90 0,00 0,01 0,51 0,61 0,00 20,51 3,50 10,19 40,45 1,68 4,38 1,63 3,76 0,06 0,20 0,37 0,52 0,97 0,07
17:21:56,461 3,02 19,40 12,64 4,79 6,44 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 9,77 9,89 4,60 35,96 23,28 23,12 13,61 1,47 3,66 0,49 0,72 18,51 4,54 5,07 10,35 2,89 0,00 0,01 0,51 0,61 0,00 14,48 0,86 1,97 35,10 0,74 5,13 1,87 4,27 0,05 0,17 0,31 0,46 0,87 0,06
17:21:58,771 3,02 19,41 12,64 4,79 6,44 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 9,64 9,86 4,50 35,75 23,20 22,90 13,49 1,47 3,61 0,49 0,72 18,36 4,52 4,98 10,30 2,88 0,00 0,01 0,51 0,61 0,00 18,28 2,20 5,91 38,60 1,28 5,35 1,93 4,42 0,10 0,33 0,70 0,82 1,45 0,13
17:22:01,094 3,02 19,41 12,64 4,79 6,44 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 9,52 9,84 4,42 35,56 23,14 22,71 13,26 1,45 3,51 0,48 0,71 18,44 4,53 5,03 10,33 2,88 0,00 0,01 0,51 0,61 0,00 16,52 1,46 3,67 37,04 1,01 4,31 1,61 3,71 0,03 0,12 0,19 0,32 0,64 0,04
17:22:03,400 3,01 19,31 12,59 4,77 6,41 5,19 3,05 0,00 0,00 0,00 0,05 0,05 0,05 9,41 9,81 4,35 35,39 23,08 22,53 13,09 1,44 3,44 0,48 0,71 18,56 4,54 5,10 10,37 2,89 0,00 0,01 0,51 0,61 0,00 16,89 1,60 4,07 37,37 1,06 3,79 1,44 3,34 0,02 0,08 0,12 0,23 0,47 0,03
17:22:05,734 3,02 19,39 12,63 4,79 6,43 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 9,30 9,79 4,27 35,21 23,01 22,35 12,94 1,43 3,38 0,47 0,70 18,16 4,50 4,87 10,23 2,86 0,00 0,01 0,51 0,61 0,00 12,44 0,47 0,96 33,00 0,52 4,07 1,53 3,54 0,02 0,08 0,12 0,23 0,47 0,03
17:22:08,036 3,01 19,26 12,57 4,76 6,40 5,19 3,04 0,00 0,00 0,00 0,05 0,05 0,05 9,11 9,75 4,14 34,90 22,90 22,03 12,83 1,42 3,34 0,47 0,70 18,18 4,50 4,88 10,24 2,87 0,00 0,01 0,51 0,61 0,00 12,68 0,50 1,05 33,25 0,54 3,51 1,35 3,14 0,11 0,36 0,77 0,88 1,54 0,14
17:22:10,332 3,01 19,28 12,58 4,76 6,40 5,19 3,04 0,00 0,00 0,00 0,05 0,05 0,05 8,98 9,72 4,06 34,70 22,83 21,83 12,73 1,42 3,30 0,46 0,70 18,19 4,50 4,88 10,24 2,87 0,00 0,01 0,51 0,61 0,00 11,68 0,36 0,72 32,16 0,44 4,76 1,75 4,02 0,17 0,52 1,22 1,23 2,05 0,21
17:22:12,670 3,01 19,34 12,60 4,78 6,42 5,20 3,05 0,00 0,00 0,00 0,05 0,05 0,05 8,88 9,69 3,98 34,52 22,77 21,65 12,63 1,41 3,26 0,46 0,69 18,19 4,50 4,88 10,24 2,87 0,00 0,01 0,51 0,61 0,00 15,35 1,09 2,59 35,94 0,85 4,92 1,80 4,13 0,02 0,06 0,08 0,17 0,37 0,02
17:22:14,980 3,01 19,30 12,59 4,77 6,41 5,19 3,05 0,00 0,00 0,00 0,05 0,05 0,05 8,85 9,69 3,97 34,48 22,75 21,62 12,49 1,40 3,20 0,46 0,69 18,08 4,49 4,82 10,20 2,86 0,00 0,01 0,51 0,61 0,00 13,04 0,57 1,20 33,64 0,58 3,59 1,38 3,20 0,03 0,11 0,18 0,31 0,62 0,04
17:22:17,280 3,02 19,39 12,63 4,79 6,43 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 8,77 9,67 3,91 34,34 22,70 21,47 12,39 1,40 3,16 0,45 0,69 17,85 4,47 4,69 10,12 2,85 0,00 0,01 0,51 0,61 0,00 11,36 0,32 0,63 31,79 0,42 3,89 1,47 3,42 0,05 0,18 0,32 0,47 0,88 0,06
17:22:19,586 3,01 19,31 12,59 4,77 6,41 5,19 3,05 0,00 0,00 0,00 0,05 0,05 0,05 8,59 9,63 3,79 34,04 22,59 21,17 12,29 1,39 3,12 0,45 0,68 17,91 4,47 4,73 10,14 2,85 0,00 0,01 0,51 0,61 0,00 15,47 1,12 2,69 36,05 0,86 4,81 1,77 4,05 0,08 0,27 0,53 0,67 1,21 0,10
