18:11:50,804 4,54 34,26 19,75 8,00 10,68 7,82 4,63 0,00 0,00 0,00 0,08 0,07 0,08 54,05 14,19 58,18 74,26 34,59 74,02 10,62 1,28 2,49 0,39 0,63 52,83 7,00 46,59 19,78 4,36 0,02 0,05 0,70 0,81 0,01 31,19 18,89 73,69 48,00 4,54 10,98 3,56 7,88 2,53 6,62 28,69 12,14 15,08 3,20
18:12:16,255 2,78 17,31 11,56 4,32 5,82 4,81 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,32 7,31 0,54 19,55 16,69 8,70 3,16 0,65 0,38 0,13 0,33 13,17 3,94 2,47 8,39 2,52 0,00 0,00 0,50 0,59 0,00 37,99 41,73 186,69 52,01 7,23 7,00 2,43 5,48 276,50 532,01 6714,79 635,80 471,57 368,25
18:12:18,590 2,78 17,26 11,53 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,29 7,29 0,54 19,45 16,64 8,63 3,15 0,65 0,38 0,13 0,33 13,04 3,92 2,42 8,34 2,51 0,00 0,00 0,49 0,59 0,00 31,91 20,70 82,01 48,44 4,79 4,46 1,66 3,81 0,22 0,69 1,72 1,57 2,55 0,28
18:12:20,879 2,78 17,25 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,27 7,27 0,53 19,35 16,60 8,56 3,10 0,65 0,37 0,13 0,32 13,01 3,92 2,41 8,33 2,51 0,00 0,00 0,49 0,59 0,00 40,20 52,39 243,78 53,23 8,26 5,04 1,84 4,21 0,36 1,08 3,00 2,36 3,63 0,45
18:12:23,212 2,78 17,24 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,26 7,27 0,52 19,33 16,59 8,54 3,06 0,64 0,36 0,13 0,32 13,09 3,93 2,43 8,36 2,52 0,00 0,00 0,49 0,59 0,00 56,96 212,88 1262,61 61,36 18,85 8,03 2,73 6,12 0,82 2,31 7,77 4,71 6,62 1,03
18:12:25,511 2,78 17,28 11,54 4,32 5,81 4,80 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,24 7,25 0,52 19,25 16,55 8,48 3,03 0,64 0,36 0,13 0,32 12,95 3,91 2,38 8,30 2,51 0,00 0,00 0,49 0,59 0,00 35,55 31,98 136,65 50,63 6,18 8,03 2,73 6,12 0,20 0,61 1,49 1,42 2,34 0,25
18:12:27,845 2,78 17,25 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,21 7,23 0,51 19,16 16,50 8,42 3,01 0,63 0,35 0,13 0,32 12,92 3,91 2,37 8,29 2,51 0,00 0,00 0,49 0,59 0,00 29,30 14,68 54,81 46,79 3,91 5,44 1,96 4,48 0,52 1,49 4,51 3,17 4,69 0,64
18:12:30,161 2,78 17,24 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,17 7,20 0,49 18,98 16,42 8,29 2,97 0,63 0,34 0,12 0,32 12,91 3,91 2,37 8,29 2,50 0,00 0,00 0,50 0,59 0,00 21,88 4,54 13,84 41,54 1,96 8,44 2,85 6,37 0,38 1,12 3,14 2,44 3,73 0,47
18:12:32,478 2,78 17,24 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,18 7,21 0,50 19,03 16,44 8,32 2,97 0,63 0,34 0,12 0,32 12,83 3,90 2,34 8,26 2,50 0,00 0,00 0,49 0,59 0,00 21,93 4,58 13,97 41,57 1,97 6,68 2,33 5,28 0,06 0,19 0,34 0,49 0,92 0,07
18:12:34,758 2,78 17,24 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,14 7,18 0,48 18,88 16,37 8,22 2,92 0,62 0,33 0,12 0,31 12,74 3,89 2,30 8,22 2,49 0,00 0,00 0,49 0,59 0,00 16,39 1,42 3,54 36,92 0,99 7,27 2,51 5,65 0,88 2,45 8,36 4,96 6,93 1,10
18:12:37,092 2,78 17,24 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,13 7,18 0,48 18,85 16,36 8,20 2,89 0,62 0,33 0,12 0,31 12,80 3,89 2,32 8,24 2,50 0,00 0,00 0,49 0,59 0,00 15,85 1,24 3,02 36,42 0,91 5,60 2,01 4,58 1,54 4,15 16,06 7,97 10,46 1,93
18:12:39,422 2,78 17,24 11,52 4,31 5,80 4,79 2,81 0,00 0,00 0,00 0,03 0,03 0,04 2,13 7,17 0,48 18,85 16,36 8,20 2,86 0,62 0,32 0,12 0,31 12,81 3,89 2,33 8,25 2,50 0,00 0,00 0,49 0,59 0,00 20,20 3,29 9,47 40,20 1,62 5,74 2,05 4,67 0,86 2,41 8,16 4,88 6,82 1,07
18:12:41,718 2,77 17,20 11,50 4,30 5,78 4,78 2,80 0,00 0,00 0,00 0,03 0,03 0,04 2,13 7,17 0,48 18,84 16,36 8,20 2,85 0,62 0,32 0,12 0,31 12,74 3,88 2,30 8,22 2,49 0,00 0,00 0,49 0,59 0,00 21,28 4,06 12,12 41,07 1,83 5,32 1,92 4,40 1,36 3,69 13,88 7,17 9,54 1,70
18:12:44,018 2,77 17,15 11,47 4,29 5,77 4,77 2,79 0,00 0,00 0,00 0,03 0,03 0,03 2,09 7,14 0,47 18,69 16,28 8,09 2,83 0,61 0,32 0,12 0,31 12,64 3,87 2,26 8,18 2,48 0,00 0,00 0,49 0,59 0,00 27,10 10,73 37,97 45,32 3,25 5,83 2,08 4,73 0,30 0,90 2,39 2,00 3,14 0,37
18:12:46,362 2,77 17,18 11,49 4,29 5,78 4,78 2,80 0,00 0,00 0,00 0,03 0,03 0,03 2,02 7,10 0,44 18,43 16,16 7,91 2,80 0,61 0,31 0,12 0,31 12,70 3,88 2,29 8,21 2,49 0,00 0,00 0,49 0,59 0,00 23,10 5,64 17,86 42,47 2,23 6,92 2,41 5,43 1,21 3,33 12,20 6,53 8,79 1,52
18:12:48,675 2,77 17,19 11,49 4,29 5,78 4,78 2,80 0,00 0,00 0,00 0,03 0,03 0,03 2,03 7,10 0,45 18,46 16,17 7,93 2,79 0,61 0,31 0,12 0,31 12,71 3,88 2,29 8,21 2,49 0,00 0,00 0,49 0,59 0,00 20,82 3,72 10,94 40,70 1,74 5,30 1,92 4,38 0,83 2,32 7,81 4,72 6,64 1,03
18:12:50,989 2,76 17,07 11,43 4,27 5,74 4,76 2,78 0,00 0,00 0,00 0,03 0,03 0,03 2,01 7,09 0,44 18,39 16,14 7,88 2,76 0,61 0,31 0,12 0,30 12,64 3,87 2,26 8,18 2,48 0,00 0,00 0,49 0,59 0,00 21,13 3,95 11,73 40,95 1,81 6,13 2,17 4,93 0,68 1,94 6,26 4,02 5,77 0,85
18:12:53,282 2,79 17,37 11,59 4,34 5,83 4,82 2,82 0,00 0,00 0,00 0,03 0,03 0,04 2,10 7,16 0,47 18,75 16,31 8,13 3,21 0,66 0,39 0,13 0,33 12,93 3,91 2,37 8,30 2,51 0,00 0,00 0,49 0,59 0,00 19,90 3,10 8,85 39,96 1,57 5,78 2,06 4,70 0,19 0,59 1,41 1,37 2,26 0,23
18:12:55,598 2,83 17,69 11,75 4,41 5,93 4,88 2,86 0,00 0,00 0,00 0,03 0,03 0,04 2,36 7,33 0,56 19,68 16,75 8,79 4,47 0,79 0,65 0,18 0,39 13,47 3,98 2,59 8,51 2,55 0,00 0,00 0,49 0,59 0,00 39,92 50,94 235,91 53,08 8,13 6,67 2,33 5,27 0,23 0,69 1,74 1,59 2,57 0,28
18:12:57,918 2,86 18,01 11,92 4,48 6,02 4,94 2,90 0,00 0,00 0,00 0,03 0,04 0,04 2,66 7,52 0,66 20,70 17,22 9,53 5,82 0,92 0,98 0,23 0,46 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 20,17 3,27 9,42 40,18 1,62 4,85 1,78 4,08 0,05 0,16 0,27 0,42 0,80 0,06
18:13:00,248 2,89 18,21 12,02 4,52 6,08 4,98 2,92 0,00 0,00 0,00 0,03 0,04 0,04 2,96 7,69 0,78 21,68 17,66 10,26 6,89 1,01 1,27 0,27 0,50 14,08 4,05 2,84 8,74 2,59 0,00 0,00 0,50 0,59 0,00 20,39 3,42 9,91 40,36 1,66 4,87 1,78 4,09 0,57 1,65 5,12 3,48 5,08 0,71
18:13:02,572 2,90 18,29 12,07 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,03 0,04 0,04 3,18 7,81 0,87 22,33 17,94 10,76 7,49 1,06 1,45 0,29 0,52 14,46 4,09 3,01 8,89 2,62 0,00 0,00 0,50 0,59 0,00 18,82 2,47 6,78 39,06 1,37 5,03 1,83 4,20 0,26 0,79 2,05 1,79 2,86 0,32
18:13:04,855 2,90 18,31 12,07 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,03 0,04 0,04 3,25 7,84 0,90 22,55 18,04 10,93 7,83 1,08 1,55 0,30 0,53 14,45 4,09 3,00 8,88 2,62 0,00 0,00 0,50 0,59 0,00 20,24 3,32 9,57 40,24 1,63 7,52 2,58 5,81 2,27 5,97 25,25 11,07 13,91 2,87
18:13:07,197 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,36 7,90 0,94 22,87 18,18 11,18 7,88 1,09 1,57 0,30 0,54 14,53 4,10 3,04 8,92 2,62 0,00 0,00 0,50 0,59 0,00 18,78 2,45 6,72 39,02 1,37 7,10 2,46 5,54 0,66 1,88 6,01 3,91 5,63 0,82
18:13:09,510 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,35 7,89 0,94 22,84 18,17 11,16 7,82 1,08 1,55 0,30 0,53 14,46 4,09 3,01 8,89 2,62 0,00 0,00 0,50 0,60 0,00 16,36 1,41 3,50 36,89 0,98 6,90 2,40 5,42 2,54 6,63 28,74 12,16 15,10 3,21
18:13:11,820 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,41 7,92 0,96 23,02 18,25 11,30 7,69 1,07 1,51 0,29 0,53 14,53 4,10 3,04 8,92 2,62 0,00 0,00 0,50 0,60 0,00 26,22 9,39 32,46 44,71 3,01 5,95 2,12 4,81 0,11 0,34 0,72 0,84 1,47 0,13
18:13:14,112 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,43 7,93 0,97 23,06 18,26 11,33 7,54 1,06 1,46 0,29 0,52 14,81 4,14 3,16 9,02 2,64 0,00 0,00 0,50 0,60 0,00 21,94 4,58 13,99 41,58 1,97 4,69 1,73 3,97 0,28 0,86 2,26 1,92 3,03 0,35
18:13:16,458 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,43 7,93 0,97 23,06 18,27 11,34 7,38 1,05 1,41 0,28 0,52 14,52 4,10 3,03 8,91 2,62 0,00 0,00 0,50 0,60 0,00 26,54 9,87 34,39 44,94 3,10 6,98 2,42 5,47 0,26 0,79 2,05 1,79 2,85 0,32
18:13:18,769 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,40 7,92 0,96 22,97 18,23 11,26 7,19 1,03 1,36 0,28 0,51 14,72 4,12 3,12 8,99 2,64 0,00 0,00 0,50 0,60 0,00 43,14 69,62 340,30 54,78 9,77 5,30 1,92 4,38 1,18 3,25 11,84 6,39 8,63 1,48
18:13:21,071 2,89 18,27 12,05 4,54 6,10 4,99 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,42 7,93 0,97 23,05 18,26 11,32 7,00 1,02 1,30 0,27 0,50 14,58 4,11 3,06 8,94 2,63 0,00 0,00 0,50 0,60 0,00 36,25 34,57 149,68 51,03 6,47 5,08 1,85 4,24 0,42 1,23 3,54 2,66 4,03 0,52
18:13:23,373 2,90 18,30 12,07 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,43 7,93 0,97 23,06 18,26 11,33 6,90 1,01 1,27 0,27 0,50 14,56 4,11 3,05 8,93 2,63 0,00 0,00 0,50 0,60 0,00 37,63 40,20 178,68 51,82 7,07 7,57 2,60 5,84 2,86 7,41 33,02 13,44 16,48 3,62
18:13:25,681 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,27 7,85 0,91 22,60 18,07 10,98 6,75 1,00 1,23 0,26 0,49 14,73 4,13 3,13 8,99 2,64 0,00 0,00 0,50 0,60 0,00 39,38 48,24 221,29 52,78 7,87 8,88 2,98 6,64 2,30 6,06 25,71 11,21 14,07 2,91
18:13:28,001 2,89 18,22 12,03 4,53 6,09 4,98 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,30 7,87 0,92 22,70 18,11 11,05 6,66 0,99 1,21 0,26 0,49 14,50 4,10 3,02 8,90 2,62 0,00 0,00 0,50 0,60 0,00 28,78 13,67 50,43 46,45 3,75 6,04 2,14 4,87 0,16 0,52 1,20 1,21 2,04 0,20
18:13:30,345 2,89 18,25 12,04 4,53 6,10 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,25 7,84 0,90 22,53 18,03 10,92 6,54 0,98 1,17 0,25 0,48 14,54 4,10 3,04 8,92 2,62 0,00 0,00 0,50 0,60 0,00 20,53 3,51 10,22 40,47 1,69 6,71 2,34 5,30 0,07 0,25 0,48 0,62 1,14 0,09
18:13:32,645 2,89 18,21 12,02 4,52 6,08 4,98 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,23 7,84 0,89 22,50 18,02 10,90 6,45 0,97 1,15 0,25 0,48 14,38 4,08 2,97 8,86 2,61 0,00 0,00 0,50 0,60 0,00 25,30 8,14 27,44 44,07 2,76 4,80 1,76 4,05 0,11 0,35 0,74 0,85 1,49 0,13
18:13:34,943 2,90 18,29 12,07 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,04 3,23 7,83 0,89 22,49 18,02 10,89 6,36 0,96 1,12 0,25 0,48 14,34 4,08 2,96 8,84 2,61 0,00 0,00 0,50 0,60 0,00 35,68 32,45 138,99 50,70 6,24 6,03 2,14 4,86 0,39 1,15 3,27 2,51 3,83 0,48
18:13:37,283 2,89 18,22 12,03 4,53 6,09 4,98 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,17 7,80 0,86 22,31 17,94 10,75 6,32 0,96 1,11 0,25 0,48 14,08 4,05 2,84 8,75 2,59 0,00 0,00 0,50 0,60 0,00 16,27 1,38 3,42 36,81 0,97 5,17 1,88 4,29 0,70 1,98 6,40 4,09 5,85 0,87
18:13:39,584 2,89 18,25 12,04 4,53 6,10 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,16 7,80 0,86 22,28 17,92 10,72 6,23 0,95 1,09 0,24 0,47 14,46 4,09 3,01 8,89 2,62 0,00 0,00 0,50 0,60 0,00 29,45 14,98 56,13 46,88 3,96 4,12 1,55 3,58 0,44 1,28 3,72 2,76 4,16 0,54
18:13:41,912 2,89 18,25 12,05 4,53 6,10 4,99 2,92 0,00 0,00 0,00 0,04 0,04 0,04 3,16 7,79 0,86 22,27 17,92 10,72 6,20 0,95 1,08 0,24 0,47 14,45 4,09 3,00 8,88 2,62 0,00 0,00 0,50 0,60 0,00 33,26 24,46 99,76 49,27 5,28 6,56 2,30 5,20 0,06 0,20 0,37 0,52 0,97 0,07
18:13:44,194 2,90 18,30 12,07 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,07 7,75 0,82 22,00 17,80 10,51 6,17 0,95 1,07 0,24 0,47 14,19 4,06 2,89 8,78 2,60 0,00 0,00 0,50 0,60 0,00 25,07 7,85 26,29 43,91 2,71 5,18 1,88 4,30 0,04 0,14 0,24 0,38 0,74 0,05
18:13:46,530 2,89 18,26 12,05 4,54 6,10 4,99 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,05 7,74 0,82 21,95 17,78 10,47 6,09 0,94 1,05 0,24 0,47 14,31 4,08 2,94 8,83 2,61 0,00 0,00 0,50 0,60 0,00 50,70 133,33 729,30 58,51 14,32 4,35 1,62 3,74 0,03 0,11 0,18 0,30 0,61 0,04
18:13:48,858 2,90 18,30 12,07 4,54 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,05 7,74 0,82 21,94 17,77 10,46 6,07 0,94 1,04 0,24 0,47 14,25 4,07 2,91 8,81 2,60 0,00 0,00 0,50 0,60 0,00 20,70 3,63 10,64 40,61 1,72 5,65 2,02 4,61 0,20 0,61 1,49 1,42 2,34 0,24
18:13:51,171 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,02 7,72 0,80 21,85 17,73 10,39 6,03 0,94 1,03 0,24 0,46 14,40 4,09 2,98 8,87 2,62 0,00 0,01 0,50 0,60 0,00 26,11 9,23 31,81 44,64 2,98 7,69 2,63 5,91 0,81 2,28 7,64 4,65 6,55 1,01
18:13:53,457 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,01 7,72 0,80 21,83 17,72 10,38 5,99 0,93 1,02 0,23 0,46 14,35 4,08 2,96 8,85 2,61 0,00 0,00 0,50 0,60 0,00 30,85 18,06 69,90 47,78 4,42 6,55 2,30 5,20 1,25 3,43 12,68 6,71 9,01 1,57
18:13:55,792 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,01 7,72 0,80 21,82 17,72 10,37 5,96 0,93 1,01 0,23 0,46 14,34 4,08 2,95 8,84 2,61 0,00 0,00 0,50 0,60 0,00 28,11 12,43 45,08 46,00 3,55 5,69 2,04 4,64 0,45 1,31 3,84 2,82 4,24 0,56
18:13:58,090 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 3,01 7,72 0,80 21,82 17,72 10,37 5,95 0,93 1,01 0,23 0,46 14,25 4,07 2,92 8,81 2,60 0,00 0,00 0,50 0,60 0,00 34,53 28,43 118,99 50,03 5,77 8,47 2,86 6,39 0,26 0,79 2,04 1,78 2,84 0,32
18:14:00,403 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 2,92 7,67 0,77 21,56 17,61 10,17 5,95 0,93 1,01 0,23 0,46 14,41 4,09 2,98 8,87 2,62 0,00 0,00 0,50 0,60 0,00 26,26 9,45 32,70 44,74 3,02 5,29 1,92 4,38 0,07 0,22 0,42 0,57 1,06 0,08
18:14:02,729 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 2,88 7,65 0,75 21,42 17,54 10,07 5,95 0,93 1,01 0,23 0,46 14,35 4,08 2,96 8,85 2,61 0,00 0,01 0,50 0,60 0,00 28,95 14,00 51,83 46,56 3,80 6,67 2,33 5,27 0,41 1,20 3,45 2,61 3,96 0,51
18:14:05,035 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 2,87 7,64 0,75 21,39 17,53 10,05 5,93 0,93 1,01 0,23 0,46 14,34 4,08 2,95 8,84 2,61 0,00 0,01 0,50 0,60 0,00 26,74 10,17 35,63 45,08 3,15 5,58 2,00 4,57 0,39 1,14 3,22 2,48 3,80 0,48
18:14:07,366 2,90 18,31 12,08 4,55 6,11 5,00 2,93 0,00 0,00 0,00 0,04 0,04 0,05 2,87 7,64 0,75 21,39 17,53 10,05 5,95 0,93 1,01 0,23 0,46 14,34 4,08 2,95 8,84 2,61 0,00 0,01 0,50 0,60 0,00 29,19 14,47 53,88 46,72 3,88 6,16 2,18 4,95 0,14 0,43 0,96 1,04 1,77 0,17
18:14:09,664 2,91 18,40 12,12 4,57 6,14 5,02 2,94 0,00 0,00 0,00 0,04 0,04 0,05 2,87 7,64 0,75 21,39 17,53 10,04 5,93 0,93 1,01 0,23 0,46 14,34 4,08 2,95 8,84 2,61 0,00 0,00 0,50 0,60 0,00 41,04 56,99 269,05 53,68 8,68 5,28 1,91 4,37 0,84 2,36 7,96 4,79 6,72 1,05
18:14:11,984 2,91 18,42 12,13 4,57 6,15 5,02 2,94 0,00 0,00 0,00 0,04 0,04 0,05 2,87 7,64 0,75 21,39 17,53 10,04 5,87 0,92 0,99 0,23 0,46 14,25 4,07 2,92 8,81 2,60 0,00 0,01 0,50 0,60 0,00 21,42 4,16 12,50 41,18 1,86 5,68 2,03 4,63 0,35 1,05 2,91 2,31 3,56 0,44
18:14:14,308 2,91 18,42 12,13 4,57 6,15 5,02 2,94 0,00 0,00 0,00 0,04 0,04 0,05 2,84 7,62 0,74 21,30 17,49 9,98 5,84 0,92 0,98 0,23 0,46 14,07 4,05 2,84 8,74 2,59 0,00 0,00 0,50 0,60 0,00 19,23 2,70 7,51 39,40 1,44 5,80 2,07 4,71 0,71 2,02 6,55 4,16 5,94 0,89
18:14:16,610 2,90 18,33 12,09 4,55 6,12 5,01 2,93 0,00 0,00 0,00 0,04 0,04 0,05 2,84 7,62 0,73 21,28 17,48 9,97 5,84 0,92 0,98 0,23 0,46 14,20 4,06 2,89 8,79 2,60 0,00 0,01 0,50 0,60 0,00 22,67 5,23 16,35 42,14 2,13 6,37 2,24 5,08 0,36 1,06 2,93 2,32 3,57 0,44
18:14:18,908 2,90 18,36 12,10 4,56 6,13 5,01 2,94 0,00 0,00 0,00 0,04 0,04 0,05 2,78 7,59 0,71 21,11 17,40 9,84 5,84 0,92 0,98 0,23 0,46 14,22 4,07 2,90 8,80 2,60 0,00 0,01 0,50 0,60 0,00 29,08 14,24 52,90 46,64 3,84 7,95 2,71 6,07 5,51 13,68 70,81 23,38 26,67 7,02
18:14:21,234 2,91 18,41 12,13 4,57 6,14 5,02 2,94 0,00 0,00 0,00 0,04 0,04 0,05 2,75 7,57 0,70 20,99 17,35 9,75 5,82 0,92 0,98 0,23 0,46 14,49 4,10 3,02 8,90 2,62 0,00 0,01 0,50 0,60 0,00 14,71 0,92 2,13 35,33 0,77 6,23 2,20 4,99 0,12 0,39 0,85 0,95 1,64 0,15
18:14:23,544 2,92 18,51 12,18 4,59 6,17 5,04 2,95 0,00 0,00 0,00 0,04 0,04 0,05 2,76 7,58 0,71 21,05 17,38 9,79 5,82 0,92 0,98 0,23 0,45 14,45 4,09 3,00 8,89 2,62 0,00 0,01 0,50 0,60 0,00 26,65 10,02 35,03 45,01 3,12 5,02 1,83 4,20 0,08 0,26 0,52 0,66 1,20 0,10
18:14:25,878 2,91 18,44 12,14 4,58 6,15 5,03 2,95 0,00 0,00 0,00 0,04 0,04 0,05 2,74 7,57 0,70 20,98 17,34 9,74 5,78 0,91 0,97 0,23 0,45 14,19 4,06 2,89 8,79 2,60 0,00 0,01 0,50 0,60 0,00 16,73 1,54 3,89 37,23 1,04 4,60 1,70 3,91 0,37 1,08 3,02 2,37 3,64 0,45
