16:29:23,616 calibrating is done,
16:29:33,237 4,57 34,58 19,90 8,06 10,76 7,87 4,66 0,00 0,00 0,00 0,08 0,07 0,08 59,41 14,48 66,95 77,30 35,36 78,94 12,97 1,43 3,39 0,47 0,70 53,18 7,02 47,26 19,86 4,37 0,02 0,05 0,70 0,81 0,01 16,67 1,52 3,84 37,18 1,03 6,54 2,29 5,19 0,15 0,46 1,04 1,09 1,86 0,18
16:29:58,705 2,82 17,59 11,70 4,39 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,04 7,73 0,81 21,91 17,76 10,44 4,54 0,80 0,66 0,18 0,40 13,69 4,00 2,68 8,59 2,56 0,00 0,00 0,50 0,59 0,00 18,47 2,30 6,22 38,76 1,31 3,74 1,43 3,31 0,75 2,12 6,98 4,35 6,18 0,94
16:30:00,997 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,96 7,69 0,78 21,66 17,65 10,25 4,54 0,80 0,66 0,18 0,40 13,61 3,99 2,65 8,56 2,56 0,00 0,00 0,50 0,59 0,00 17,79 1,98 5,21 38,18 1,20 3,74 1,43 3,31 0,10 0,33 0,69 0,82 1,44 0,13
16:30:03,328 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 3,03 7,73 0,81 21,88 17,75 10,42 4,52 0,80 0,66 0,18 0,40 13,51 3,98 2,60 8,52 2,55 0,00 0,00 0,50 0,59 0,00 30,05 16,26 61,80 47,27 4,15 4,05 1,52 3,53 0,13 0,43 0,95 1,02 1,76 0,17
16:30:05,632 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,98 7,70 0,79 21,74 17,69 10,31 4,50 0,79 0,66 0,18 0,40 13,57 3,99 2,63 8,55 2,55 0,00 0,00 0,50 0,59 0,00 16,04 1,30 3,20 36,60 0,94 4,37 1,63 3,75 0,08 0,26 0,52 0,66 1,20 0,10
16:30:07,950 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,95 7,68 0,78 21,63 17,63 10,22 4,51 0,80 0,66 0,18 0,40 13,50 3,98 2,60 8,52 2,55 0,00 0,00 0,50 0,59 0,00 19,51 2,86 8,05 39,64 1,49 3,25 1,26 2,95 0,06 0,21 0,40 0,55 1,02 0,08
16:30:10,255 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 3,00 7,71 0,79 21,78 17,70 10,34 4,53 0,80 0,66 0,18 0,40 13,65 4,00 2,66 8,58 2,56 0,00 0,00 0,50 0,59 0,00 33,73 25,88 106,58 49,55 5,46 2,83 1,12 2,65 0,04 0,14 0,23 0,37 0,73 0,05
16:30:12,601 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 3,03 7,73 0,81 21,90 17,76 10,43 4,52 0,80 0,66 0,18 0,40 13,60 3,99 2,64 8,56 2,56 0,00 0,00 0,50 0,59 0,00 10,38 0,23 0,41 30,65 0,34 4,49 1,66 3,83 0,10 0,31 0,64 0,77 1,37 0,12
16:30:14,900 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 3,07 7,75 0,83 22,02 17,81 10,52 4,52 0,80 0,66 0,18 0,40 13,59 3,99 2,64 8,55 2,56 0,00 0,00 0,50 0,59 0,00 17,67 1,92 5,05 38,07 1,18 4,05 1,52 3,53 0,12 0,37 0,81 0,91 1,58 0,14
16:30:17,215 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,96 7,69 0,78 21,68 17,66 10,27 4,49 0,79 0,65 0,18 0,40 13,67 4,00 2,67 8,59 2,56 0,00 0,00 0,50 0,59 0,00 26,28 9,48 32,83 44,76 3,02 4,34 1,62 3,73 0,17 0,54 1,28 1,27 2,12 0,21
16:30:19,525 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,97 7,70 0,79 21,70 17,67 10,28 4,50 0,79 0,65 0,18 0,40 13,52 3,98 2,61 8,53 2,55 0,00 0,00 0,50 0,59 0,00 21,17 3,98 11,84 40,98 1,81 5,77 2,06 4,69 0,43 1,27 3,69 2,74 4,13 0,54
16:30:21,849 2,81 17,58 11,69 4,38 5,90 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,97 7,70 0,79 21,71 17,67 10,29 4,50 0,79 0,66 0,18 0,40 13,66 4,00 2,67 8,58 2,56 0,00 0,00 0,50 0,59 0,00 17,60 1,89 4,95 38,01 1,17 4,74 1,74 4,00 0,12 0,39 0,84 0,94 1,62 0,15
16:30:24,144 2,81 17,54 11,67 4,37 5,88 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,94 7,68 0,77 21,62 17,63 10,22 4,51 0,80 0,66 0,18 0,40 13,60 3,99 2,64 8,56 2,56 0,00 0,00 0,50 0,59 0,00 16,15 1,34 3,30 36,70 0,96 2,84 1,13 2,65 0,06 0,20 0,38 0,53 0,98 0,07
16:30:26,466 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 3,00 7,71 0,79 21,78 17,70 10,34 4,52 0,80 0,66 0,18 0,40 13,59 3,99 2,64 8,55 2,56 0,00 0,00 0,50 0,59 0,00 10,55 0,24 0,44 30,84 0,35 2,57 1,04 2,45 0,08 0,25 0,49 0,64 1,16 0,09
16:30:28,794 2,80 17,50 11,65 4,36 5,87 4,84 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,98 7,70 0,79 21,72 17,68 10,30 4,49 0,79 0,65 0,18 0,40 13,59 3,99 2,64 8,55 2,56 0,00 0,00 0,50 0,59 0,00 16,68 1,52 3,84 37,19 1,03 3,94 1,49 3,45 0,12 0,39 0,86 0,95 1,65 0,15
16:30:31,106 2,81 17,52 11,67 4,37 5,88 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 3,00 7,71 0,80 21,80 17,71 10,36 4,50 0,79 0,65 0,18 0,40 13,59 3,99 2,64 8,55 2,56 0,00 0,00 0,50 0,59 0,00 21,18 3,98 11,85 40,99 1,81 3,59 1,38 3,21 0,08 0,28 0,56 0,69 1,25 0,10
16:30:33,413 2,80 17,49 11,65 4,36 5,87 4,84 2,83 0,00 0,00 0,00 0,03 0,04 0,04 3,04 7,73 0,81 21,90 17,76 10,44 4,47 0,79 0,65 0,18 0,39 13,59 3,99 2,64 8,55 2,56 0,00 0,00 0,50 0,59 0,00 13,84 0,72 1,59 34,45 0,66 2,82 1,12 2,64 0,08 0,25 0,49 0,64 1,16 0,09
16:30:35,733 2,88 18,15 11,99 4,51 6,07 4,97 2,91 0,00 0,00 0,00 0,03 0,04 0,04 3,38 7,91 0,95 22,93 18,21 11,23 6,39 0,97 1,13 0,25 0,48 13,84 4,02 2,74 8,65 2,57 0,00 0,00 0,50 0,59 0,00 12,60 0,49 1,02 33,17 0,53 2,90 1,15 2,70 0,14 0,45 1,01 1,07 1,83 0,17
16:30:38,033 2,99 19,12 12,50 4,73 6,35 5,16 3,03 0,00 0,00 0,00 0,04 0,04 0,04 4,39 8,36 1,40 25,61 19,34 13,41 11,21 1,32 2,71 0,41 0,65 14,69 4,12 3,11 8,97 2,64 0,00 0,00 0,50 0,60 0,00 10,56 0,24 0,44 30,86 0,35 2,83 1,12 2,64 0,05 0,17 0,31 0,46 0,87 0,06
16:30:40,332 3,06 19,76 12,82 4,87 6,54 5,28 3,10 0,00 0,00 0,00 0,04 0,04 0,05 5,59 8,79 2,01 28,38 20,46 15,81 16,54 1,64 4,95 0,59 0,80 14,95 4,15 3,23 9,07 2,65 0,00 0,01 0,50 0,60 0,00 25,97 9,04 31,02 44,54 2,94 3,79 1,44 3,35 0,11 0,36 0,76 0,87 1,52 0,14
16:30:42,673 3,11 20,16 13,03 4,96 6,66 5,36 3,14 0,00 0,00 0,00 0,05 0,05 0,05 6,70 9,14 2,63 30,64 21,33 17,88 20,27 1,84 6,79 0,70 0,89 15,57 4,22 3,52 9,30 2,70 0,00 0,01 0,51 0,60 0,00 22,97 5,52 17,39 42,37 2,20 2,76 1,10 2,59 0,07 0,23 0,44 0,59 1,09 0,09
16:30:44,984 3,14 20,48 13,18 5,03 6,75 5,42 3,18 0,00 0,00 0,00 0,05 0,05 0,06 7,71 9,41 3,23 32,52 22,03 19,67 22,11 1,93 7,77 0,76 0,94 15,89 4,26 3,67 9,42 2,72 0,00 0,01 0,51 0,60 0,00 17,82 1,99 5,25 38,20 1,21 3,25 1,27 2,96 0,10 0,34 0,71 0,83 1,46 0,13
16:30:47,296 3,18 20,82 13,36 5,10 6,85 5,48 3,22 0,00 0,00 0,00 0,06 0,05 0,06 8,31 9,56 3,61 33,57 22,42 20,70 22,57 1,95 8,03 0,78 0,95 16,05 4,28 3,75 9,48 2,73 0,00 0,01 0,51 0,61 0,00 21,23 4,02 11,99 41,03 1,82 2,80 1,11 2,62 0,08 0,27 0,54 0,68 1,23 0,10
16:30:49,605 3,20 20,98 13,44 5,14 6,90 5,51 3,24 0,00 0,00 0,00 0,06 0,06 0,06 8,84 9,69 3,96 34,46 22,75 21,59 22,26 1,94 7,85 0,77 0,94 16,08 4,28 3,77 9,49 2,73 0,00 0,01 0,51 0,61 0,00 16,70 1,53 3,86 37,20 1,03 4,92 1,80 4,13 0,64 1,82 5,76 3,79 5,48 0,79
16:30:51,901 3,20 21,02 13,46 5,15 6,91 5,52 3,24 0,00 0,00 0,00 0,06 0,06 0,07 9,29 9,79 4,27 35,20 23,01 22,34 21,86 1,92 7,64 0,75 0,93 16,09 4,28 3,77 9,49 2,73 0,00 0,01 0,51 0,61 0,00 20,54 3,52 10,26 40,48 1,69 2,94 1,16 2,73 0,09 0,30 0,62 0,75 1,34 0,11
16:30:54,229 3,21 21,12 13,51 5,17 6,94 5,54 3,25 0,00 0,00 0,00 0,07 0,06 0,07 9,47 9,83 4,39 35,49 23,11 22,64 21,19 1,89 7,28 0,73 0,92 16,09 4,28 3,77 9,49 2,73 0,00 0,01 0,51 0,61 0,00 15,70 1,19 2,89 36,28 0,89 3,13 1,23 2,87 0,35 1,04 2,86 2,28 3,52 0,43
16:30:56,538 3,21 21,14 13,52 5,18 6,95 5,54 3,25 0,00 0,00 0,00 0,07 0,06 0,07 9,69 9,88 4,54 35,83 23,23 22,99 20,68 1,86 7,01 0,72 0,90 16,39 4,31 3,92 9,60 2,75 0,00 0,01 0,51 0,61 0,00 17,01 1,65 4,21 37,48 1,08 4,22 1,58 3,65 0,28 0,84 2,20 1,88 2,98 0,34
16:30:58,850 3,22 21,19 13,55 5,19 6,96 5,55 3,26 0,00 0,00 0,00 0,07 0,06 0,07 9,92 9,92 4,70 36,19 23,36 23,35 20,09 1,83 6,70 0,70 0,89 16,35 4,31 3,90 9,59 2,75 0,00 0,01 0,51 0,61 0,00 18,10 2,12 5,65 38,44 1,25 2,96 1,17 2,74 0,08 0,25 0,50 0,64 1,17 0,09
16:31:01,181 3,23 21,30 13,60 5,21 6,99 5,57 3,27 0,00 0,00 0,00 0,07 0,06 0,07 9,96 9,93 4,73 36,26 23,38 23,43 19,55 1,80 6,42 0,68 0,88 16,44 4,32 3,94 9,62 2,75 0,00 0,01 0,52 0,61 0,00 30,97 18,36 71,25 47,86 4,46 3,04 1,19 2,80 0,14 0,44 0,99 1,06 1,81 0,17
16:31:03,481 3,24 21,37 13,63 5,23 7,01 5,58 3,28 0,00 0,00 0,00 0,07 0,06 0,07 10,07 9,96 4,80 36,42 23,44 23,59 19,20 1,78 6,25 0,67 0,87 16,36 4,31 3,90 9,59 2,75 0,00 0,01 0,52 0,61 0,00 11,18 0,30 0,58 31,58 0,40 3,21 1,25 2,93 0,14 0,46 1,03 1,09 1,85 0,18
16:31:05,799 3,24 21,38 13,64 5,23 7,02 5,59 3,28 0,00 0,00 0,00 0,07 0,07 0,07 10,18 9,98 4,89 36,59 23,50 23,78 18,85 1,77 6,07 0,66 0,86 16,44 4,32 3,95 9,62 2,75 0,00 0,01 0,52 0,61 0,00 16,74 1,55 3,91 37,24 1,04 3,11 1,22 2,85 0,47 1,38 4,08 2,95 4,40 0,59
16:31:08,113 3,24 21,43 13,67 5,24 7,03 5,60 3,29 0,00 0,00 0,00 0,08 0,07 0,08 10,40 10,02 5,04 36,92 23,62 24,12 18,66 1,76 5,97 0,65 0,86 16,36 4,31 3,90 9,59 2,75 0,00 0,01 0,52 0,62 0,00 11,62 0,36 0,70 32,09 0,44 2,95 1,16 2,73 0,17 0,53 1,24 1,24 2,08 0,21
16:31:10,440 3,25 21,49 13,70 5,25 7,05 5,61 3,29 0,00 0,00 0,00 0,08 0,07 0,08 10,35 10,01 5,00 36,84 23,59 24,03 18,45 1,75 5,87 0,65 0,85 16,44 4,32 3,95 9,62 2,75 0,00 0,01 0,52 0,62 0,00 22,23 4,84 14,90 41,81 2,04 3,35 1,30 3,03 0,13 0,41 0,90 0,98 1,69 0,16
16:31:12,759 3,27 21,65 13,78 5,29 7,10 5,64 3,31 0,00 0,00 0,00 0,08 0,07 0,08 10,33 10,01 4,99 36,82 23,58 24,02 18,30 1,74 5,80 0,64 0,85 16,46 4,32 3,95 9,63 2,76 0,00 0,01 0,52 0,62 0,00 23,73 6,29 20,29 42,94 2,38 4,98 1,82 4,17 0,36 1,06 2,96 2,33 3,59 0,44
16:31:15,051 3,27 21,68 13,79 5,30 7,11 5,64 3,32 0,00 0,00 0,00 0,08 0,07 0,08 10,33 10,01 4,99 36,82 23,58 24,01 18,10 1,73 5,70 0,64 0,84 16,66 4,34 4,06 9,70 2,77 0,00 0,01 0,52 0,62 0,00 36,55 35,74 155,66 51,20 6,60 3,17 1,24 2,89 0,15 0,47 1,07 1,12 1,89 0,18
16:31:17,385 3,28 21,74 13,82 5,31 7,12 5,65 3,32 0,00 0,00 0,00 0,08 0,07 0,08 10,43 10,03 5,06 36,96 23,63 24,17 18,06 1,72 5,68 0,64 0,84 16,70 4,35 4,08 9,72 2,77 0,00 0,01 0,52 0,62 0,00 40,74 55,32 259,85 53,52 8,53 2,86 1,14 2,67 0,22 0,68 1,70 1,56 2,53 0,27
16:31:19,683 3,27 21,70 13,80 5,30 7,11 5,65 3,32 0,00 0,00 0,00 0,08 0,07 0,08 10,45 10,03 5,08 36,99 23,64 24,20 18,06 1,72 5,68 0,64 0,84 16,61 4,34 4,03 9,68 2,77 0,00 0,01 0,52 0,62 0,00 25,20 8,01 26,94 44,00 2,74 3,71 1,42 3,29 1,03 2,86 10,12 5,70 7,81 1,29
16:31:22,022 3,28 21,74 13,82 5,31 7,12 5,65 3,32 0,00 0,00 0,00 0,08 0,07 0,08 10,45 10,03 5,08 37,00 23,65 24,20 18,00 1,72 5,65 0,63 0,84 16,49 4,32 3,97 9,64 2,76 0,00 0,01 0,52 0,62 0,00 20,54 3,52 10,25 40,47 1,69 4,16 1,56 3,61 0,20 0,61 1,49 1,42 2,33 0,24
16:31:24,329 3,29 21,85 13,88 5,33 7,16 5,67 3,33 0,00 0,00 0,00 0,08 0,07 0,08 10,45 10,03 5,08 37,00 23,65 24,20 17,99 1,72 5,64 0,63 0,84 16,57 4,33 4,01 9,67 2,76 0,00 0,01 0,52 0,62 0,00 11,97 0,40 0,80 32,47 0,47 4,18 1,57 3,62 0,29 0,87 2,32 1,96 3,08 0,36
16:31:26,628 3,30 21,92 13,91 5,35 7,18 5,69 3,34 0,00 0,00 0,00 0,08 0,07 0,08 10,55 10,05 5,15 37,15 23,70 24,36 17,82 1,71 5,56 0,63 0,83 16,79 4,36 4,12 9,75 2,78 0,00 0,01 0,52 0,62 0,00 17,61 1,89 4,96 38,01 1,17 3,56 1,37 3,18 0,17 0,53 1,24 1,25 2,08 0,21
16:31:28,939 3,30 21,99 13,94 5,36 7,20 5,70 3,35 0,00 0,00 0,00 0,08 0,07 0,08 10,67 10,08 5,24 37,33 23,76 24,54 17,90 1,72 5,60 0,63 0,84 16,63 4,34 4,04 9,69 2,77 0,00 0,01 0,52 0,62 0,00 20,10 3,22 9,26 40,12 1,60 3,66 1,40 3,26 0,14 0,46 1,03 1,09 1,85 0,18
16:31:31,275 3,31 22,00 13,95 5,36 7,20 5,70 3,35 0,00 0,00 0,00 0,08 0,07 0,08 10,60 10,06 5,18 37,21 23,72 24,43 17,91 1,72 5,61 0,63 0,84 16,70 4,35 4,08 9,71 2,77 0,00 0,01 0,53 0,62 0,00 17,73 1,95 5,13 38,12 1,19 2,88 1,14 2,68 0,22 0,68 1,68 1,55 2,52 0,27
16:31:33,570 3,31 22,00 13,95 5,37 7,20 5,70 3,35 0,00 0,00 0,00 0,08 0,07 0,08 10,58 10,06 5,17 37,19 23,71 24,40 17,92 1,72 5,61 0,63 0,84 16,71 4,35 4,08 9,72 2,77 0,00 0,01 0,53 0,62 0,00 39,68 49,76 229,47 52,95 8,02 3,81 1,45 3,36 0,28 0,84 2,19 1,88 2,98 0,34
16:31:35,882 3,32 22,16 14,03 5,40 7,24 5,73 3,37 0,00 0,00 0,00 0,08 0,07 0,08 10,68 10,08 5,24 37,33 23,76 24,55 17,75 1,71 5,53 0,63 0,83 16,82 4,36 4,14 9,76 2,78 0,00 0,01 0,53 0,63 0,00 35,61 32,17 137,57 50,66 6,20 3,88 1,47 3,41 0,14 0,45 1,02 1,08 1,83 0,18
16:31:38,208 3,33 22,19 14,04 5,41 7,25 5,74 3,37 0,00 0,00 0,00 0,08 0,07 0,08 10,60 10,06 5,18 37,21 23,72 24,43 17,72 1,71 5,51 0,62 0,83 16,94 4,37 4,20 9,80 2,79 0,00 0,01 0,53 0,62 0,00 14,75 0,93 2,15 35,37 0,77 4,51 1,67 3,85 0,28 0,83 2,19 1,88 2,97 0,34
16:31:40,532 3,33 22,19 14,05 5,41 7,25 5,74 3,37 0,00 0,00 0,00 0,09 0,07 0,08 10,68 10,08 5,24 37,34 23,76 24,56 17,71 1,71 5,51 0,62 0,83 16,86 4,36 4,16 9,77 2,78 0,00 0,01 0,53 0,63 0,00 7,77 0,07 0,10 27,23 0,17 3,66 1,40 3,26 0,08 0,27 0,53 0,67 1,22 0,10
16:31:42,850 3,33 22,24 14,07 5,42 7,27 5,75 3,38 0,00 0,00 0,00 0,09 0,07 0,08 10,60 10,06 5,18 37,22 23,72 24,43 17,82 1,71 5,56 0,63 0,83 16,85 4,36 4,15 9,77 2,78 0,00 0,01 0,53 0,63 0,00 19,71 2,98 8,45 39,81 1,53 3,47 1,34 3,12 0,04 0,13 0,22 0,35 0,69 0,05
16:31:45,166 3,34 22,31 14,10 5,43 7,29 5,76 3,38 0,00 0,00 0,00 0,09 0,07 0,08 10,48 10,04 5,10 37,04 23,66 24,25 17,90 1,72 5,60 0,63 0,84 16,94 4,37 4,21 9,80 2,79 0,00 0,01 0,53 0,63 0,00 33,84 26,21 108,20 49,62 5,50 2,85 1,13 2,66 0,12 0,39 0,86 0,95 1,65 0,15
16:31:47,454 3,35 22,37 14,13 5,45 7,31 5,77 3,39 0,00 0,00 0,00 0,09 0,07 0,09 10,66 10,08 5,23 37,30 23,75 24,52 17,91 1,72 5,61 0,63 0,84 16,76 4,35 4,11 9,74 2,78 0,00 0,01 0,53 0,63 0,00 19,00 2,57 7,10 39,21 1,40 3,52 1,35 3,15 0,20 0,60 1,46 1,40 2,31 0,24
16:31:49,787 3,35 22,43 14,16 5,46 7,32 5,78 3,40 0,00 0,00 0,00 0,09 0,07 0,09 10,69 10,08 5,25 37,36 23,77 24,58 17,97 1,72 5,63 0,63 0,84 16,72 4,35 4,09 9,72 2,77 0,00 0,01 0,53 0,63 0,00 20,85 3,74 11,01 40,73 1,75 2,54 1,03 2,43 0,08 0,27 0,53 0,68 1,22 0,10
16:31:52,106 3,36 22,50 14,20 5,47 7,34 5,79 3,41 0,00 0,00 0,00 0,09 0,07 0,09 10,70 10,08 5,26 37,37 23,77 24,59 17,87 1,71 5,59 0,63 0,84 16,92 4,37 4,19 9,79 2,79 0,00 0,01 0,53 0,63 0,00 10,50 0,24 0,43 30,79 0,35 2,66 1,07 2,52 0,09 0,30 0,61 0,74 1,33 0,11
16:31:54,399 3,36 22,51 14,20 5,48 7,35 5,79 3,41 0,00 0,00 0,00 0,09 0,07 0,09 10,70 10,08 5,26 37,37 23,77 24,59 17,91 1,72 5,60 0,63 0,84 16,96 4,37 4,21 9,81 2,79 0,00 0,01 0,53 0,63 0,00 20,62 3,58 10,46 40,54 1,70 3,23 1,26 2,94 0,04 0,14 0,25 0,39 0,75 0,05
16:31:56,714 3,37 22,56 14,23 5,49 7,36 5,80 3,41 0,00 0,00 0,00 0,09 0,07 0,09 10,70 10,08 5,26 37,37 23,77 24,59 17,86 1,71 5,58 0,63 0,84 16,86 4,36 4,16 9,77 2,78 0,00 0,01 0,53 0,63 0,00 6,69 0,04 0,05 25,63 0,12 2,44 0,99 2,35 0,07 0,23 0,44 0,58 1,08 0,08
16:31:59,033 3,37 22,63 14,26 5,50 7,38 5,82 3,42 0,00 0,00 0,00 0,09 0,07 0,09 10,60 10,06 5,19 37,22 23,72 24,44 17,96 1,72 5,63 0,63 0,84 16,85 4,36 4,15 9,77 2,78 0,00 0,01 0,53 0,63 0,00 8,83 0,12 0,19 28,69 0,23 3,63 1,39 3,23 0,20 0,61 1,49 1,42 2,33 0,24
16:32:01,350 3,37 22,64 14,27 5,50 7,38 5,82 3,42 0,00 0,00 0,00 0,09 0,07 0,09 10,68 10,08 5,24 37,34 23,76 24,56 17,92 1,72 5,61 0,63 0,84 16,94 4,37 4,21 9,80 2,79 0,00 0,01 0,53 0,63 0,00 11,17 0,30 0,58 31,58 0,40 3,48 1,34 3,12 0,18 0,55 1,30 1,28 2,14 0,22
16:32:03,650 3,38 22,69 14,29 5,52 7,40 5,83 3,43 0,00 0,00 0,00 0,09 0,07 0,09 10,70 10,08 5,26 37,36 23,77 24,59 17,81 1,71 5,55 0,63 0,83 17,07 4,39 4,27 9,85 2,80 0,00 0,01 0,53 0,63 0,00 23,75 6,31 20,35 42,95 2,38 2,74 1,09 2,58 0,06 0,19 0,34 0,48 0,91 0,07
16:32:05,994 3,38 22,70 14,30 5,52 7,40 5,83 3,43 0,00 0,00 0,00 0,09 0,08 0,09 10,60 10,06 5,19 37,22 23,72 24,43 17,89 1,72 5,60 0,63 0,84 17,20 4,40 4,34 9,89 2,80 0,00 0,01 0,53 0,63 0,00 17,72 1,94 5,10 38,11 1,19 2,54 1,03 2,43 0,11 0,37 0,79 0,89 1,56 0,14
16:32:08,309 3,39 22,81 14,35 5,54 7,43 5,85 3,44 0,00 0,00 0,00 0,09 0,08 0,09 10,68 10,08 5,24 37,34 23,76 24,56 17,91 1,72 5,61 0,63 0,84 17,12 4,39 4,30 9,86 2,80 0,00 0,01 0,53 0,63 0,00 12,77 0,52 1,09 33,35 0,55 4,31 1,61 3,71 0,21 0,65 1,61 1,50 2,44 0,26
