12:04:12,319 4,54 34,26 19,75 8,00 10,68 7,82 4,63 0,00 0,00 0,00 0,08 0,07 0,08 56,62 14,33 62,34 75,74 34,97 76,40 12,91 1,43 3,37 0,47 0,70 51,59 6,94 44,31 19,49 4,32 0,02 0,05 0,69 0,80 0,01 27,77 11,84 42,59 45,78 3,45 15,34 4,73 10,31 0,13 0,42 0,92 1,00 1,73 0,16
12:04:42,412 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,85 7,63 0,74 21,34 17,51 10,01 4,57 0,80 0,67 0,18 0,40 13,79 4,02 2,72 8,63 2,57 0,00 0,00 0,49 0,59 0,00 25,20 8,01 26,93 44,00 2,74 9,75 3,22 7,16 0,08 0,27 0,54 0,68 1,23 0,10
12:04:44,707 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,86 7,64 0,74 21,37 17,52 10,03 4,61 0,80 0,68 0,19 0,40 13,97 4,04 2,80 8,70 2,58 0,00 0,00 0,49 0,59 0,00 23,06 5,60 17,70 42,43 2,22 6,08 2,15 4,89 0,04 0,12 0,20 0,34 0,67 0,04
12:04:47,040 2,81 17,51 11,66 4,37 5,88 4,84 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,89 7,65 0,76 21,47 17,56 10,10 4,61 0,81 0,68 0,19 0,40 14,01 4,04 2,81 8,72 2,59 0,00 0,00 0,49 0,59 0,00 24,71 7,40 24,56 43,65 2,61 6,95 2,41 5,45 0,03 0,11 0,18 0,30 0,61 0,04
12:04:49,345 2,81 17,55 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,75 21,40 17,53 10,05 4,66 0,81 0,69 0,19 0,40 13,67 4,00 2,67 8,59 2,56 0,00 0,00 0,49 0,59 0,00 37,40 39,19 173,41 51,68 6,97 8,94 2,99 6,68 0,08 0,25 0,48 0,62 1,14 0,09
12:04:51,655 2,81 17,55 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,90 7,65 0,76 21,47 17,57 10,11 4,67 0,81 0,69 0,19 0,40 13,61 3,99 2,65 8,56 2,56 0,00 0,00 0,49 0,59 0,00 23,82 6,39 20,65 43,00 2,40 6,24 2,20 5,00 0,15 0,47 1,07 1,12 1,90 0,18
12:04:53,960 2,81 17,55 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,75 21,40 17,53 10,05 4,67 0,81 0,70 0,19 0,40 13,93 4,03 2,78 8,69 2,58 0,00 0,00 0,49 0,59 0,00 17,75 1,96 5,15 38,14 1,19 5,12 1,86 4,26 0,05 0,18 0,31 0,46 0,87 0,06
12:04:56,300 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,90 7,65 0,76 21,47 17,57 10,11 4,66 0,81 0,69 0,19 0,40 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,49 0,59 0,00 22,15 4,76 14,64 41,74 2,02 6,59 2,31 5,22 0,08 0,27 0,53 0,67 1,22 0,10
12:04:58,597 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,75 21,40 17,53 10,05 4,67 0,81 0,69 0,19 0,40 13,57 3,99 2,63 8,55 2,55 0,00 0,00 0,49 0,59 0,00 16,82 1,58 4,00 37,31 1,05 5,41 1,95 4,46 0,03 0,09 0,14 0,25 0,52 0,03
12:05:00,922 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,90 7,65 0,76 21,47 17,57 10,11 4,64 0,81 0,69 0,19 0,40 13,42 3,97 2,57 8,49 2,54 0,00 0,00 0,49 0,59 0,00 20,48 3,48 10,11 40,43 1,68 7,05 2,44 5,51 0,03 0,12 0,19 0,32 0,64 0,04
12:05:03,215 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,75 21,40 17,53 10,05 4,67 0,81 0,69 0,19 0,40 13,98 4,04 2,80 8,71 2,58 0,00 0,00 0,49 0,59 0,00 23,76 6,33 20,42 42,96 2,38 5,63 2,02 4,60 0,05 0,17 0,31 0,45 0,87 0,06
12:05:05,560 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,75 21,38 17,53 10,04 4,66 0,81 0,69 0,19 0,40 13,92 4,03 2,78 8,68 2,58 0,00 0,00 0,49 0,59 0,00 33,59 25,46 104,54 49,47 5,41 8,20 2,78 6,23 0,07 0,22 0,41 0,56 1,03 0,08
12:05:07,862 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,74 21,38 17,52 10,04 4,67 0,81 0,69 0,19 0,40 13,49 3,98 2,60 8,52 2,55 0,00 0,00 0,49 0,59 0,00 23,26 5,80 18,45 42,58 2,27 6,98 2,42 5,47 0,15 0,48 1,10 1,14 1,92 0,19
12:05:10,180 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,87 7,64 0,74 21,38 17,52 10,04 4,66 0,81 0,69 0,19 0,40 13,49 3,98 2,60 8,52 2,55 0,00 0,00 0,49 0,59 0,00 33,79 26,06 107,48 49,59 5,48 6,55 2,30 5,20 0,03 0,09 0,14 0,26 0,54 0,03
12:05:12,480 2,81 17,56 11,68 4,38 5,89 4,85 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,89 7,65 0,76 21,47 17,56 10,10 4,67 0,81 0,69 0,19 0,40 13,82 4,02 2,73 8,65 2,57 0,00 0,00 0,49 0,59 0,00 21,07 3,90 11,56 40,90 1,79 6,89 2,40 5,41 0,06 0,19 0,36 0,50 0,95 0,07
12:05:14,782 2,84 17,77 11,79 4,42 5,95 4,89 2,87 0,00 0,00 0,00 0,03 0,04 0,04 3,01 7,72 0,80 21,84 17,73 10,39 5,32 0,87 0,85 0,21 0,43 14,15 4,06 2,87 8,77 2,60 0,00 0,00 0,49 0,59 0,00 21,50 4,23 12,72 41,24 1,88 8,04 2,73 6,13 0,29 0,88 2,34 1,97 3,10 0,36
12:05:17,106 2,87 18,02 11,93 4,48 6,03 4,95 2,90 0,00 0,00 0,00 0,04 0,04 0,04 3,48 7,95 0,99 23,20 18,32 11,44 7,21 1,03 1,36 0,28 0,51 14,92 4,15 3,22 9,06 2,65 0,00 0,00 0,49 0,59 0,00 29,77 15,66 59,11 47,09 4,06 6,87 2,39 5,40 0,09 0,29 0,60 0,73 1,31 0,11
12:05:19,408 2,89 18,21 12,02 4,52 6,08 4,98 2,92 0,00 0,00 0,00 0,04 0,04 0,05 3,93 8,17 1,19 24,45 18,86 12,45 9,12 1,18 1,97 0,34 0,58 14,90 4,15 3,21 9,06 2,65 0,00 0,00 0,49 0,59 0,00 30,90 18,18 70,45 47,81 4,44 8,56 2,88 6,45 0,12 0,38 0,81 0,91 1,59 0,14
12:05:21,724 2,90 18,33 12,09 4,55 6,12 5,01 2,93 0,00 0,00 0,00 0,04 0,05 0,05 4,27 8,31 1,35 25,32 19,22 13,17 10,41 1,27 2,41 0,39 0,62 15,36 4,20 3,42 9,23 2,68 0,00 0,00 0,50 0,59 0,00 37,22 38,44 169,51 51,58 6,89 9,81 3,24 7,19 0,18 0,57 1,37 1,34 2,21 0,23
12:05:24,059 2,92 18,54 12,19 4,60 6,18 5,05 2,96 0,00 0,00 0,00 0,05 0,05 0,05 4,69 8,47 1,54 26,33 19,64 14,02 11,19 1,32 2,70 0,41 0,65 16,02 4,27 3,74 9,47 2,73 0,00 0,00 0,50 0,59 0,00 26,10 9,23 31,80 44,64 2,98 10,14 3,33 7,39 0,19 0,59 1,42 1,37 2,26 0,23
12:05:26,367 2,93 18,62 12,24 4,62 6,21 5,06 2,97 0,00 0,00 0,00 0,05 0,05 0,05 5,05 8,61 1,73 27,19 19,98 14,76 11,39 1,33 2,77 0,42 0,65 15,96 4,27 3,71 9,45 2,72 0,00 0,00 0,50 0,60 0,00 42,13 63,27 304,20 54,25 9,24 9,64 3,19 7,09 0,37 1,10 3,08 2,40 3,69 0,46
12:05:28,690 2,94 18,64 12,25 4,62 6,21 5,07 2,97 0,00 0,00 0,00 0,05 0,05 0,06 5,23 8,67 1,82 27,58 20,14 15,11 11,28 1,33 2,73 0,42 0,65 16,34 4,31 3,89 9,59 2,75 0,00 0,00 0,50 0,60 0,00 27,20 10,88 38,58 45,39 3,28 6,46 2,27 5,14 0,07 0,23 0,45 0,59 1,09 0,09
12:05:30,979 2,95 18,73 12,30 4,64 6,24 5,08 2,98 0,00 0,00 0,00 0,05 0,05 0,06 5,47 8,75 1,94 28,11 20,35 15,58 11,19 1,32 2,70 0,41 0,65 16,03 4,27 3,74 9,47 2,73 0,00 0,01 0,50 0,60 0,00 28,14 12,48 45,30 46,02 3,55 7,38 2,54 5,72 0,23 0,69 1,73 1,58 2,56 0,28
12:05:33,324 2,95 18,80 12,33 4,66 6,26 5,10 2,99 0,00 0,00 0,00 0,05 0,05 0,06 5,68 8,82 2,05 28,56 20,53 15,98 10,99 1,31 2,63 0,41 0,64 16,16 4,29 3,80 9,52 2,74 0,00 0,01 0,50 0,60 0,00 25,68 8,65 29,46 44,34 2,86 8,07 2,74 6,15 0,23 0,72 1,81 1,63 2,64 0,29
12:05:35,609 2,95 18,81 12,34 4,66 6,26 5,10 2,99 0,00 0,00 0,00 0,05 0,05 0,06 5,77 8,85 2,11 28,77 20,61 16,16 10,85 1,30 2,57 0,40 0,64 16,78 4,35 4,12 9,74 2,78 0,00 0,01 0,50 0,60 0,00 20,13 3,24 9,32 40,14 1,61 6,52 2,29 5,18 0,07 0,25 0,48 0,62 1,14 0,09
12:05:37,933 2,96 18,86 12,36 4,67 6,28 5,11 2,99 0,00 0,00 0,00 0,05 0,05 0,06 5,96 8,91 2,21 29,16 20,76 16,51 10,72 1,29 2,52 0,40 0,63 16,91 4,37 4,19 9,79 2,79 0,00 0,01 0,50 0,60 0,00 17,24 1,74 4,49 37,69 1,12 6,38 2,25 5,09 0,03 0,11 0,18 0,31 0,62 0,04
12:05:40,270 2,97 18,91 12,39 4,68 6,29 5,12 3,00 0,00 0,00 0,00 0,06 0,05 0,06 6,17 8,98 2,32 29,59 20,93 16,91 10,52 1,28 2,45 0,39 0,63 16,53 4,33 3,99 9,65 2,76 0,00 0,01 0,50 0,60 0,00 32,15 21,33 84,96 48,59 4,87 6,60 2,31 5,23 0,14 0,43 0,96 1,03 1,77 0,17
12:05:42,583 2,97 18,93 12,39 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,06 0,05 0,06 6,21 8,99 2,35 29,68 20,96 16,99 10,35 1,26 2,39 0,38 0,62 16,46 4,32 3,95 9,63 2,76 0,00 0,01 0,50 0,60 0,00 28,07 12,37 44,83 45,98 3,54 6,45 2,27 5,14 0,07 0,22 0,42 0,56 1,04 0,08
12:05:44,895 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,22 8,99 2,35 29,69 20,97 17,01 10,18 1,25 2,33 0,38 0,62 16,74 4,35 4,10 9,73 2,77 0,00 0,01 0,51 0,60 0,00 36,90 37,15 162,89 51,40 6,75 7,87 2,68 6,03 0,07 0,23 0,44 0,59 1,09 0,09
12:05:47,197 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,22 9,00 2,35 29,70 20,97 17,01 10,11 1,25 2,31 0,38 0,61 16,60 4,34 4,03 9,68 2,77 0,00 0,01 0,51 0,60 0,00 25,93 8,98 30,78 44,51 2,93 8,57 2,88 6,45 0,13 0,41 0,90 0,99 1,70 0,16
12:05:49,514 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,46 9,07 2,49 30,18 21,15 17,45 10,00 1,24 2,27 0,37 0,61 16,57 4,33 4,01 9,67 2,76 0,00 0,01 0,51 0,60 0,00 17,47 1,83 4,77 37,89 1,15 6,05 2,15 4,87 0,04 0,15 0,26 0,40 0,77 0,05
12:05:51,811 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,51 9,08 2,52 30,27 21,19 17,54 9,92 1,23 2,24 0,37 0,61 16,86 4,36 4,16 9,77 2,78 0,00 0,01 0,51 0,60 0,00 23,66 6,21 19,98 42,88 2,36 8,02 2,73 6,11 0,12 0,39 0,85 0,95 1,64 0,15
12:05:54,127 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,58 9,10 2,56 30,42 21,25 17,67 9,83 1,23 2,21 0,37 0,60 16,42 4,32 3,94 9,62 2,75 0,00 0,01 0,51 0,60 0,00 25,95 9,01 30,90 44,52 2,93 5,64 2,02 4,60 0,04 0,14 0,24 0,38 0,73 0,05
12:05:56,452 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,60 9,11 2,57 30,44 21,26 17,70 9,75 1,22 2,18 0,36 0,60 16,63 4,34 4,04 9,69 2,77 0,00 0,01 0,51 0,60 0,00 27,12 10,75 38,04 45,33 3,26 7,52 2,58 5,81 0,05 0,17 0,31 0,45 0,86 0,06
12:05:58,762 2,97 18,97 12,42 4,69 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 6,73 9,14 2,64 30,69 21,35 17,93 9,74 1,22 2,18 0,36 0,60 16,98 4,38 4,22 9,81 2,79 0,00 0,01 0,51 0,61 0,00 17,64 1,91 5,00 38,04 1,18 6,70 2,34 5,29 0,07 0,24 0,47 0,61 1,12 0,09
12:06:01,080 2,96 18,89 12,38 4,68 6,29 5,11 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,82 9,17 2,69 30,87 21,42 18,10 9,64 1,22 2,14 0,36 0,60 16,54 4,33 4,00 9,66 2,76 0,00 0,01 0,51 0,61 0,00 27,11 10,75 38,02 45,33 3,26 6,02 2,14 4,86 0,04 0,12 0,21 0,34 0,67 0,04
12:06:03,407 2,97 18,92 12,39 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 6,97 9,21 2,78 31,15 21,52 18,36 9,62 1,21 2,14 0,36 0,60 16,96 4,37 4,21 9,81 2,79 0,00 0,01 0,51 0,61 0,00 20,11 3,23 9,28 40,13 1,61 5,58 2,00 4,56 0,05 0,17 0,31 0,46 0,87 0,06
12:06:05,699 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,00 9,22 2,80 31,21 21,55 18,42 9,62 1,21 2,13 0,36 0,60 17,15 4,39 4,31 9,88 2,80 0,00 0,01 0,51 0,61 0,00 21,69 4,38 13,27 41,39 1,92 5,99 2,13 4,83 0,03 0,11 0,18 0,31 0,61 0,04
12:06:08,037 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,00 9,22 2,80 31,22 21,55 18,43 9,59 1,21 2,12 0,36 0,60 16,88 4,37 4,17 9,78 2,78 0,00 0,01 0,51 0,61 0,00 25,71 8,69 29,62 44,36 2,87 9,46 3,14 6,99 0,08 0,27 0,53 0,67 1,21 0,10
12:06:10,331 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,00 9,22 2,80 31,22 21,55 18,43 9,55 1,21 2,11 0,36 0,60 17,23 4,40 4,36 9,91 2,81 0,00 0,01 0,51 0,61 0,00 33,97 26,61 110,13 49,69 5,55 7,75 2,65 5,95 0,08 0,27 0,54 0,68 1,22 0,10
12:06:12,638 2,97 18,97 12,42 4,69 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,07 9,24 2,84 31,35 21,60 18,55 9,51 1,21 2,10 0,36 0,59 17,31 4,41 4,40 9,93 2,81 0,00 0,01 0,51 0,61 0,00 18,39 2,25 6,08 38,69 1,30 6,70 2,34 5,29 0,04 0,14 0,24 0,38 0,74 0,05
12:06:14,958 2,97 18,94 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,22 9,28 2,93 31,62 21,70 18,81 9,50 1,21 2,09 0,36 0,59 17,22 4,40 4,35 9,90 2,81 0,00 0,01 0,51 0,61 0,00 19,65 2,94 8,32 39,75 1,52 7,50 2,58 5,80 0,05 0,15 0,27 0,41 0,79 0,06
12:06:17,289 2,97 18,98 12,42 4,70 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,25 9,29 2,95 31,68 21,72 18,86 9,50 1,21 2,09 0,36 0,59 16,79 4,36 4,12 9,75 2,78 0,00 0,01 0,51 0,61 0,00 25,20 8,01 26,93 44,00 2,74 8,39 2,83 6,34 0,08 0,27 0,55 0,69 1,24 0,10
12:06:19,575 2,97 18,98 12,42 4,70 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,25 9,29 2,95 31,69 21,73 18,88 9,47 1,20 2,08 0,35 0,59 16,61 4,34 4,03 9,68 2,77 0,00 0,01 0,51 0,61 0,00 25,11 7,89 26,47 43,93 2,71 7,38 2,54 5,72 0,05 0,17 0,30 0,44 0,84 0,06
12:06:21,916 2,97 18,94 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,19 9,27 2,91 31,57 21,68 18,76 9,43 1,20 2,07 0,35 0,59 16,77 4,35 4,11 9,74 2,78 0,00 0,01 0,51 0,61 0,00 18,74 2,43 6,66 38,99 1,36 8,50 2,86 6,41 0,03 0,11 0,19 0,31 0,63 0,04
12:06:24,225 2,97 18,98 12,42 4,70 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,38 9,32 3,03 31,92 21,81 19,10 9,49 1,20 2,09 0,36 0,59 17,11 4,39 4,29 9,86 2,80 0,00 0,01 0,51 0,61 0,00 22,72 5,28 16,51 42,18 2,14 7,49 2,57 5,79 0,09 0,29 0,59 0,73 1,30 0,11
12:06:26,519 2,97 18,94 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,42 9,33 3,05 31,99 21,84 19,17 9,44 1,20 2,07 0,35 0,59 17,18 4,40 4,33 9,89 2,80 0,00 0,01 0,51 0,61 0,00 25,95 9,01 30,91 44,53 2,93 7,01 2,43 5,49 0,03 0,09 0,14 0,25 0,52 0,03
12:06:28,858 2,97 18,98 12,42 4,70 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,36 9,32 3,02 31,88 21,80 19,06 9,43 1,20 2,07 0,35 0,59 16,78 4,36 4,12 9,75 2,78 0,00 0,01 0,51 0,61 0,00 25,02 7,79 26,04 43,87 2,69 7,17 2,48 5,59 0,04 0,15 0,25 0,39 0,77 0,05
12:06:31,153 2,97 18,94 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,34 9,31 3,01 31,86 21,79 19,04 9,33 1,19 2,04 0,35 0,59 16,91 4,37 4,19 9,79 2,79 0,00 0,01 0,51 0,61 0,00 18,50 2,31 6,27 38,79 1,32 6,56 2,30 5,20 0,05 0,17 0,30 0,45 0,86 0,06
12:06:33,469 2,98 19,02 12,44 4,71 6,33 5,14 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,41 9,33 3,05 31,98 21,84 19,15 9,41 1,20 2,06 0,35 0,59 17,24 4,40 4,36 9,91 2,81 0,00 0,01 0,51 0,61 0,00 17,99 2,07 5,50 38,35 1,23 7,38 2,54 5,72 0,03 0,10 0,15 0,26 0,54 0,03
12:06:35,775 2,98 18,99 12,43 4,70 6,32 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,42 9,34 3,06 32,00 21,84 19,18 9,36 1,20 2,05 0,35 0,59 17,20 4,40 4,34 9,90 2,80 0,00 0,01 0,51 0,61 0,00 16,18 1,35 3,32 36,72 0,96 8,13 2,76 6,18 0,03 0,12 0,20 0,33 0,65 0,04
12:06:38,082 2,97 18,94 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,50 9,36 3,10 32,14 21,89 19,30 9,38 1,20 2,05 0,35 0,59 16,79 4,36 4,12 9,75 2,78 0,00 0,01 0,51 0,61 0,00 19,74 3,00 8,51 39,83 1,54 7,00 2,43 5,49 0,05 0,17 0,29 0,43 0,83 0,06
12:06:40,421 2,97 18,98 12,42 4,70 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,51 9,36 3,11 32,16 21,90 19,33 9,32 1,19 2,03 0,35 0,59 16,71 4,35 4,08 9,72 2,77 0,00 0,01 0,51 0,61 0,00 24,07 6,66 21,68 43,18 2,46 8,95 2,99 6,68 0,08 0,27 0,55 0,69 1,24 0,10
12:06:42,725 2,97 18,98 12,42 4,70 6,31 5,13 3,01 0,00 0,00 0,00 0,05 0,05 0,06 7,59 9,38 3,16 32,30 21,95 19,46 9,37 1,20 2,05 0,35 0,59 16,69 4,35 4,07 9,71 2,77 0,00 0,01 0,51 0,61 0,00 19,87 3,08 8,78 39,94 1,56 7,40 2,55 5,74 0,08 0,25 0,49 0,63 1,15 0,09
12:06:45,020 2,97 18,94 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,53 9,36 3,12 32,20 21,92 19,36 9,32 1,19 2,03 0,35 0,59 16,89 4,37 4,18 9,78 2,78 0,00 0,01 0,51 0,61 0,00 18,53 2,33 6,31 38,82 1,32 6,13 2,17 4,93 0,04 0,12 0,20 0,34 0,66 0,04
12:06:47,345 2,97 18,93 12,40 4,69 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,52 9,36 3,11 32,17 21,91 19,34 9,37 1,20 2,05 0,35 0,59 16,73 4,35 4,09 9,72 2,77 0,00 0,01 0,51 0,61 0,00 17,34 1,78 4,61 37,77 1,13 6,86 2,39 5,39 0,06 0,21 0,38 0,53 0,99 0,08
12:06:49,685 2,97 18,93 12,40 4,68 6,30 5,12 3,00 0,00 0,00 0,00 0,05 0,05 0,06 7,52 9,36 3,11 32,17 21,91 19,34 9,32 1,19 2,03 0,35 0,59 17,10 4,39 4,29 9,86 2,80 0,00 0,01 0,51 0,61 0,00 17,84 2,00 5,28 38,22 1,21 6,45 2,27 5,13 0,05 0,16 0,29 0,43 0,83 0,06
