14:03:32,368 4,57 34,58 19,90 8,06 10,76 7,87 4,66 0,00 0,00 0,00 0,08 0,07 0,08 58,72 14,44 65,79 76,92 35,26 78,31 12,80 1,42 3,33 0,47 0,70 54,01 7,07 48,83 20,05 4,40 0,02 0,05 0,70 0,80 0,01 2,95 0,00 0,00 18,34 0,02 2,98 1,18 2,76 0,09 0,29 0,58 0,72 1,29 0,11
14:03:57,832 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,86 7,64 0,74 21,36 17,52 10,03 4,46 0,79 0,65 0,18 0,39 14,20 4,06 2,89 8,79 2,60 0,00 0,00 0,50 0,59 0,00 8,04 0,08 0,12 27,61 0,18 1,91 0,80 1,92 0,11 0,35 0,73 0,85 1,49 0,13
14:04:00,158 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,84 7,62 0,73 21,29 17,48 9,97 4,47 0,79 0,65 0,18 0,39 14,05 4,05 2,83 8,73 2,59 0,00 0,00 0,50 0,59 0,00 6,81 0,04 0,06 25,81 0,12 1,72 0,74 1,77 0,07 0,22 0,43 0,57 1,06 0,08
14:04:02,480 2,82 17,61 11,71 4,39 5,91 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,81 7,60 0,72 21,19 17,44 9,90 4,48 0,79 0,65 0,18 0,39 13,94 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 12,87 0,54 1,13 33,45 0,56 2,21 0,91 2,17 0,21 0,65 1,61 1,50 2,45 0,26
14:04:04,783 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,83 7,62 0,73 21,26 17,47 9,95 4,48 0,79 0,65 0,18 0,39 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 8,73 0,11 0,18 28,56 0,22 2,53 1,02 2,42 0,26 0,78 2,02 1,77 2,82 0,32
14:04:07,081 2,82 17,61 11,71 4,39 5,91 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,83 7,62 0,73 21,27 17,48 9,95 4,46 0,79 0,65 0,18 0,39 14,08 4,05 2,84 8,74 2,59 0,00 0,00 0,50 0,59 0,00 10,75 0,26 0,48 31,08 0,36 1,78 0,76 1,82 0,11 0,37 0,78 0,89 1,56 0,14
14:04:09,424 2,82 17,62 11,72 4,39 5,91 4,87 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,78 7,59 0,71 21,10 17,40 9,83 4,46 0,79 0,65 0,18 0,39 13,94 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 5,78 0,02 0,03 24,14 0,08 1,81 0,77 1,84 0,13 0,40 0,88 0,97 1,67 0,15
14:04:11,713 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,82 7,61 0,73 21,24 17,46 9,93 4,44 0,79 0,64 0,18 0,39 13,91 4,03 2,77 8,68 2,58 0,00 0,00 0,50 0,59 0,00 8,00 0,08 0,12 27,56 0,18 2,73 1,09 2,57 0,20 0,61 1,49 1,42 2,34 0,24
14:04:14,026 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,78 7,59 0,71 21,09 17,40 9,82 4,42 0,79 0,64 0,18 0,39 14,08 4,05 2,84 8,74 2,59 0,00 0,00 0,50 0,59 0,00 5,95 0,02 0,03 24,42 0,09 2,04 0,85 2,03 0,10 0,32 0,65 0,78 1,39 0,12
14:04:16,359 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,74 7,57 0,70 20,98 17,34 9,74 4,42 0,79 0,64 0,18 0,39 13,94 4,03 2,78 8,69 2,58 0,00 0,00 0,50 0,59 0,00 6,93 0,04 0,06 25,99 0,13 2,08 0,87 2,06 0,12 0,40 0,86 0,96 1,65 0,15
14:04:18,668 2,82 17,61 11,71 4,39 5,91 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,76 7,58 0,70 21,04 17,37 9,78 4,42 0,79 0,64 0,18 0,39 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,49 0,59 0,00 7,07 0,05 0,07 26,21 0,14 2,79 1,11 2,61 0,28 0,84 2,20 1,88 2,98 0,34
14:04:20,982 2,81 17,58 11,70 4,38 5,90 4,86 2,85 0,00 0,00 0,00 0,03 0,04 0,04 2,71 7,55 0,69 20,88 17,30 9,67 4,39 0,78 0,63 0,18 0,39 14,01 4,04 2,81 8,72 2,59 0,00 0,00 0,50 0,59 0,00 7,85 0,07 0,11 27,34 0,17 2,51 1,01 2,40 0,35 1,04 2,87 2,29 3,53 0,43
14:04:23,293 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,70 7,54 0,68 20,85 17,29 9,64 4,41 0,79 0,64 0,18 0,39 14,01 4,04 2,81 8,72 2,59 0,00 0,00 0,50 0,59 0,00 7,01 0,05 0,06 26,12 0,13 2,22 0,91 2,17 0,24 0,74 1,88 1,68 2,70 0,30
14:04:25,606 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,70 7,54 0,68 20,85 17,28 9,64 4,40 0,78 0,63 0,18 0,39 14,01 4,04 2,81 8,72 2,59 0,00 0,00 0,50 0,59 0,00 12,34 0,45 0,93 32,89 0,51 2,35 0,96 2,28 0,30 0,90 2,39 2,00 3,14 0,37
14:04:27,925 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,70 7,54 0,68 20,84 17,28 9,64 4,40 0,78 0,63 0,18 0,39 14,10 4,05 2,85 8,75 2,59 0,00 0,00 0,49 0,59 0,00 9,48 0,16 0,27 29,53 0,27 2,49 1,01 2,39 0,29 0,88 2,33 1,97 3,10 0,36
14:04:30,214 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,70 7,54 0,68 20,84 17,28 9,64 4,38 0,78 0,63 0,18 0,39 13,95 4,03 2,79 8,69 2,58 0,00 0,00 0,49 0,59 0,00 8,87 0,12 0,19 28,74 0,23 2,61 1,05 2,48 0,33 0,99 2,69 2,18 3,38 0,41
14:04:32,525 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,67 7,53 0,67 20,76 17,24 9,57 4,38 0,78 0,63 0,18 0,39 14,00 4,04 2,81 8,71 2,59 0,00 0,00 0,49 0,59 0,00 10,81 0,27 0,50 31,15 0,37 2,53 1,02 2,41 0,25 0,76 1,93 1,71 2,75 0,31
14:04:34,858 2,81 17,57 11,69 4,38 5,89 4,86 2,84 0,00 0,00 0,00 0,03 0,04 0,04 2,67 7,52 0,67 20,74 17,24 9,56 4,47 0,79 0,65 0,18 0,39 13,93 4,03 2,78 8,68 2,58 0,00 0,00 0,49 0,59 0,00 7,51 0,06 0,09 26,86 0,16 2,85 1,13 2,66 0,10 0,32 0,67 0,79 1,40 0,12
14:04:37,159 2,86 17,97 11,90 4,47 6,01 4,93 2,89 0,00 0,00 0,00 0,03 0,04 0,04 2,97 7,69 0,78 21,69 17,66 10,27 6,29 0,96 1,10 0,25 0,47 14,08 4,05 2,84 8,75 2,59 0,00 0,00 0,49 0,59 0,00 7,08 0,05 0,07 26,21 0,14 1,96 0,82 1,97 0,15 0,47 1,06 1,11 1,88 0,18
14:04:39,490 2,92 18,46 12,16 4,58 6,16 5,03 2,95 0,00 0,00 0,00 0,04 0,04 0,04 3,50 7,96 1,00 23,25 18,35 11,49 9,25 1,19 2,01 0,35 0,59 14,65 4,12 3,09 8,96 2,63 0,00 0,00 0,50 0,59 0,00 8,09 0,08 0,13 27,69 0,19 2,24 0,92 2,19 0,26 0,78 2,01 1,76 2,81 0,32
14:04:41,800 2,95 18,78 12,32 4,65 6,25 5,09 2,99 0,00 0,00 0,00 0,04 0,04 0,04 4,05 8,22 1,24 24,75 18,98 12,70 12,31 1,39 3,13 0,45 0,68 14,76 4,13 3,14 9,00 2,64 0,00 0,00 0,50 0,59 0,00 8,09 0,08 0,13 27,68 0,19 2,22 0,91 2,18 0,35 1,04 2,89 2,30 3,54 0,44
14:04:44,127 2,98 19,06 12,46 4,71 6,33 5,15 3,02 0,00 0,00 0,00 0,04 0,04 0,05 4,54 8,42 1,48 25,99 19,50 13,73 14,53 1,53 4,05 0,52 0,75 15,15 4,17 3,32 9,15 2,67 0,00 0,01 0,50 0,60 0,00 12,17 0,43 0,87 32,69 0,49 2,44 0,99 2,35 0,25 0,76 1,94 1,72 2,76 0,31
14:04:46,434 3,00 19,24 12,56 4,75 6,39 5,18 3,04 0,00 0,00 0,00 0,04 0,04 0,05 5,06 8,61 1,73 27,21 19,99 14,78 15,96 1,61 4,69 0,57 0,79 15,14 4,17 3,31 9,14 2,67 0,00 0,01 0,50 0,60 0,00 11,39 0,33 0,63 31,82 0,42 2,51 1,01 2,40 0,26 0,80 2,08 1,81 2,88 0,33
14:04:48,725 3,02 19,37 12,62 4,78 6,43 5,21 3,05 0,00 0,00 0,00 0,05 0,05 0,05 5,37 8,72 1,89 27,91 20,27 15,39 16,73 1,65 5,04 0,59 0,81 15,23 4,18 3,36 9,18 2,67 0,00 0,01 0,50 0,60 0,00 8,85 0,12 0,19 28,72 0,23 1,99 0,83 1,99 0,17 0,54 1,26 1,26 2,10 0,21
14:04:51,069 3,02 19,39 12,63 4,79 6,43 5,21 3,06 0,00 0,00 0,00 0,05 0,05 0,05 5,76 8,85 2,10 28,73 20,59 16,13 17,16 1,68 5,24 0,61 0,82 15,34 4,20 3,41 9,22 2,68 0,00 0,01 0,50 0,60 0,00 6,35 0,03 0,04 25,08 0,10 1,85 0,78 1,87 0,11 0,34 0,71 0,83 1,46 0,13
14:04:53,369 3,04 19,58 12,73 4,83 6,49 5,25 3,08 0,00 0,00 0,00 0,05 0,05 0,05 6,00 8,93 2,23 29,25 20,80 16,60 17,19 1,68 5,26 0,61 0,82 15,37 4,20 3,42 9,23 2,68 0,00 0,01 0,50 0,60 0,00 9,61 0,17 0,28 29,69 0,28 2,32 0,95 2,25 0,31 0,93 2,51 2,07 3,24 0,38
14:04:55,692 3,04 19,61 12,75 4,84 6,50 5,25 3,08 0,00 0,00 0,00 0,05 0,05 0,05 6,29 9,01 2,39 29,82 21,02 17,12 17,04 1,67 5,19 0,60 0,81 15,46 4,21 3,47 9,26 2,69 0,00 0,01 0,51 0,60 0,00 9,64 0,17 0,29 29,74 0,28 2,57 1,04 2,45 0,15 0,46 1,05 1,10 1,87 0,18
14:04:57,996 3,05 19,67 12,77 4,85 6,52 5,26 3,09 0,00 0,00 0,00 0,05 0,05 0,05 6,53 9,09 2,52 30,30 21,20 17,57 16,74 1,65 5,05 0,59 0,81 15,39 4,20 3,43 9,24 2,68 0,00 0,01 0,51 0,60 0,00 7,47 0,06 0,09 26,80 0,15 1,96 0,82 1,97 0,09 0,31 0,63 0,76 1,35 0,12
14:05:00,307 3,05 19,68 12,78 4,85 6,52 5,26 3,09 0,00 0,00 0,00 0,05 0,05 0,06 6,64 9,12 2,59 30,52 21,28 17,77 16,53 1,64 4,95 0,59 0,80 15,76 4,24 3,61 9,37 2,71 0,00 0,01 0,51 0,60 0,00 9,36 0,15 0,25 29,37 0,26 2,29 0,94 2,23 0,17 0,52 1,21 1,22 2,04 0,20
14:05:02,627 3,06 19,72 12,80 4,86 6,53 5,27 3,09 0,00 0,00 0,00 0,05 0,05 0,06 6,91 9,20 2,75 31,05 21,49 18,27 16,33 1,63 4,85 0,58 0,80 15,64 4,23 3,55 9,33 2,70 0,00 0,01 0,51 0,60 0,00 12,51 0,48 0,99 33,07 0,52 2,71 1,08 2,56 0,24 0,74 1,90 1,69 2,72 0,30
14:05:04,937 3,05 19,69 12,78 4,85 6,52 5,27 3,09 0,00 0,00 0,00 0,05 0,05 0,06 6,97 9,21 2,78 31,16 21,53 18,37 16,09 1,62 4,74 0,57 0,79 15,52 4,22 3,49 9,29 2,69 0,00 0,01 0,51 0,60 0,00 9,40 0,15 0,26 29,42 0,27 2,68 1,07 2,53 0,34 1,02 2,81 2,25 3,48 0,42
14:05:07,258 3,05 19,68 12,78 4,85 6,52 5,27 3,09 0,00 0,00 0,00 0,05 0,05 0,06 7,32 9,31 2,99 31,81 21,77 18,99 15,84 1,60 4,63 0,56 0,78 15,50 4,21 3,48 9,28 2,69 0,00 0,01 0,51 0,61 0,00 8,28 0,09 0,14 27,95 0,20 3,01 1,18 2,78 0,25 0,75 1,93 1,71 2,75 0,31
14:05:09,584 3,06 19,77 12,83 4,87 6,55 5,28 3,10 0,00 0,00 0,00 0,06 0,05 0,06 7,25 9,29 2,95 31,69 21,73 18,87 15,64 1,59 4,54 0,56 0,78 15,59 4,22 3,52 9,31 2,70 0,00 0,01 0,51 0,61 0,00 11,57 0,35 0,68 32,03 0,43 2,59 1,04 2,46 0,24 0,72 1,83 1,65 2,65 0,29
14:05:11,893 3,07 19,88 12,88 4,90 6,58 5,30 3,11 0,00 0,00 0,00 0,06 0,05 0,06 7,52 9,36 3,11 32,17 21,91 19,34 15,45 1,58 4,46 0,55 0,77 15,60 4,23 3,53 9,32 2,70 0,00 0,01 0,51 0,61 0,00 8,54 0,10 0,16 28,30 0,21 2,33 0,95 2,26 0,24 0,74 1,89 1,68 2,71 0,30
14:05:14,195 3,08 19,94 12,92 4,91 6,60 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 7,64 9,39 3,19 32,40 21,99 19,56 15,42 1,58 4,44 0,55 0,77 15,70 4,24 3,58 9,35 2,71 0,00 0,01 0,51 0,61 0,00 10,58 0,24 0,45 30,89 0,35 2,69 1,08 2,54 0,27 0,81 2,10 1,82 2,89 0,33
14:05:16,498 3,08 19,96 12,92 4,91 6,60 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 7,81 9,44 3,30 32,70 22,10 19,85 15,17 1,56 4,33 0,54 0,76 15,72 4,24 3,59 9,36 2,71 0,00 0,01 0,51 0,61 0,00 9,02 0,13 0,21 28,94 0,24 2,38 0,97 2,30 0,23 0,71 1,78 1,61 2,61 0,28
14:05:18,829 3,09 20,05 12,97 4,93 6,63 5,34 3,13 0,00 0,00 0,00 0,06 0,05 0,06 7,85 9,45 3,32 32,76 22,13 19,91 15,12 1,56 4,31 0,54 0,76 15,82 4,25 3,64 9,40 2,71 0,00 0,01 0,51 0,61 0,00 6,11 0,03 0,03 24,69 0,10 2,80 1,11 2,62 0,21 0,64 1,58 1,48 2,42 0,26
14:05:21,140 3,10 20,07 12,98 4,94 6,63 5,34 3,13 0,00 0,00 0,00 0,06 0,05 0,06 7,85 9,45 3,32 32,78 22,13 19,92 15,06 1,56 4,28 0,54 0,76 15,65 4,23 3,56 9,33 2,70 0,00 0,01 0,51 0,61 0,00 5,39 0,02 0,02 23,45 0,07 2,44 0,99 2,35 0,19 0,57 1,38 1,34 2,22 0,23
14:05:23,428 3,09 19,98 12,94 4,92 6,61 5,32 3,12 0,00 0,00 0,00 0,06 0,05 0,06 8,23 9,54 3,56 33,43 22,37 20,57 15,05 1,56 4,28 0,54 0,76 15,62 4,23 3,54 9,32 2,70 0,00 0,01 0,51 0,61 0,00 5,09 0,01 0,01 22,92 0,06 1,81 0,77 1,84 0,08 0,25 0,48 0,63 1,14 0,09
14:05:25,746 3,09 20,06 12,97 4,94 6,63 5,34 3,13 0,00 0,00 0,00 0,06 0,05 0,06 8,00 9,49 3,42 33,04 22,23 20,18 14,90 1,55 4,21 0,53 0,76 15,80 4,25 3,63 9,39 2,71 0,00 0,01 0,51 0,61 0,00 3,48 0,00 0,00 19,62 0,03 1,77 0,76 1,81 0,06 0,19 0,35 0,49 0,93 0,07
14:05:28,084 3,10 20,07 12,98 4,94 6,63 5,34 3,13 0,00 0,00 0,00 0,06 0,05 0,06 8,19 9,53 3,53 33,36 22,34 20,49 14,87 1,55 4,20 0,53 0,76 15,84 4,25 3,65 9,40 2,71 0,00 0,01 0,51 0,61 0,00 5,82 0,02 0,03 24,20 0,09 1,79 0,76 1,83 0,05 0,16 0,28 0,43 0,82 0,06
14:05:30,378 3,11 20,17 13,03 4,96 6,66 5,36 3,14 0,00 0,00 0,00 0,06 0,06 0,06 8,30 9,56 3,61 33,55 22,42 20,69 14,82 1,54 4,18 0,53 0,76 15,85 4,25 3,65 9,41 2,72 0,00 0,01 0,51 0,61 0,00 4,48 0,01 0,01 21,76 0,05 2,24 0,92 2,19 0,13 0,41 0,91 0,99 1,71 0,16
14:05:32,697 3,11 20,23 13,06 4,97 6,68 5,37 3,15 0,00 0,00 0,00 0,06 0,06 0,06 8,40 9,58 3,67 33,73 22,48 20,86 14,81 1,54 4,17 0,53 0,75 15,85 4,25 3,65 9,41 2,72 0,00 0,01 0,51 0,61 0,00 5,86 0,02 0,03 24,28 0,09 2,67 1,07 2,53 0,15 0,46 1,04 1,10 1,86 0,18
14:05:35,013 3,11 20,20 13,05 4,97 6,67 5,36 3,15 0,00 0,00 0,00 0,06 0,06 0,06 8,58 9,63 3,79 34,03 22,59 21,16 14,81 1,54 4,17 0,53 0,75 15,95 4,26 3,70 9,44 2,72 0,00 0,01 0,51 0,61 0,00 5,58 0,02 0,02 23,79 0,08 2,33 0,95 2,26 0,17 0,52 1,21 1,22 2,05 0,20
14:05:37,319 3,11 20,24 13,07 4,98 6,68 5,37 3,15 0,00 0,00 0,00 0,06 0,06 0,06 8,70 9,65 3,87 34,22 22,66 21,36 14,81 1,54 4,17 0,53 0,75 15,97 4,27 3,71 9,45 2,72 0,00 0,01 0,51 0,61 0,00 4,34 0,01 0,01 21,47 0,04 1,88 0,80 1,91 0,09 0,28 0,56 0,70 1,26 0,10
14:05:39,634 3,11 20,25 13,07 4,98 6,69 5,37 3,15 0,00 0,00 0,00 0,06 0,06 0,06 8,80 9,68 3,94 34,40 22,72 21,53 14,86 1,55 4,19 0,53 0,76 15,97 4,27 3,71 9,45 2,72 0,00 0,01 0,51 0,61 0,00 3,68 0,00 0,00 20,07 0,03 1,67 0,72 1,73 0,10 0,32 0,67 0,79 1,40 0,12
14:05:41,960 3,12 20,30 13,09 4,99 6,70 5,38 3,16 0,00 0,00 0,00 0,06 0,06 0,06 8,99 9,72 4,06 34,71 22,83 21,84 14,87 1,55 4,20 0,53 0,76 15,97 4,27 3,71 9,45 2,72 0,00 0,01 0,51 0,61 0,00 4,19 0,01 0,01 21,16 0,04 1,74 0,74 1,79 0,13 0,42 0,93 1,01 1,73 0,16
14:05:44,267 3,13 20,35 13,12 5,00 6,72 5,39 3,17 0,00 0,00 0,00 0,06 0,06 0,06 9,20 9,77 4,20 35,05 22,96 22,19 14,82 1,54 4,18 0,53 0,76 15,87 4,26 3,66 9,42 2,72 0,00 0,01 0,52 0,61 0,00 3,71 0,00 0,00 20,14 0,03 2,52 1,02 2,41 0,16 0,50 1,16 1,18 1,99 0,20
14:05:46,607 3,12 20,32 13,10 4,99 6,71 5,39 3,16 0,00 0,00 0,00 0,06 0,06 0,06 9,33 9,80 4,29 35,25 23,03 22,40 14,86 1,55 4,19 0,53 0,76 15,85 4,25 3,65 9,41 2,72 0,00 0,01 0,51 0,61 0,00 8,39 0,10 0,15 28,10 0,20 2,48 1,00 2,38 0,24 0,74 1,89 1,69 2,71 0,30
14:05:48,893 3,13 20,36 13,12 5,00 6,72 5,39 3,17 0,00 0,00 0,00 0,06 0,06 0,06 9,18 9,76 4,19 35,02 22,94 22,16 15,01 1,56 4,26 0,54 0,76 15,85 4,25 3,65 9,41 2,72 0,00 0,01 0,52 0,61 0,00 3,17 0,00 0,00 18,89 0,02 1,75 0,75 1,80 0,07 0,22 0,41 0,56 1,03 0,08
14:05:51,219 3,13 20,36 13,13 5,00 6,72 5,40 3,17 0,00 0,00 0,00 0,06 0,06 0,06 9,32 9,80 4,29 35,25 23,03 22,39 14,99 1,55 4,25 0,54 0,76 15,95 4,26 3,70 9,44 2,72 0,00 0,01 0,52 0,61 0,00 3,97 0,00 0,00 20,70 0,03 1,82 0,77 1,86 0,09 0,28 0,57 0,70 1,27 0,11
14:05:53,545 3,13 20,41 13,15 5,01 6,73 5,40 3,17 0,00 0,00 0,00 0,06 0,06 0,06 9,35 9,80 4,31 35,30 23,04 22,44 15,03 1,56 4,27 0,54 0,76 16,06 4,28 3,76 9,48 2,73 0,00 0,01 0,52 0,61 0,00 4,65 0,01 0,01 22,09 0,05 2,26 0,93 2,21 0,17 0,52 1,22 1,23 2,06 0,21
14:05:55,856 3,14 20,47 13,18 5,03 6,75 5,41 3,18 0,00 0,00 0,00 0,06 0,06 0,06 9,62 9,86 4,49 35,73 23,20 22,88 15,04 1,56 4,27 0,54 0,76 15,99 4,27 3,72 9,46 2,72 0,00 0,01 0,52 0,61 0,00 6,01 0,03 0,03 24,52 0,09 2,26 0,93 2,21 0,15 0,48 1,10 1,14 1,93 0,19
14:05:58,145 3,13 20,39 13,14 5,01 6,73 5,40 3,17 0,00 0,00 0,00 0,06 0,06 0,06 9,68 9,87 4,53 35,81 23,23 22,97 15,04 1,56 4,27 0,54 0,76 15,97 4,27 3,71 9,45 2,72 0,00 0,01 0,52 0,61 0,00 5,08 0,01 0,01 22,90 0,06 2,36 0,96 2,28 0,11 0,35 0,75 0,86 1,51 0,13
14:06:00,486 3,14 20,51 13,20 5,04 6,76 5,42 3,18 0,00 0,00 0,00 0,06 0,06 0,06 9,69 9,88 4,54 35,83 23,23 22,99 15,09 1,56 4,30 0,54 0,76 15,97 4,27 3,71 9,45 2,72 0,00 0,01 0,52 0,61 0,00 2,83 0,00 0,00 18,03 0,02 1,65 0,71 1,71 0,05 0,17 0,30 0,44 0,84 0,06
14:06:02,784 3,15 20,54 13,22 5,04 6,77 5,43 3,19 0,00 0,00 0,00 0,06 0,06 0,06 9,78 9,90 4,60 35,98 23,29 23,14 15,10 1,56 4,30 0,54 0,76 16,07 4,28 3,76 9,49 2,73 0,00 0,01 0,52 0,62 0,00 3,21 0,00 0,00 19,00 0,02 2,16 0,90 2,13 0,13 0,40 0,88 0,97 1,68 0,16
14:06:05,085 3,15 20,54 13,22 5,04 6,77 5,43 3,19 0,00 0,00 0,00 0,06 0,06 0,06 9,89 9,92 4,68 36,15 23,35 23,31 15,10 1,56 4,30 0,54 0,76 15,99 4,27 3,72 9,46 2,72 0,00 0,01 0,52 0,62 0,00 4,38 0,01 0,01 21,56 0,04 2,35 0,96 2,28 0,18 0,57 1,36 1,33 2,20 0,23
14:06:07,417 3,15 20,54 13,22 5,04 6,77 5,43 3,19 0,00 0,00 0,00 0,06 0,06 0,06 9,92 9,92 4,70 36,18 23,36 23,35 15,10 1,56 4,30 0,54 0,76 16,07 4,28 3,76 9,49 2,73 0,00 0,01 0,52 0,62 0,00 2,74 0,00 0,00 17,81 0,01 1,62 0,70 1,68 0,06 0,19 0,35 0,50 0,94 0,07
14:06:09,734 3,15 20,59 13,24 5,05 6,79 5,44 3,19 0,00 0,00 0,00 0,06 0,06 0,07 9,92 9,92 4,70 36,19 23,36 23,36 15,15 1,56 4,32 0,54 0,76 16,29 4,30 3,87 9,57 2,74 0,00 0,01 0,52 0,62 0,00 4,58 0,01 0,01 21,94 0,05 2,15 0,89 2,12 0,13 0,40 0,88 0,97 1,68 0,16
